sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-30T15:30:06.985Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,,20188.285999856947,response,,,,,,,,,,,,,,,,,consent,click button,,,20947.89999985695,20938.89999985695,733.907,1202.7999999523163,750.614,20472.371,,,,{}
Demography form,html.Form,1,2023-11-30T15:30:11.921Z,,,19,,,,,,,,5411.428999952317,form submission,,,,,,,,,male,,,,,,,,,,,,25883.89999985695,25883.799999952316,20455.852,20948.299999952316,20472.371,25432.128,,,,
Welcome,html.Screen,2,2023-11-30T15:30:29.801Z,,,,,,,"[""asym"",""bor""]",,,,18330.77199985695,response,,,,,,,,,,,,,,,,,continue,click button,,,43763.39999985695,43762.89999985695,25415.301,25884,25432.128,43300.118,,,,
demo_instructions,html.Screen,3,2023-11-30T15:31:31.401Z,,,,,,,,,,,62062.78199985695,response,,,,,,,,,,,,,,,,,continue,click button,,,105363.59999990463,105362.89999985695,43283.69,43763.5,43300.118,104903.371,,,,
trial,html.Screen,4_0_0,2023-11-30T15:31:43.310Z,,,,0,-1.156827121261563,-1.2544342720917778,,,true,hh,12368.52899985695,response,1.0959058628476686,1.2,-1.2,1.1684835186766898,1.2,-1.2,high,high,,ISIC_0060397.JPG,,ISIC_5920470.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,117272.5,117271.89999985695,104886.849,105363.69999980927,104903.371,116826.61,1,16,1,
sequence,flow.Sequence,4_0,2023-11-30T15:31:43.334Z,,,,,,,,,,,12368.52899985695,completion,,,,,,,high,high,,,,,,,true,,,,,false,117296,117271.89999985695,104886.849,105363.69999980927,104903.371,116826.61,1,16,,
trial,html.Screen,4_1_0,2023-11-30T15:31:47.219Z,,,,0,-1.2915523362516486,-1.1264977790562936,,,true,hh,4353.689999952316,response,1.2706447584800626,1.2,-1.2,1.0903308007916603,1.2,-1.2,high,high,,ISIC_0502582.JPG,,ISIC_9425937.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,121180.69999980927,121180.29999995232,116809.988,117296.09999990463,116826.61,120734.321,1,16,2,
sequence,flow.Sequence,4_1,2023-11-30T15:31:47.219Z,,,,,,,,,,,4353.689999952316,completion,,,,,,,high,high,,,,,,,true,,,,,false,121181.39999985695,121180.29999995232,116809.988,117296.09999990463,116826.61,120734.321,1,16,,
trial,html.Screen,4_2_0,2023-11-30T15:31:52.499Z,,,,0,-1.242586748440878,-1.1207933200172129,,,true,hh,5726.378999809269,response,1.09666761087476,1.2,-1.2,1.1072126870290426,1.2,-1.2,high,high,,ISIC_0013073.JPG,,ISIC_0071754.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,126461,126460.69999980927,120717.561,121181.79999995232,120734.321,126011.212,1,16,3,
sequence,flow.Sequence,4_2,2023-11-30T15:31:52.499Z,,,,,,,,,,,5726.378999809269,completion,,,,,,,high,high,,,,,,,true,,,,,false,126461.39999985695,126460.69999980927,120717.561,121181.79999995232,120734.321,126011.212,1,16,,
trial,html.Screen,4_3_0,2023-11-30T15:31:59.154Z,,,,0,-1.255256820488545,-1.1206426433062562,,,true,hh,7103.7880000000005,response,1.057008495826831,1.2,-1.2,1.1278122585028287,1.2,-1.2,high,high,,ISIC_0024652.JPG,,ISIC_2819798.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,133115.69999980927,133115,125994.463,126461.59999990463,126011.212,132674.119,1,16,4,
sequence,flow.Sequence,4_3,2023-11-30T15:31:59.154Z,,,,,,,,,,,7103.7880000000005,completion,,,,,,,high,high,,,,,,,true,,,,,false,133116.59999990463,133115,125994.463,126461.59999990463,126011.212,132674.119,1,16,,
trial,html.Screen,4_4_0,2023-11-30T15:32:08.253Z,,,,0,1.241406480986552,1.081912821786771,,,true,ll,9540.280999856943,response,-1.29026082950341,1.2,-1.2,-1.144672688339213,1.2,-1.2,low,low,,ISIC_4223155.JPG,,ISIC_0054317.JPG,,30,true,0.1,ll,keypress(f),100,false,142215,142214.39999985695,132657.474,133117,132674.119,141775.174,1,16,5,
sequence,flow.Sequence,4_4,2023-11-30T15:32:08.254Z,,,,,,,,,,,9540.280999856943,completion,,,,,,,low,low,,,,,,,true,,,,,false,142215.89999985695,142214.39999985695,132657.474,133116.89999985695,132674.119,141775.174,1,16,,
trial,html.Screen,4_5_0,2023-11-30T15:32:14.444Z,,,,0,1.1653123206802332,1.2976858999596654,,,true,ll,6629.9259999046335,response,-1.1877026569952844,1.2,-1.2,-1.1604367569896263,1.2,-1.2,low,low,,ISIC_0071508.JPG,,ISIC_0064589.JPG,,53,true,0.15000000000000002,ll,keypress(f),100,false,148405.69999980927,148405.09999990463,141758.517,142216.29999995232,141775.174,147953.909,1,16,6,
sequence,flow.Sequence,4_5,2023-11-30T15:32:14.445Z,,,,,,,,,,,6629.9259999046335,completion,,,,,,,low,low,,,,,,,true,,,,,false,148406.39999985695,148405.09999990463,141758.517,142216.19999980927,141775.174,147953.909,1,16,,
trial,html.Screen,4_6_0,2023-11-30T15:32:17.251Z,,,,0,1.057008495826831,1.1278122585028287,,,true,ll,3258.290999809251,response,-1.2435042401134029,1.2,-1.2,-1.0592032583207498,1.2,-1.2,low,low,,ISIC_2819798.JPG,,ISIC_0056119.JPG,,53,true,0.15000000000000002,ll,keypress(f),100,false,151212.59999990463,151212.19999980927,147937.262,148406.69999980927,147953.909,150759.37,1,16,7,
sequence,flow.Sequence,4_6,2023-11-30T15:32:17.251Z,,,,,,,,,,,3258.290999809251,completion,,,,,,,low,low,,,,,,,true,,,,,false,151213.09999990463,151212.19999980927,147937.262,148406.59999990463,147953.909,150759.37,1,16,,
trial,html.Screen,4_7_0,2023-11-30T15:32:22.972Z,,,,0,1.2318069697449794,1.1703576816778267,,,true,ll,6173.5299998569535,response,-1.1253220985777015,1.2,-1.2,-1.108725659461368,1.2,-1.2,low,low,,ISIC_2732573.JPG,,ISIC_0054954.JPG,,53,true,0.15000000000000002,ll,keypress(f),100,false,156933.29999995232,156932.89999985695,150742.874,151213.39999985695,150759.37,156503.773,1,16,8,
sequence,flow.Sequence,4_7,2023-11-30T15:32:22.972Z,,,,,,,,,,,6173.5299998569535,completion,,,,,,,low,low,,,,,,,true,,,,,false,156933.89999985695,156932.89999985695,150742.874,151213.39999985695,150759.37,156503.773,1,16,,
