sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2024-03-05T21:44:03.842Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":2560,""screen_height"":1440,""scroll_width"":1265,""scroll_height"":1278,""window_innerWidth"":1265,""window_innerHeight"":1326,""devicePixelRatio"":1}",,,,,,,,,,102649.60000000037,response,,,,,,,,,,,,,,,,,consent,click button,,,103139.40000000037,103129.40000000037,463.1,466.70000000018626,479.8,103131.496,,,,{}
Demography form,html.Form,1,2024-03-05T21:44:14.975Z,,,18,,,,,,,,11141.004,form submission,,,,,,,,,female,,,,,,,,,,,,114272.59999999963,114272.5,103131.496,103139.59999999963,103131.496,114290.6,,,,
Welcome,html.Screen,2,2024-03-05T21:44:56.224Z,,,,,,,"[""asym"",""col""]",,,,41230.69999999981,response,,,,,,,,,,,,,,,,,continue,click button,,,155522.09999999963,155521.2999999998,114274.032,114272.70000000019,114290.6,155524.3,,,,
demo_instructions,html.Screen,3,2024-03-05T21:45:17.488Z,,,,,,,,,,,21260.499999999825,response,,,,,,,,,,,,,,,,,continue,click button,,,176785.59999999963,176784.7999999998,155521.274,155522.2000000002,155524.3,176792.128,,,,
trial,html.Screen,4_0_0,2024-03-05T21:45:26.677Z,,,,0,-1.152619213055059,-1.2957497771092716,,,true,hh,9181.372000000003,response,1.1727618800748076,1.2,-1.2,1.0636787813411093,1.2,-1.2,high,high,,ISIC_0061915.JPG,,ISIC_9690371.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,185974,185973.5,176792.128,176785.7999999998,176792.128,185999.9,1,16,1,
sequence,flow.Sequence,4_0,2024-03-05T21:45:26.688Z,,,,,,,,,,,9181.372000000003,completion,,,,,,,high,high,,,,,,,true,,,,,false,185985,185973.5,176792.128,176785.7999999998,176792.128,185999.9,1,16,,
trial,html.Screen,4_1_0,2024-03-05T21:45:30.581Z,,,,0,-1.2232482867978696,-1.2451219760556858,,,true,hh,3877.5000000003783,response,1.1217390688497193,1.2,-1.2,1.2276600934505035,1.2,-1.2,high,high,,ISIC_0030889.JPG,,ISIC_0026344.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,189877.7000000002,189877.40000000037,185983.166,185985,185999.9,189902.9,1,16,2,
sequence,flow.Sequence,4_1,2024-03-05T21:45:30.581Z,,,,,,,,,,,3877.5000000003783,completion,,,,,,,high,high,,,,,,,true,,,,,false,189878.2999999998,189877.40000000037,185983.166,185985,185999.9,189902.9,1,16,,
trial,html.Screen,4_2_0,2024-03-05T21:45:34.031Z,,,,0,-1.1715181192107684,-1.2251845559044463,,,true,hh,3424.6999999996333,response,1.294521945180264,1.2,-1.2,1.3078626540563885,1.2,-1.2,high,high,,ISIC_0011957.JPG,,ISIC_3601224.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,193327.90000000037,193327.59999999963,189886.466,189878.59999999963,189902.9,193355.6,1,16,3,
sequence,flow.Sequence,4_2,2024-03-05T21:45:34.031Z,,,,,,,,,,,3424.6999999996333,completion,,,,,,,high,high,,,,,,,true,,,,,false,193328.09999999963,193327.59999999963,189886.466,189878.5,189902.9,193355.6,1,16,,
trial,html.Screen,4_3_0,2024-03-05T21:45:37.973Z,,,,0,-1.2232482867978696,-1.2451219760556858,,,true,hh,3913.899999999994,response,1.1305948371148624,1.2,-1.2,1.2802709447034604,1.2,-1.2,high,high,,ISIC_0030889.JPG,,ISIC_5648111.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,197270.2000000002,197269.5,193338.966,193328.2000000002,193355.6,197292.4,1,16,4,
sequence,flow.Sequence,4_3,2024-03-05T21:45:37.974Z,,,,,,,,,,,3913.899999999994,completion,,,,,,,high,high,,,,,,,true,,,,,false,197270.90000000037,197269.5,193338.966,193328.2000000002,193355.6,197292.4,1,16,,
trial,html.Screen,4_4_0,2024-03-05T21:45:43.615Z,,,,0,1.1604734171556077,1.0789312625280616,,,true,ll,5619.199999999633,response,-1.1711612520017805,1.2,-1.2,-1.191169949562454,1.2,-1.2,low,low,,ISIC_3950753.JPG,,ISIC_0061936.JPG,,27,true,0.12,ll,keypress(f),100,false,202912.09999999963,202911.59999999963,197275.866,197271.2999999998,197292.4,202930.3,1,16,5,
sequence,flow.Sequence,4_4,2024-03-05T21:45:43.616Z,,,,,,,,,,,5619.199999999633,completion,,,,,,,low,low,,,,,,,true,,,,,false,202912.7999999998,202911.59999999963,197275.866,197271.2000000002,197292.4,202930.3,1,16,,
trial,html.Screen,4_5_0,2024-03-05T21:45:46.347Z,,,,0,1.073296525451802,1.3454282740421717,,,true,ll,2713.100000000384,response,-1.1671212908494544,1.2,-1.2,-1.1286681796701683,1.2,-1.2,low,low,,ISIC_5787312.JPG,,ISIC_0065022.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,205643.5,205643.40000000037,202913.766,202913.09999999963,202930.3,205665.7,1,16,6,
sequence,flow.Sequence,4_5,2024-03-05T21:45:46.347Z,,,,,,,,,,,2713.100000000384,completion,,,,,,,low,low,,,,,,,true,,,,,false,205643.59999999963,205643.40000000037,202913.766,202913,202930.3,205665.7,1,16,,
trial,html.Screen,4_6_0,2024-03-05T21:45:48.400Z,,,,0,1.2714351764931109,1.0785174776187512,,,true,ll,2030.200000000361,response,-1.0657476601009717,1.2,-1.2,-1.166572336354465,1.2,-1.2,low,low,,ISIC_2454898.JPG,,ISIC_0010778.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,207696.40000000037,207695.90000000037,205649.1,205643.7000000002,205665.7,207717.7,1,16,7,
sequence,flow.Sequence,4_6,2024-03-05T21:45:48.400Z,,,,,,,,,,,2030.200000000361,completion,,,,,,,low,low,,,,,,,true,,,,,false,207696.90000000037,207695.90000000037,205649.1,205643.59999999963,205665.7,207717.7,1,16,,
trial,html.Screen,4_7_0,2024-03-05T21:45:50.059Z,,,,0,1.204229955025689,1.0874249761617445,,,true,ll,1637.700000000361,response,-1.2359980588867217,1.2,-1.2,-1.0529964469124329,1.2,-1.2,low,low,,ISIC_0056930.JPG,,ISIC_0032840.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,209355.7000000002,209355.40000000037,207701.098,207697.2000000002,207717.7,209385.8,1,16,8,
sequence,flow.Sequence,4_7,2024-03-05T21:45:50.059Z,,,,,,,,,,,1637.700000000361,completion,,,,,,,low,low,,,,,,,true,,,,,false,209356.2000000002,209355.40000000037,207701.098,207697.09999999963,207717.7,209385.8,1,16,,
