sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-29T19:34:46.974Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,,20400.107,response,,,,,,,,,,,,,,,,,consent,click button,,,21124.299999952316,21115.5,698.675,889.9000000953674,715.393,20938.148,,,,{}
Demography form,html.Form,1,2023-11-29T19:35:14.927Z,,,22,,,,,,,,28138.752000095366,form submission,,,,,,,,,male,,,,,,,,,,,,49077.09999990463,49076.90000009537,20921.523,21124.599999904633,20938.148,48892.583,,,,
Welcome,html.Screen,2,2023-11-29T19:35:18.798Z,,,,,,,"[""bor"",""col""]",,,,4054.9170000000013,response,,,,,,,,,,,,,,,,,continue,click button,,,52948.09999990463,52947.5,48875.844,49077.200000047684,48892.583,52766.862,,,,
demo_instructions,html.Screen,3,2023-11-29T19:35:20.054Z,,,,,,,,,,,1436.7379999046316,response,,,,,,,,,,,,,,,,,continue,click button,,,54204.200000047684,54203.59999990463,52750.238,52948.299999952316,52766.862,54019.164,,,,
trial,html.Screen,4_0_0,2023-11-29T19:35:34.865Z,,,,0,-1.1195710731537871,-1.1961732733209125,,,true,hh,14994.536000047687,response,1.1684835186766898,1.2,-1.2,1.2921331918483707,1.2,-1.2,high,high,,ISIC_0067170.JPG,,ISIC_5920470.JPG,,25,true,0.14,hh,keypress(i),100,false,69014.29999995232,69013.70000004768,54002.598,54204.299999952316,54019.164,68848.07,1,16,1,
sequence,flow.Sequence,4_0,2023-11-29T19:35:34.866Z,,,,,,,,,,,14994.536000047687,completion,,,,,,,high,high,,,,,,,true,,,,,false,69015.20000004768,69013.70000004768,54002.598,54204.299999952316,54019.164,68848.07,1,16,,
trial,html.Screen,4_1_0,2023-11-29T19:35:39.095Z,,,,0,-1.1195710731537871,-1.1961732733209125,,,true,hh,4395.529999904626,response,1.2253191093367526,1.2,-1.2,1.241905252673026,1.2,-1.2,high,high,,ISIC_0067170.JPG,,ISIC_1195689.JPG,,25,true,0.14,hh,keypress(i),100,false,73243.79999995232,73243.59999990463,68831.349,69015.5,68848.07,73073.149,1,16,2,
sequence,flow.Sequence,4_1,2023-11-29T19:35:39.095Z,,,,,,,,,,,4395.529999904626,completion,,,,,,,high,high,,,,,,,true,,,,,false,73244.29999995232,73243.59999990463,68831.349,69015.40000009537,68848.07,73073.149,1,16,,
trial,html.Screen,4_2_0,2023-11-29T19:35:40.487Z,,,,0,-1.0773466327271526,-1.1601445610079184,,,true,hh,1562.0510000476788,response,1.1870093485714288,1.2,-1.2,1.3339880978442629,1.2,-1.2,high,high,,ISIC_0055169.JPG,,ISIC_8592235.JPG,,25,true,0.14,hh,keypress(i),100,false,74635.90000009537,74635.20000004768,73056.271,73244.5,73073.149,74458.998,1,16,3,
sequence,flow.Sequence,4_2,2023-11-29T19:35:40.487Z,,,,,,,,,,,1562.0510000476788,completion,,,,,,,high,high,,,,,,,true,,,,,false,74636.59999990463,74635.20000004768,73056.271,73244.40000009537,73073.149,74458.998,1,16,,
trial,html.Screen,4_3_0,2023-11-29T19:35:42.045Z,,,,0,-1.1195710731537871,-1.1961732733209125,,,true,hh,1734.9020000953606,response,1.2246024683501224,1.2,-1.2,1.2904526351590244,1.2,-1.2,high,high,,ISIC_0067170.JPG,,ISIC_4730066.JPG,,25,true,0.14,hh,keypress(i),100,false,76194.40000009537,76193.90000009537,74442.371,74637.09999990463,74458.998,76028.667,1,16,4,
sequence,flow.Sequence,4_3,2023-11-29T19:35:42.046Z,,,,,,,,,,,1734.9020000953606,completion,,,,,,,high,high,,,,,,,true,,,,,false,76195.09999990463,76193.90000009537,74442.371,74637,74458.998,76028.667,1,16,,
trial,html.Screen,4_4_0,2023-11-29T19:35:43.271Z,,,,0,1.160746324899676,1.1927876559115576,,,false,ll,1391.3329999999987,response,-1.266079261381142,1.2,-1.2,-1.312161506160336,1.2,-1.2,low,low,,ISIC_8651053.JPG,,ISIC_0065449.JPG,,30,true,0.13,hh,keypress(i),100,false,77420.20000004768,77420,76012.125,76195.40000009537,76028.667,77247.816,1,16,5,
sequence,flow.Sequence,4_4,2023-11-29T19:35:43.271Z,,,,,,,,,,,1391.3329999999987,completion,,,,,,,low,low,,,,,,,true,,,,,false,77420.5,77420,76012.125,76195.29999995232,76028.667,77247.816,1,16,,
trial,html.Screen,4_5_0,2023-11-29T19:35:45.041Z,,,,0,1.2253191093367526,1.241905252673026,,,true,ll,1941.5840000953613,response,-1.266079261381142,1.2,-1.2,-1.312161506160336,1.2,-1.2,low,low,,ISIC_1195689.JPG,,ISIC_0065449.JPG,,40,true,0.14,ll,keypress(f),100,false,79190,79189.40000009537,77231.003,77420.59999990463,77247.816,79017.938,1,16,6,
sequence,flow.Sequence,4_5,2023-11-29T19:35:45.041Z,,,,,,,,,,,1941.5840000953613,completion,,,,,,,low,low,,,,,,,true,,,,,false,79190.5,79189.40000009537,77231.003,77420.59999990463,77247.816,79017.938,1,16,,
trial,html.Screen,4_6_0,2023-11-29T19:35:46.722Z,,,,0,1.252716660627398,1.183977080937476,,,true,ll,1853.262000047689,response,-1.236306205926646,1.2,-1.2,-1.116612676102794,1.2,-1.2,low,low,,ISIC_0034194.JPG,,ISIC_0054341.JPG,,40,true,0.14,ll,keypress(f),100,false,80871.20000004768,80871.20000004768,79001.243,79190.70000004768,79017.938,80704.426,1,16,7,
sequence,flow.Sequence,4_6,2023-11-29T19:35:46.722Z,,,,,,,,,,,1853.262000047689,completion,,,,,,,low,low,,,,,,,true,,,,,false,80871.5,80871.20000004768,79001.243,79190.70000004768,79017.938,80704.426,1,16,,
trial,html.Screen,4_7_0,2023-11-29T19:35:47.865Z,,,,0,1.274417010249866,1.0725495669014795,,,true,ll,1309.274000047677,response,-1.1668613502915044,1.2,-1.2,-1.327068780840367,1.2,-1.2,low,low,,ISIC_8849004.JPG,,ISIC_0054459.JPG,,40,true,0.14,ll,keypress(f),100,false,82014,82013.70000004768,80687.97,80871.5,80704.426,81873.365,1,16,8,
sequence,flow.Sequence,4_7,2023-11-29T19:35:47.865Z,,,,,,,,,,,1309.274000047677,completion,,,,,,,low,low,,,,,,,true,,,,,false,82014.5,82013.70000004768,80687.97,80871.5,80704.426,81873.365,1,16,,
trial,html.Screen,4_8_0,2023-11-29T19:35:49.390Z,,,,0,0.8110121381849364,-0.7563142141851558,,,true,lh,1665.5350000953622,response,-0.9138670886161264,1.2,-1.2,0.8414121478342018,1.2,-1.2,low,high,,ISIC_0033605.JPG,,ISIC_6709052.JPG,,27,true,0.40000000000000024,lh,keypress(e),100,false,83539.29999995232,83538.90000009537,81823.387,82014.70000004768,81873.365,83392.97,1,16,9,
sequence,flow.Sequence,4_8,2023-11-29T19:35:49.391Z,,,,,,,,,,,1665.5350000953622,completion,,,,,,,low,high,,,,,,,true,,,,,false,83539.90000009537,83538.90000009537,81823.387,82014.59999990463,81873.365,83392.97,1,16,,
trial,html.Screen,4_9_0,2023-11-29T19:35:51.541Z,,,,0,1.2362557973341337,-1.2548266183352603,,,true,lh,2296.7300000476826,response,-0.8500530224490773,1.2,-1.2,1.0893360711742854,1.2,-1.2,low,high,,ISIC_0033886.JPG,,ISIC_2998367.JPG,,40,true,0.4500000000000003,lh,keypress(e),100,false,85690,85689.70000004768,83359.655,83540.20000004768,83392.97,85530.492,1,16,10,
sequence,flow.Sequence,4_9,2023-11-29T19:35:51.541Z,,,,,,,,,,,2296.7300000476826,completion,,,,,,,low,high,,,,,,,true,,,,,false,85690.59999990463,85689.70000004768,83359.655,83540.20000004768,83392.97,85530.492,1,16,,
trial,html.Screen,4_10_0,2023-11-29T19:35:52.743Z,,,,0,1.058275612142778,-0.7824898568540655,,,true,lh,1361.6079999046342,response,-0.8047295996345292,1.2,-1.2,1.551750455622795,1.2,-1.2,low,high,,ISIC_4906385.JPG,,ISIC_7717907.JPG,,40,true,0.4500000000000003,lh,keypress(e),100,false,86892.29999995232,86892.09999990463,85497.193,85690.70000004768,85530.492,86732.84,1,16,11,
sequence,flow.Sequence,4_10,2023-11-29T19:35:52.743Z,,,,,,,,,,,1361.6079999046342,completion,,,,,,,low,high,,,,,,,true,,,,,false,86892.59999990463,86892.09999990463,85497.193,85690.70000004768,85530.492,86732.84,1,16,,
trial,html.Screen,4_11_0,2023-11-29T19:35:54.392Z,,,,0,1.2054195059663604,-0.7760611240296147,,,true,lh,1808.3600000476872,response,-1.2081146885025262,1.2,-1.2,1.195668832085049,1.2,-1.2,low,high,,ISIC_8712559.JPG,,ISIC_7369690.JPG,,40,true,0.4500000000000003,lh,keypress(e),100,false,88541.5,88541.20000004768,86699.494,86892.79999995232,86732.84,88386.046,1,16,12,
sequence,flow.Sequence,4_11,2023-11-29T19:35:54.393Z,,,,,,,,,,,1808.3600000476872,completion,,,,,,,low,high,,,,,,,true,,,,,false,88542,88541.20000004768,86699.494,86892.70000004768,86732.84,88386.046,1,16,,
trial,html.Screen,4_12_0,2023-11-29T19:35:56.230Z,,,,0,-0.9089402323867112,0.8034544077281132,,,true,hl,1992.5539999046305,response,0.8719231363109603,1.2,-1.2,-0.7704280220140033,1.2,-1.2,high,low,,ISIC_3585381.JPG,,ISIC_0029453.JPG,,26,true,0.4500000000000003,hl,keypress(j),100,false,90379,90378.59999990463,88352.764,88542.29999995232,88386.046,90222.965,1,16,13,
sequence,flow.Sequence,4_12,2023-11-29T19:35:56.230Z,,,,,,,,,,,1992.5539999046305,completion,,,,,,,high,low,,,,,,,true,,,,,false,90379.59999990463,90378.59999990463,88352.764,88542.29999995232,88386.046,90222.965,1,16,,
trial,html.Screen,4_13_0,2023-11-29T19:35:58.001Z,,,,0,-0.8067116931297591,1.215898074058027,,,true,hl,1926.8349999523198,response,0.8110121381849364,1.2,-1.2,-0.7563142141851558,1.2,-1.2,high,low,,ISIC_1457687.JPG,,ISIC_0033605.JPG,,26,true,0.4500000000000003,hl,keypress(j),100,false,92150.20000004768,92149.79999995232,90189.586,90379.79999995232,90222.965,91993.068,1,16,14,
sequence,flow.Sequence,4_13,2023-11-29T19:35:58.001Z,,,,,,,,,,,1926.8349999523198,completion,,,,,,,high,low,,,,,,,true,,,,,false,92150.79999995232,92149.79999995232,90189.586,90379.70000004768,90222.965,91993.068,1,16,,
trial,html.Screen,4_14_0,2023-11-29T19:36:02.228Z,,,,0,-0.8500530224490773,1.0893360711742854,,,true,hl,4384.031999904633,response,0.8513427412482127,1.2,-1.2,-0.9295303568095064,1.2,-1.2,high,low,,ISIC_2998367.JPG,,ISIC_0034164.JPG,,26,true,0.4500000000000003,hl,keypress(j),100,false,96377.5,96377.09999990463,91959.787,92150.90000009537,91993.068,96234.655,1,16,15,
sequence,flow.Sequence,4_14,2023-11-29T19:36:02.229Z,,,,,,,,,,,4384.031999904633,completion,,,,,,,high,low,,,,,,,true,,,,,false,96378,96377.09999990463,91959.787,92150.90000009537,91993.068,96234.655,1,16,,
trial,html.Screen,4_15_0,2023-11-29T19:36:03.959Z,,,,0,-0.8867328775712738,1.0063426986460375,,,true,hl,1873.8450000000012,response,0.8472024037189965,1.2,-1.2,-0.986370061404882,1.2,-1.2,high,low,,ISIC_0055759.JPG,,ISIC_0054355.JPG,,26,true,0.4500000000000003,hl,keypress(j),100,false,98108.70000004768,98108.5,96184.654,96378.29999995232,96234.655,97938.081,1,16,16,
sequence,flow.Sequence,4_15,2023-11-29T19:36:03.960Z,,,,,,,,,,,1873.8450000000012,completion,,,,,,,high,low,,,,,,,true,,,,,false,98109.09999990463,98108.5,96184.654,96378.20000004768,96234.655,97938.081,1,16,,
demonstration_loop,flow.Loop,4,2023-11-29T19:36:03.960Z,,,,,,,,,,,44089.336,completion,,,,,,,,,,,,,,,true,,,,,false,98109.40000009537,98108.5,54002.598,54204.299999952316,54019.164,97938.081,1,16,,
practice_instructions,html.Screen,5,2023-11-29T19:36:08.135Z,,,,,,,,,,,4345.518999904627,response,,,,,,,,,,,,,,,,,continue,click button,,,102284.09999990463,102283.59999990463,97921.375,98109.5,97938.081,102146.167,,,,
trial,html.Screen,6_0_0,2023-11-29T19:36:11.343Z,,,,1,1.2362557973341337,-1.2548266183352603,,,false,lh,3346.3329999999987,response,-0.90812608370647,1.2,-1.2,1.2720026872926935,1.2,-1.2,low,high,,ISIC_0033886.JPG,,ISIC_0450295.JPG,,27,true,0.40000000000000024,hl,keypress(j),0,false,105492.70000004768,105492.5,102096.076,102284.29999995232,102146.167,105318.99,1,40,1,
sequence,flow.Sequence,6_0,2023-11-29T19:36:11.344Z,,,,,,,,,,,3346.3329999999987,completion,,,,,,,low,high,,,,,,,true,,,,,false,105492.90000009537,105492.5,102096.076,102284.29999995232,102146.167,105318.99,1,40,,
