sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-29T20:39:15.849Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,53296.86199980926,response,,,,,,,,,,,,,,,,,consent,click button,,,54075.299999952316,54066.199999809265,752.71,948.1999998092651,769.338,53869.396,,,,{}
Demography form,html.Form,1,2023-11-29T20:39:22.329Z,,,18,,,,,,,,6685.603999999999,form submission,,,,,,,,,female,,,,,,,,,,,,60555.199999809265,60555,53852.736,54075.5,53869.396,60369.515,,,,
Welcome,html.Screen,2,2023-11-29T20:39:47.929Z,,,,,,,"[""asym"",""bor""]",,,,25784.985,response,,,,,,,,,,,,,,,,,continue,click button,,,86155,86154.5,60352.969,60555.299999952316,60369.515,85952.792,,,,
demo_instructions,html.Screen,3,2023-11-29T20:40:30.610Z,,,,,,,,,,,42881.407999809264,response,,,,,,,,,,,,,,,,,continue,click button,,,128834.89999985695,128834.19999980927,85936.377,86155.09999990463,85952.792,128636.164,,,,
trial,html.Screen,4_0_0,2023-11-29T20:40:47.971Z,,,,0,-1.272699544571422,-1.12917997553565,,,true,hh,17559.735999856945,response,1.0858641668099058,1.2,-1.2,1.1638942560200525,1.2,-1.2,high,high,,ISIC_0012057.JPG,,ISIC_5439597.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,146196.19999980927,146195.89999985695,128619.623,128835.09999990463,128636.164,146002.898,1,16,1,
sequence,flow.Sequence,4_0,2023-11-29T20:40:47.986Z,,,,,,,,,,,17559.735999856945,completion,,,,,,,high,high,,,,,,,true,,,,,false,146211.89999985695,146195.89999985695,128619.623,128835,128636.164,146002.898,1,16,,
trial,html.Screen,4_1_0,2023-11-29T20:40:54.474Z,,,,0,-1.2750452296609045,-1.1682369131232675,,,true,hh,6696.001999856962,response,1.09666761087476,1.2,-1.2,1.1072126870290426,1.2,-1.2,high,high,,ISIC_0066399.JPG,,ISIC_0071754.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,152699.39999985695,152698.89999985695,145986.253,146212.09999990463,146002.898,152519.622,1,16,2,
sequence,flow.Sequence,4_1,2023-11-29T20:40:54.474Z,,,,,,,,,,,6696.001999856962,completion,,,,,,,high,high,,,,,,,true,,,,,false,152699.79999995232,152698.89999985695,145986.253,146212,146002.898,152519.622,1,16,,
trial,html.Screen,4_2_0,2023-11-29T20:40:58.994Z,,,,0,-1.2282561398079586,-1.210457198775374,,,true,hh,4699.877999999997,response,1.2724584600905462,1.2,-1.2,1.1411016103695344,1.2,-1.2,high,high,,ISIC_9141817.JPG,,ISIC_0059625.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,157219.69999980927,157219.5,152503.056,152700,152519.622,157036.367,1,16,3,
sequence,flow.Sequence,4_2,2023-11-29T20:40:58.995Z,,,,,,,,,,,4699.877999999997,completion,,,,,,,high,high,,,,,,,true,,,,,false,157219.89999985695,157219.5,152503.056,152699.89999985695,152519.622,157036.367,1,16,,
