sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-20T16:33:48.721Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,,19912.626000023844,response,,,,,,,,,,,,,,,,,consent,click button,,,20621.700000047684,20612.100000023842,682.721,889.7999999523163,699.474,20404.405,,,,{}
Demography form,html.Form,1,2023-11-20T16:33:59.128Z,,,18,,,,,,,,10624.595000000001,form submission,,,,,,,,,female,,,,,,,,,,,,31029.200000047684,31029,20387.805,20621.899999976158,20404.405,30807.941,,,,
Welcome,html.Screen,2,2023-11-20T16:34:19.744Z,,,,,,,"[""bor"",""col""]",,,,20836.159000023843,response,,,,,,,,,,,,,,,,,continue,click button,,,51644.700000047684,51644.10000002384,30791.486,31029.299999952316,30807.941,51431.389,,,,
demo_instructions,html.Screen,3,2023-11-20T16:34:49.593Z,,,,,,,,,,,30060.910999952313,response,,,,,,,,,,,,,,,,,continue,click button,,,81492.79999995232,81492.29999995232,51414.938,51644.799999952316,51431.389,81289.461,,,,
trial,html.Screen,4_0_0,2023-11-20T16:35:17.660Z,,,,0,-1.0865209011322887,-1.1401461171952545,,,true,hh,28270.33899995232,response,1.274417010249866,1.2,-1.2,1.0725495669014795,1.2,-1.2,high,high,,ISIC_0016145.JPG,,ISIC_8849004.JPG,,25,true,0.14,hh,keypress(i),100,false,109560.39999997616,109559.79999995232,81272.913,81493,81289.461,109360.785,1,16,1,
sequence,flow.Sequence,4_0,2023-11-20T16:35:17.661Z,,,,,,,,,,,28270.33899995232,completion,,,,,,,high,high,,,,,,,true,,,,,false,109561.10000002384,109559.79999995232,81272.913,81493,81289.461,109360.785,1,16,,
trial,html.Screen,4_1_0,2023-11-20T16:35:24.698Z,,,,0,-1.0915173513546716,-1.266840220031473,,,true,hh,7236.815000023838,response,1.1870093485714288,1.2,-1.2,1.3339880978442629,1.2,-1.2,high,high,,ISIC_8241457.JPG,,ISIC_8592235.JPG,,25,true,0.14,hh,keypress(i),100,false,116597.89999997616,116597.60000002384,109344.09,109561.29999995232,109360.785,116407.804,1,16,2,
sequence,flow.Sequence,4_1,2023-11-20T16:35:24.698Z,,,,,,,,,,,7236.815000023838,completion,,,,,,,high,high,,,,,,,true,,,,,false,116598.20000004768,116597.60000002384,109344.09,109561.29999995232,109360.785,116407.804,1,16,,
trial,html.Screen,4_2_0,2023-11-20T16:35:30.177Z,,,,0,-1.136677654701082,-1.2647850993872314,,,true,hh,5668.695999999996,response,1.0943527860463682,1.2,-1.2,1.124481746658104,1.2,-1.2,high,high,,ISIC_0015436.JPG,,ISIC_0438136.JPG,,25,true,0.14,hh,keypress(i),100,false,122076.70000004768,122076.5,116391.341,116598.29999995232,116407.804,121885.229,1,16,3,
sequence,flow.Sequence,4_2,2023-11-20T16:35:30.177Z,,,,,,,,,,,5668.695999999996,completion,,,,,,,high,high,,,,,,,true,,,,,false,122077,122076.5,116391.341,116598.29999995232,116407.804,121885.229,1,16,,
trial,html.Screen,4_3_0,2023-11-20T16:35:37.224Z,,,,0,-1.071312313440387,-1.0935391476164529,,,true,hh,7238.971000047677,response,1.1843968275545205,1.2,-1.2,1.2828739728067764,1.2,-1.2,high,high,,ISIC_0063680.JPG,,ISIC_0002901.JPG,,25,true,0.14,hh,keypress(i),100,false,129124.39999997616,129124.20000004768,121868.629,122077,121885.229,128932.149,1,16,4,
sequence,flow.Sequence,4_3,2023-11-20T16:35:37.225Z,,,,,,,,,,,7238.971000047677,completion,,,,,,,high,high,,,,,,,true,,,,,false,129124.70000004768,129124.20000004768,121868.629,122077,121885.229,128932.149,1,16,,
trial,html.Screen,4_4_0,2023-11-20T16:35:44.449Z,,,,0,1.151139267005652,1.0838749490501327,,,true,ll,7416.051000047679,response,-1.2691569063625474,1.2,-1.2,-1.1264228993232308,1.2,-1.2,low,low,,ISIC_0002566.JPG,,ISIC_4980656.JPG,,30,true,0.13,ll,keypress(f),100,false,136348.60000002384,136348.20000004768,128915.46,129124.79999995232,128932.149,136146.319,1,16,5,
sequence,flow.Sequence,4_4,2023-11-20T16:35:44.450Z,,,,,,,,,,,7416.051000047679,completion,,,,,,,low,low,,,,,,,true,,,,,false,136349.20000004768,136348.20000004768,128915.46,129124.79999995232,128932.149,136146.319,1,16,,
trial,html.Screen,4_5_0,2023-11-20T16:35:50.092Z,,,,0,1.0943527860463682,1.124481746658104,,,true,ll,5844.881000047695,response,-1.0773466327271526,1.2,-1.2,-1.1601445610079184,1.2,-1.2,low,low,,ISIC_0438136.JPG,,ISIC_0055169.JPG,,40,true,0.14,ll,keypress(f),100,false,141991.5,141991.20000004768,136129.502,136349.39999997616,136146.319,141790.715,1,16,6,
sequence,flow.Sequence,4_5,2023-11-20T16:35:50.092Z,,,,,,,,,,,5844.881000047695,completion,,,,,,,low,low,,,,,,,true,,,,,false,141991.79999995232,141991.20000004768,136129.502,136349.39999997616,136146.319,141790.715,1,16,,
