sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-29T17:31:16.301Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,,13503.541,response,,,,,,,,,,,,,,,,,consent,click button,,,14261,14252,731.772,722.5,748.459,14258.005,,,,{}
Demography form,html.Form,1,2023-11-29T17:31:23.469Z,,,18,,,,,,,,7170.694999809266,form submission,,,,,,,,,male,,,,,,,,,,,,21428.799999952316,21428.699999809265,14241.364,14261.199999809265,14258.005,21438.703,,,,
Welcome,html.Screen,2,2023-11-29T17:31:24.725Z,,,,,,,"[""asym"",""bor""]",,,,1245.1969998569475,response,,,,,,,,,,,,,,,,,continue,click button,,,22684.39999985695,22683.89999985695,21421.926,21428.89999985695,21438.703,22707.927,,,,
demo_instructions,html.Screen,3,2023-11-29T17:31:48.333Z,,,,,,,,,,,23583.97299985695,response,,,,,,,,,,,,,,,,,continue,click button,,,46292.59999990463,46291.89999985695,22691.192,22684.5,22707.927,46303.724,,,,
trial,html.Screen,4_0_0,2023-11-29T17:31:54.210Z,,,,0,-1.272699544571422,-1.12917997553565,,,true,hh,5865.075999952314,response,1.1210325063849345,1.2,-1.2,1.1498648320956202,1.2,-1.2,high,high,,ISIC_0012057.JPG,,ISIC_0032162.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,52169,52168.799999952316,46287.28,46292.799999952316,46303.724,52198.735,1,16,1,
sequence,flow.Sequence,4_0,2023-11-29T17:31:54.217Z,,,,,,,,,,,5865.075999952314,completion,,,,,,,high,high,,,,,,,true,,,,,false,52176,52168.799999952316,46287.28,46292.799999952316,46303.724,52198.735,1,16,,
trial,html.Screen,4_1_0,2023-11-29T17:31:57.986Z,,,,0,-1.2071341803968807,-1.235960269089932,,,true,hh,3745.9649998092646,response,1.3411179702686655,1.2,-1.2,1.255103311449152,1.2,-1.2,high,high,,ISIC_0058174.JPG,,ISIC_5611010.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,55945.299999952316,55944.699999809265,52181.839,52176.199999809265,52198.735,55972.56,1,16,2,
sequence,flow.Sequence,4_1,2023-11-29T17:31:57.987Z,,,,,,,,,,,3745.9649998092646,completion,,,,,,,high,high,,,,,,,true,,,,,false,55946.09999990463,55944.699999809265,52181.839,52176.09999990463,52198.735,55972.56,1,16,,
trial,html.Screen,4_2_0,2023-11-29T17:32:01.417Z,,,,0,-1.29026082950341,-1.144672688339213,,,true,hh,3402.839999856951,response,1.0789197754694622,1.2,-1.2,1.1654690806750023,1.2,-1.2,high,high,,ISIC_0054317.JPG,,ISIC_1576437.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,59376,59375.39999985695,55955.907,55946.59999990463,55972.56,59395.873,1,16,3,
sequence,flow.Sequence,4_2,2023-11-29T17:32:01.418Z,,,,,,,,,,,3402.839999856951,completion,,,,,,,high,high,,,,,,,true,,,,,false,59376.699999809265,59375.39999985695,55955.907,55946.5,55972.56,59395.873,1,16,,
trial,html.Screen,4_3_0,2023-11-29T17:32:03.764Z,,,,0,-1.185875658992962,-1.2635548590325487,,,true,hh,2325.6270000000004,response,1.1137763092539212,1.2,-1.2,1.1599906701455132,1.2,-1.2,high,high,,ISIC_0011703.JPG,,ISIC_5413788.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,61722.09999990463,61721.5,59379.276,59377.09999990463,59395.873,61750.649,1,16,4,
sequence,flow.Sequence,4_3,2023-11-29T17:32:03.764Z,,,,,,,,,,,2325.6270000000004,completion,,,,,,,high,high,,,,,,,true,,,,,false,61723,61721.5,59379.276,59377,59395.873,61750.649,1,16,,
trial,html.Screen,4_4_0,2023-11-29T17:32:06.955Z,,,,0,1.086647361897092,1.1528935990320313,,,true,ll,3162.7509998569512,response,-1.255256820488545,1.2,-1.2,-1.1206426433062562,1.2,-1.2,low,low,,ISIC_3505339.JPG,,ISIC_0024652.JPG,,30,true,0.1,ll,keypress(f),100,false,64913.89999985695,64913.39999985695,61733.794,61723.299999952316,61750.649,64940.005,1,16,5,
sequence,flow.Sequence,4_4,2023-11-29T17:32:06.956Z,,,,,,,,,,,3162.7509998569512,completion,,,,,,,low,low,,,,,,,true,,,,,false,64914.699999809265,64913.39999985695,61733.794,61723.09999990463,61750.649,64940.005,1,16,,
trial,html.Screen,4_5_0,2023-11-29T17:32:10.802Z,,,,0,1.201100953917304,1.1751492358160105,,,true,ll,3820.3949998569515,response,-1.2952503640839694,1.2,-1.2,-1.107234527385344,1.2,-1.2,low,low,,ISIC_0647224.JPG,,ISIC_0034134.JPG,,53,true,0.15000000000000002,ll,keypress(f),100,false,68761,68760.39999985695,64923.383,64915,64940.005,68780.82,1,16,6,
sequence,flow.Sequence,4_5,2023-11-29T17:32:10.803Z,,,,,,,,,,,3820.3949998569515,completion,,,,,,,low,low,,,,,,,true,,,,,false,68761.59999990463,68760.39999985695,64923.383,64915,64940.005,68780.82,1,16,,
