sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-29T16:32:15.786Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,16379.569999856949,response,,,,,,,,,,,,,,,,,consent,click button,,,17027.5,17020.89999985695,624.619,794.2999999523163,641.33,16874.827,,,,{}
Demography form,html.Form,1,2023-11-29T16:32:22.785Z,,,18,,,,,,,,7152.172999999999,form submission,,,,,,,,,female,,,,,,,,,,,,24027.099999904633,24027,16858.424,17027.700000047684,16874.827,23858.073,,,,
Welcome,html.Screen,2,2023-11-29T16:32:35.996Z,,,,,,,"[""asym"",""bor""]",,,,13378.726999952316,response,,,,,,,,,,,,,,,,,continue,click button,,,37237.5,37236.799999952316,23841.32,24027.200000047684,23858.073,37074.805,,,,
demo_instructions,html.Screen,3,2023-11-29T16:33:09.565Z,,,,,,,,,,,33730.09499985695,response,,,,,,,,,,,,,,,,,continue,click button,,,70805.59999990463,70804.89999985695,37058.131,37237.59999990463,37074.805,70641.264,,,,
trial,html.Screen,4_0_0,2023-11-29T16:33:19.434Z,,,,0,-1.152619213055059,-1.1117876838408909,,,true,hh,10033.635999856953,response,1.0870240111136478,1.2,-1.2,1.332340670965917,1.2,-1.2,high,high,,ISIC_0061915.JPG,,ISIC_0000660.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,80675.09999990463,80674.89999985695,70624.789,70805.70000004768,70641.264,80524.865,1,16,1,
sequence,flow.Sequence,4_0,2023-11-29T16:33:19.440Z,,,,,,,,,,,10033.635999856953,completion,,,,,,,high,high,,,,,,,true,,,,,false,80680.59999990463,80674.89999985695,70624.789,70805.70000004768,70641.264,80524.865,1,16,,
trial,html.Screen,4_1_0,2023-11-29T16:33:25.076Z,,,,0,-1.2915523362516486,-1.1264977790562936,,,true,hh,5791.8350000476785,response,1.1642596483638106,1.2,-1.2,1.109799097093339,1.2,-1.2,high,high,,ISIC_0502582.JPG,,ISIC_0765584.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,86316.89999985695,86316.70000004768,80507.961,80680.70000004768,80524.865,86158.181,1,16,2,
sequence,flow.Sequence,4_1,2023-11-29T16:33:25.076Z,,,,,,,,,,,5791.8350000476785,completion,,,,,,,high,high,,,,,,,true,,,,,false,86317.20000004768,86316.70000004768,80507.961,80680.70000004768,80524.865,86158.181,1,16,,
trial,html.Screen,4_2_0,2023-11-29T16:33:30.057Z,,,,0,-1.2952503640839694,-1.107234527385344,,,true,hh,5139.519000047687,response,1.0717785279820962,1.2,-1.2,1.1267239445830604,1.2,-1.2,high,high,,ISIC_0034134.JPG,,ISIC_9948815.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,91297.89999985695,91297.70000004768,86141.231,86317.29999995232,86158.181,91141.674,1,16,3,
sequence,flow.Sequence,4_2,2023-11-29T16:33:30.057Z,,,,,,,,,,,5139.519000047687,completion,,,,,,,high,high,,,,,,,true,,,,,false,91298.09999990463,91297.70000004768,86141.231,86317.29999995232,86158.181,91141.674,1,16,,
