sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-30T18:28:03.405Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,17680.85999990463,response,,,,,,,,,,,,,,,,,consent,click button,,,18428.599999904633,18419.599999904633,722.172,927.7000000476837,738.74,18239.015,,,,{}
Demography form,html.Form,1,2023-11-30T18:28:09.293Z,,,18,,,,,,,,6077.885000095368,form submission,,,,,,,,,female,,,,,,,,,,,,24317.099999904633,24316.900000095367,18222.252,18428.799999952316,18239.015,24122.158,,,,
Welcome,html.Screen,2,2023-11-30T18:28:28.013Z,,,,,,,"[""asym"",""bor""]",,,,18913.542000047684,response,,,,,,,,,,,,,,,,,continue,click button,,,43036.299999952316,43035.700000047684,24105.487,24317.099999904633,24122.158,42839.052,,,,
demo_instructions,html.Screen,3,2023-11-30T18:28:45.837Z,,,,,,,,,,,18020.747999952313,response,,,,,,,,,,,,,,,,,continue,click button,,,60860.40000009537,60859.799999952316,42822.303,43036.40000009537,42839.052,60672.22,,,,
trial,html.Screen,4_0_0,2023-11-30T18:28:50.079Z,,,,0,-1.255256820488545,-1.1206426433062562,,,false,hh,4429.180000095366,response,1.201100953917304,1.2,-1.2,1.1751492358160105,1.2,-1.2,high,high,,ISIC_0024652.JPG,,ISIC_0647224.JPG,,26,true,0.15000000000000002,ll,keypress(f),100,false,65101.5,65101.40000009537,60655.488,60860.59999990463,60672.22,64905.6,1,16,1,
sequence,flow.Sequence,4_0,2023-11-30T18:28:50.086Z,,,,,,,,,,,4429.180000095366,completion,,,,,,,high,high,,,,,,,true,,,,,false,65108.700000047684,65101.40000009537,60655.488,60860.59999990463,60672.22,64905.6,1,16,,
trial,html.Screen,4_1_0,2023-11-30T18:28:54.825Z,,,,0,-1.2282561398079586,-1.210457198775374,,,true,hh,4942.499999904634,response,1.2012395086389958,1.2,-1.2,1.0618985767073823,1.2,-1.2,high,high,,ISIC_9141817.JPG,,ISIC_9876004.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,69848.40000009537,69848.09999990463,64888.865,65108.799999952316,64905.6,69655.64,1,16,2,
sequence,flow.Sequence,4_1,2023-11-30T18:28:54.826Z,,,,,,,,,,,4942.499999904634,completion,,,,,,,high,high,,,,,,,true,,,,,false,69848.79999995232,69848.09999990463,64888.865,65108.799999952316,64905.6,69655.64,1,16,,
trial,html.Screen,4_2_0,2023-11-30T18:28:58.977Z,,,,0,-1.126264390089724,-1.271896565050952,,,true,hh,4343.959999904633,response,1.2711018615747949,1.2,-1.2,1.1042234044781618,1.2,-1.2,high,high,,ISIC_1520897.JPG,,ISIC_8603734.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,73999.79999995232,73999.59999990463,69638.864,69848.90000009537,69655.64,73805.526,1,16,3,
sequence,flow.Sequence,4_2,2023-11-30T18:28:58.977Z,,,,,,,,,,,4343.959999904633,completion,,,,,,,high,high,,,,,,,true,,,,,false,74000.20000004768,73999.59999990463,69638.864,69848.90000009537,69655.64,73805.526,1,16,,
