sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-27T19:28:54.188Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,,103055.97600019074,response,,,,,,,,,,,,,,,,,consent,click button,,,103786.80000019073,103777.80000019073,704.989,703.5,721.824,103788.835,,,,{}
Demography form,html.Form,1,2023-11-27T19:29:19.221Z,,,18,,,,,,,,25029.765000143045,form submission,,,,,,,,,male,,,,,,,,,,,,128818.70000004768,128818.60000014305,103772.353,103787.10000014305,103788.835,128820.835,,,,
Welcome,html.Screen,2,2023-11-27T19:30:29.614Z,,,,,,,"[""bor"",""col""]",,,,70388.76500014304,response,,,,,,,,,,,,,,,,,continue,click button,,,199210.40000009537,199209.60000014305,128804.34,128818.80000019073,128820.835,199224.61,,,,
demo_instructions,html.Screen,3,2023-11-27T19:31:55.920Z,,,,,,,,,,,86289.19000019075,response,,,,,,,,,,,,,,,,,continue,click button,,,285514.40000009537,285513.80000019073,199207.974,199210.40000009537,199224.61,285525.613,,,,
trial,html.Screen,4_0_0,2023-11-27T19:32:33.895Z,,,,0,-1.1117876838408909,-1.2957497771092716,,,true,hh,37963.287000095355,response,1.2600330864275875,1.2,-1.2,1.0958628838888655,1.2,-1.2,high,high,,ISIC_0061915.JPG,,ISIC_0026996.JPG,,25,true,0.14,hh,keypress(i),100,false,323489.2000000477,323488.90000009537,285509.103,285514.60000014305,285525.613,323516.127,1,16,1,
sequence,flow.Sequence,4_0,2023-11-27T19:32:33.896Z,,,,,,,,,,,37963.287000095355,completion,,,,,,,high,high,,,,,,,true,,,,,false,323489.5,323488.90000009537,285509.103,285514.60000014305,285525.613,323516.127,1,16,,
trial,html.Screen,4_1_0,2023-11-27T19:32:46.621Z,,,,0,-1.071312313440387,-1.0935391476164529,,,true,hh,12698.873000000021,response,1.3246728710248594,1.2,-1.2,1.1527736000922424,1.2,-1.2,high,high,,ISIC_0063680.JPG,,ISIC_6876281.JPG,,25,true,0.14,hh,keypress(i),100,false,336215.2000000477,336215,323499.467,323489.7000000477,323516.127,336241.073,1,16,2,
sequence,flow.Sequence,4_1,2023-11-27T19:32:46.621Z,,,,,,,,,,,12698.873000000021,completion,,,,,,,high,high,,,,,,,true,,,,,false,336215.40000009537,336215,323499.467,323489.7000000477,323516.127,336241.073,1,16,,
trial,html.Screen,4_2_0,2023-11-27T19:32:53.252Z,,,,0,-1.1302628852630028,-1.288906469447243,,,true,hh,6604.827000095393,response,1.1870093485714288,1.2,-1.2,1.3339880978442629,1.2,-1.2,high,high,,ISIC_0071050.JPG,,ISIC_8592235.JPG,,25,true,0.14,hh,keypress(i),100,false,342846.10000014305,342845.90000009537,336224.352,336215.60000014305,336241.073,342870.491,1,16,3,
sequence,flow.Sequence,4_2,2023-11-27T19:32:53.252Z,,,,,,,,,,,6604.827000095393,completion,,,,,,,high,high,,,,,,,true,,,,,false,342846.30000019073,342845.90000009537,336224.352,336215.5,336241.073,342870.491,1,16,,
