sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2024-03-19T17:59:33.733Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":2560,""screen_height"":1440,""scroll_width"":1265,""scroll_height"":1278,""window_innerWidth"":1265,""window_innerHeight"":1326,""devicePixelRatio"":1}",,,,,,,,,,1391475.9999999763,response,,,,,,,,,,,,,,,,,consent,click button,,,1393068.5,1393062.8999999762,1585.54,1690.3999999761581,1586.9,1392967.128,,,,{}
Demography form,html.Form,1,2024-03-19T17:59:44.172Z,,,18,,,,,,,,10539.871999999974,form submission,,,,,,,,,female,,,,,,,,,,,,1403507.1999999285,1403507,1392967.128,1393068.7999999523,1392967.128,1403410.562,,,,
Welcome,html.Screen,2,2024-03-19T18:00:16.505Z,,,,,,,"[""asym"",""col""]",,,,32428.938000000082,response,,,,,,,,,,,,,,,,,continue,click button,,,1435840.2999999523,1435839.5,1403410.562,1403507.2999999523,1403410.562,1435736.862,,,,
demo_instructions,html.Screen,3,2024-03-19T18:00:45.401Z,,,,,,,,,,,28998.237999904668,response,,,,,,,,,,,,,,,,,continue,click button,,,1464735.8999999762,1464735.0999999046,1435736.862,1435840.3999999762,1435736.862,1464644.53,,,,
trial,html.Screen,4_0_0,2024-03-19T18:01:21.037Z,,,,0,-1.2435042401134029,-1.2939710463315144,,,false,hh,35727.569999904605,response,1.1604734171556077,1.2,-1.2,1.0789312625280616,1.2,-1.2,high,high,,ISIC_0056119.JPG,,ISIC_3950753.JPG,,25,true,0.15000000000000002,lh,keypress(e),100,false,1500372.5999999046,1500372.0999999046,1464644.53,1464736.0999999046,1464644.53,1500289.2,1,16,1,
sequence,flow.Sequence,4_0,2024-03-19T18:01:21.038Z,,,,,,,,,,,35727.569999904605,completion,,,,,,,high,high,,,,,,,true,,,,,false,1500373.0999999046,1500372.0999999046,1464644.53,1464736,1464644.53,1500289.2,1,16,,
trial,html.Screen,4_1_0,2024-03-19T18:01:31.333Z,,,,0,-1.2872758518949912,-1.313723254903214,,,true,hh,10378.199999976205,response,1.294521945180264,1.2,-1.2,1.3078626540563885,1.2,-1.2,high,high,,ISIC_0064376.JPG,,ISIC_3601224.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,1510668,1510667.3999999762,1500272.5,1500373.2999999523,1500289.2,1510582.4,1,16,2,
sequence,flow.Sequence,4_1,2024-03-19T18:01:31.333Z,,,,,,,,,,,10378.199999976205,completion,,,,,,,high,high,,,,,,,true,,,,,false,1510668.5999999046,1510667.3999999762,1500272.5,1500373.1999999285,1500289.2,1510582.4,1,16,,
trial,html.Screen,4_2_0,2024-03-19T18:01:36.321Z,,,,0,-1.2289750544294995,-1.3003764624334877,,,true,hh,5072.699999904726,response,1.212030980680325,1.2,-1.2,1.139863018685685,1.2,-1.2,high,high,,ISIC_0054167.JPG,,ISIC_0008510.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,1515655.6999999285,1515655.0999999046,1510565.732,1510669,1510582.4,1515569.9,1,16,3,
sequence,flow.Sequence,4_2,2024-03-19T18:01:36.321Z,,,,,,,,,,,5072.699999904726,completion,,,,,,,high,high,,,,,,,true,,,,,false,1515656.5999999046,1515655.0999999046,1510565.732,1510668.8999999762,1510582.4,1515569.9,1,16,,
