sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-27T20:36:31.846Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,61955.86299985695,response,,,,,,,,,,,,,,,,,consent,click button,,,62848.59999990463,62839.89999985695,867.365,854.1999998092651,884.037,62867.456,,,,{}
Demography form,html.Form,1,2023-11-27T20:36:45.317Z,,,18,,,,,,,,13452.343999952318,form submission,,,,,,,,,female,,,,,,,,,,,,76319.89999985695,76319.79999995232,62850.559,62848.699999809265,62867.456,76334.085,,,,
Welcome,html.Screen,2,2023-11-27T20:37:39.310Z,,,,,,,"[""asym"",""col""]",,,,53977.014999904626,response,,,,,,,,,,,,,,,,,continue,click button,,,130311.59999990463,130311.09999990463,76317.198,76320,76334.085,130317.019,,,,
demo_instructions,html.Screen,3,2023-11-27T20:38:49.894Z,,,,,,,,,,,70577.88099985695,response,,,,,,,,,,,,,,,,,continue,click button,,,200895.5,200894.89999985695,130300.53,130311.79999995232,130317.019,200917.09,,,,
trial,html.Screen,4_0_0,2023-11-27T20:39:09.089Z,,,,0,-1.089914260719518,-1.1695563571046357,,,true,hh,19173.009999904636,response,1.204229955025689,1.2,-1.2,1.0874249761617445,1.2,-1.2,high,high,,ISIC_0030695.JPG,,ISIC_0056930.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,220090.5,220090.09999990463,200900.154,200895.69999980927,200917.09,220116.797,1,16,1,
sequence,flow.Sequence,4_0,2023-11-27T20:39:09.090Z,,,,,,,,,,,19173.009999904636,completion,,,,,,,high,high,,,,,,,true,,,,,false,220091.09999990463,220090.09999990463,200900.154,200895.69999980927,200917.09,220116.797,1,16,,
trial,html.Screen,4_1_0,2023-11-27T20:39:19.010Z,,,,0,-1.3034518282811869,-1.0897657776277234,,,true,hh,9894.102999856957,response,1.3471772753257971,1.2,-1.2,1.055978100098093,1.2,-1.2,high,high,,ISIC_0071988.JPG,,ISIC_2077116.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,230011.19999980927,230010.89999985695,220100.175,220091.29999995232,220116.797,230033.576,1,16,2,
sequence,flow.Sequence,4_1,2023-11-27T20:39:19.011Z,,,,,,,,,,,9894.102999856957,completion,,,,,,,high,high,,,,,,,true,,,,,false,230011.89999985695,230010.89999985695,220100.175,220091.29999995232,220116.797,230033.576,1,16,,
trial,html.Screen,4_2_0,2023-11-27T20:39:23.266Z,,,,0,-1.1671212908494544,-1.1286681796701683,,,true,hh,4232.823999856948,response,1.0959058628476686,1.2,-1.2,1.2921331918483707,1.2,-1.2,high,high,,ISIC_0065022.JPG,,ISIC_5920470.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,234266.59999990463,234266.39999985695,230016.812,230012.19999980927,230033.576,234283.673,1,16,3,
sequence,flow.Sequence,4_2,2023-11-27T20:39:23.266Z,,,,,,,,,,,4232.823999856948,completion,,,,,,,high,high,,,,,,,true,,,,,false,234266.69999980927,234266.39999985695,230016.812,230012,230033.576,234283.673,1,16,,
