sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2024-03-19T19:58:37.479Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,84243.70000014306,response,,,,,,,,,,,,,,,,,consent,click button,,,85491.90000009537,85482.10000014305,1221.6,1454.7000000476837,1238.4,85255.3,,,,{}
Demography form,html.Form,1,2024-03-19T19:58:45.160Z,,,18,,,,,,,,7916.699999999997,form submission,,,,,,,,,female,,,,,,,,,,,,93172.20000004768,93172,85255.064,85492.20000004768,85255.3,93005.526,,,,
Welcome,html.Screen,2,2024-03-19T19:59:11.238Z,,,,,,,"[""asym"",""col""]",,,,26244.674000047686,response,,,,,,,,,,,,,,,,,continue,click button,,,119250.79999995232,119250.20000004768,93005.526,93172.20000004768,93005.526,119021.3,,,,
demo_instructions,html.Screen,3,2024-03-19T19:59:47.496Z,,,,,,,,,,,36484.80000014305,response,,,,,,,,,,,,,,,,,continue,click button,,,155506.79999995232,155506.10000014305,119004.712,119250.90000009537,119021.3,155287.328,,,,
trial,html.Screen,4_0_0,2024-03-19T19:59:58.930Z,,,,0,-1.1783311757907324,-1.266840220031473,,,true,hh,11653.471999952308,response,1.0878102877901663,1.2,-1.2,1.3154097543539391,1.2,-1.2,high,high,,ISIC_8241457.JPG,,ISIC_1413242.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,166941.29999995232,166940.79999995232,155287.328,155507,155287.328,166722.084,1,16,1,
sequence,flow.Sequence,4_0,2024-03-19T19:59:58.948Z,,,,,,,,,,,11653.471999952308,completion,,,,,,,high,high,,,,,,,true,,,,,false,166958.40000009537,166940.79999995232,155287.328,155507,155287.328,166722.084,1,16,,
trial,html.Screen,4_1_0,2024-03-19T20:00:01.821Z,,,,0,-1.1711612520017805,-1.191169949562454,,,true,hh,3109.616000047681,response,1.3471772753257971,1.2,-1.2,1.055978100098093,1.2,-1.2,high,high,,ISIC_0061936.JPG,,ISIC_2077116.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,169831.90000009537,169831.70000004768,166722.084,166958.5,166722.084,169622,1,16,2,
sequence,flow.Sequence,4_1,2024-03-19T20:00:01.821Z,,,,,,,,,,,3109.616000047681,completion,,,,,,,high,high,,,,,,,true,,,,,false,169832.20000004768,169831.70000004768,166722.084,166958.5,166722.084,169622,1,16,,
trial,html.Screen,4_2_0,2024-03-19T20:00:07.674Z,,,,0,-1.2232482867978696,-1.2451219760556858,,,true,hh,6063.100000143051,response,1.0878102877901663,1.2,-1.2,1.3154097543539391,1.2,-1.2,high,high,,ISIC_0030889.JPG,,ISIC_1413242.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,175685.29999995232,175685.10000014305,169605.494,169832.5,169622,175471.8,1,16,3,
sequence,flow.Sequence,4_2,2024-03-19T20:00:07.675Z,,,,,,,,,,,6063.100000143051,completion,,,,,,,high,high,,,,,,,true,,,,,false,175685.5,175685.10000014305,169605.494,169832.40000009537,169622,175471.8,1,16,,
trial,html.Screen,4_3_0,2024-03-19T20:00:12.916Z,,,,0,-1.2232482867978696,-1.2451219760556858,,,true,hh,5455.300000143063,response,1.1168199061753437,1.2,-1.2,1.212287319329914,1.2,-1.2,high,high,,ISIC_0030889.JPG,,ISIC_5919355.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,180927.29999995232,180927.10000014305,175455.336,175685.60000014305,175471.8,180705.1,1,16,4,
sequence,flow.Sequence,4_3,2024-03-19T20:00:12.917Z,,,,,,,,,,,5455.300000143063,completion,,,,,,,high,high,,,,,,,true,,,,,false,180927.5,180927.10000014305,175455.336,175685.5,175471.8,180705.1,1,16,,
trial,html.Screen,4_4_0,2024-03-19T20:00:19.954Z,,,,0,1.1604734171556077,1.0789312625280616,,,true,ll,7259.399999999994,response,-1.250220052739973,1.2,-1.2,-1.2967258992731714,1.2,-1.2,low,low,,ISIC_3950753.JPG,,ISIC_0031368.JPG,,27,true,0.12,ll,keypress(f),100,false,187964.70000004768,187964.5,180688.546,180927.60000014305,180705.1,187755.1,1,16,5,
sequence,flow.Sequence,4_4,2024-03-19T20:00:19.954Z,,,,,,,,,,,7259.399999999994,completion,,,,,,,low,low,,,,,,,true,,,,,false,187964.90000009537,187964.5,180688.546,180927.60000014305,180705.1,187755.1,1,16,,
trial,html.Screen,4_5_0,2024-03-19T20:00:25.516Z,,,,0,1.301795918505203,1.0518606632781424,,,true,ll,5771.6999999523105,response,-1.2015106101917423,1.2,-1.2,-1.3393124611420348,1.2,-1.2,low,low,,ISIC_0027666.JPG,,ISIC_0072496.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,193527.10000014305,193526.79999995232,187738.754,187965,187755.1,193305.4,1,16,6,
sequence,flow.Sequence,4_5,2024-03-19T20:00:25.517Z,,,,,,,,,,,5771.6999999523105,completion,,,,,,,low,low,,,,,,,true,,,,,false,193527.70000004768,193526.79999995232,187738.754,187964.90000009537,187755.1,193305.4,1,16,,
trial,html.Screen,4_6_0,2024-03-19T20:00:31.958Z,,,,0,1.0581281450494728,1.133169116569424,,,true,ll,6663.200000143057,response,-1.1894733304494307,1.2,-1.2,-1.1169761866204877,1.2,-1.2,low,low,,ISIC_5490352.JPG,,ISIC_0033813.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,199968.90000009537,199968.60000014305,193305.398,193527.90000009537,193305.4,199755.4,1,16,7,
sequence,flow.Sequence,4_6,2024-03-19T20:00:31.959Z,,,,,,,,,,,6663.200000143057,completion,,,,,,,low,low,,,,,,,true,,,,,false,199969.5,199968.60000014305,193305.398,193527.79999995232,193305.4,199755.4,1,16,,
trial,html.Screen,4_7_0,2024-03-19T20:00:35.323Z,,,,0,1.1655508270784471,1.1162776063248168,,,true,ll,3578.0000000953733,response,-1.238264833797662,1.2,-1.2,-1.176099940770289,1.2,-1.2,low,low,,ISIC_5509946.JPG,,ISIC_0032861.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,203333.79999995232,203333.40000009537,199738.794,199969.79999995232,199755.4,203138.828,1,16,8,
sequence,flow.Sequence,4_7,2024-03-19T20:00:35.324Z,,,,,,,,,,,3578.0000000953733,completion,,,,,,,low,low,,,,,,,true,,,,,false,203334.60000014305,203333.40000009537,199738.794,199969.70000004768,199755.4,203138.828,1,16,,
trial,html.Screen,4_8_0,2024-03-19T20:00:43.145Z,,,,0,0.8479396253253069,-1.011054319516718,,,true,lh,8016.372000047675,response,-1.2043484010107477,1.2,-1.2,1.2178113180138233,1.2,-1.2,low,high,,ISIC_0063521.JPG,,ISIC_0011917.JPG,,26,true,0.3300000000000002,lh,keypress(e),100,false,211155.29999995232,211155.20000004768,203138.828,203335,203138.828,210938.82,1,16,9,
sequence,flow.Sequence,4_8,2024-03-19T20:00:43.145Z,,,,,,,,,,,8016.372000047675,completion,,,,,,,low,high,,,,,,,true,,,,,false,211155.60000014305,211155.20000004768,203138.828,203334.79999995232,203138.828,210938.82,1,16,,
trial,html.Screen,4_9_0,2024-03-19T20:00:48.235Z,,,,0,0.849847885203758,-0.973447384095442,,,true,lh,5305.280000143044,response,-0.9566823908868002,1.2,-1.2,0.9602125665128364,1.2,-1.2,low,high,,ISIC_9612228.JPG,,ISIC_0056784.JPG,,33,true,0.3600000000000002,lh,keypress(e),100,false,216244.40000009537,216244.10000014305,210938.82,211155.70000004768,210938.82,216038.78,1,16,10,
sequence,flow.Sequence,4_9,2024-03-19T20:00:48.236Z,,,,,,,,,,,5305.280000143044,completion,,,,,,,low,high,,,,,,,true,,,,,false,216244.79999995232,216244.10000014305,210938.82,211155.70000004768,210938.82,216038.78,1,16,,
trial,html.Screen,4_10_0,2024-03-19T20:00:52.247Z,,,,0,1.2615315960773072,-1.194084675079932,,,true,lh,4217.019999952317,response,-0.887838744955182,1.2,-1.2,1.3716210719758812,1.2,-1.2,low,high,,ISIC_0010044.JPG,,ISIC_1488727.JPG,,33,true,0.3600000000000002,lh,keypress(e),100,false,220256.10000014305,220255.79999995232,216038.78,216245,216038.78,220038.8,1,16,11,
sequence,flow.Sequence,4_10,2024-03-19T20:00:52.247Z,,,,,,,,,,,4217.019999952317,completion,,,,,,,low,high,,,,,,,true,,,,,false,220256.70000004768,220255.79999995232,216038.78,216245,216038.78,220038.8,1,16,,
trial,html.Screen,4_11_0,2024-03-19T20:00:59.944Z,,,,0,1.11329866545753,-1.2155631217348757,,,true,lh,7914.200000000012,response,-1.0264463986917702,1.2,-1.2,1.171271535505083,1.2,-1.2,low,high,,ISIC_0032610.JPG,,ISIC_7889838.JPG,,33,true,0.3600000000000002,lh,keypress(e),100,false,227953.40000009537,227953,220038.77,220257,220038.8,227738.788,1,16,12,
sequence,flow.Sequence,4_11,2024-03-19T20:00:59.945Z,,,,,,,,,,,7914.200000000012,completion,,,,,,,low,high,,,,,,,true,,,,,false,227954,227953,220038.77,220256.90000009537,220038.8,227738.788,1,16,,
trial,html.Screen,4_12_0,2024-03-19T20:01:11.585Z,,,,0,-1.1592423187534993,1.067128884093211,,,true,hl,11855.612000095367,response,1.3515962101204746,1.2,-1.2,-0.8414583575292955,1.2,-1.2,high,low,,ISIC_6854940.JPG,,ISIC_0274382.JPG,,29,true,0.3600000000000002,hl,keypress(j),100,false,239594.70000004768,239594.40000009537,227738.788,227954.29999995232,227738.788,239372.13,1,16,13,
sequence,flow.Sequence,4_12,2024-03-19T20:01:11.586Z,,,,,,,,,,,11855.612000095367,completion,,,,,,,high,low,,,,,,,true,,,,,false,239595.40000009537,239594.40000009537,227738.788,227954.20000004768,227738.788,239372.13,1,16,,
trial,html.Screen,4_13_0,2024-03-19T20:01:31.938Z,,,,0,-1.1547137855907486,1.0185275168641534,,,true,hl,20574.66999995231,response,1.225025174430573,1.2,-1.2,-0.8422679054456499,1.2,-1.2,high,low,,ISIC_7604870.JPG,,ISIC_7503950.JPG,,29,true,0.3600000000000002,hl,keypress(j),100,false,259947.10000014305,259946.79999995232,239372.13,239595.60000014305,239372.13,259722.15,1,16,14,
sequence,flow.Sequence,4_13,2024-03-19T20:01:31.939Z,,,,,,,,,,,20574.66999995231,completion,,,,,,,high,low,,,,,,,true,,,,,false,259947.90000009537,259946.79999995232,239372.13,239595.5,239372.13,259722.15,1,16,,
trial,html.Screen,4_14_0,2024-03-19T20:01:38.081Z,,,,0,-1.0822170028935367,1.1654796154432183,,,true,hl,6367.950000143057,response,0.9013888878932071,1.2,-1.2,-0.9328095253308732,1.2,-1.2,high,low,,ISIC_7288818.JPG,,ISIC_0068259.JPG,,29,true,0.3600000000000002,hl,keypress(j),100,false,266090.40000009537,266090.10000014305,259722.15,259948.10000014305,259722.15,265872.19,1,16,15,
sequence,flow.Sequence,4_14,2024-03-19T20:01:38.082Z,,,,,,,,,,,6367.950000143057,completion,,,,,,,high,low,,,,,,,true,,,,,false,266091,266090.10000014305,259722.15,259948,259722.15,265872.19,1,16,,
trial,html.Screen,4_15_0,2024-03-19T20:01:40.708Z,,,,0,-0.9212323139676136,0.9882196642247332,,,true,hl,2844.3099999999977,response,1.11329866545753,1.2,-1.2,-1.2155631217348757,1.2,-1.2,high,low,,ISIC_0014255.JPG,,ISIC_0032610.JPG,,29,true,0.3600000000000002,hl,keypress(j),100,false,268716.7999999523,268716.5,265872.19,266091.2000000477,265872.19,268505.4,1,16,16,
sequence,flow.Sequence,4_15,2024-03-19T20:01:40.708Z,,,,,,,,,,,2844.3099999999977,completion,,,,,,,high,low,,,,,,,true,,,,,false,268717.2999999523,268716.5,265872.19,266091.10000014305,265872.19,268505.4,1,16,,
demonstration_loop,flow.Loop,4,2024-03-19T20:01:40.709Z,,,,,,,,,,,113429.17199999999,completion,,,,,,,,,,,,,,,true,,,,,false,268717.90000009537,268716.5,155287.328,155507,155287.328,268505.4,1,16,,
practice_instructions,html.Screen,5,2024-03-19T20:01:45.770Z,,,,,,,,,,,5264.700000143028,response,,,,,,,,,,,,,,,,,continue,click button,,,273779.10000014305,273770.10000014305,268488.88,268718.2000000477,268505.4,273539.078,,,,
trial,html.Screen,6_0_0,2024-03-19T20:01:57.148Z,,,,1,1.0959058628476686,1.2921331918483707,,,true,ll,11607.522000143072,response,-1.1783311757907324,1.2,-1.2,-1.266840220031473,1.2,-1.2,low,low,,ISIC_5920470.JPG,,ISIC_8241457.JPG,,27,true,0.12,ll,keypress(f),0,false,285155.7999999523,285146.60000014305,273539.078,273779.2000000477,273539.078,284938.3,1,40,1,
sequence,flow.Sequence,6_0,2024-03-19T20:01:57.148Z,,,,,,,,,,,11607.522000143072,completion,,,,,,,low,low,,,,,,,true,,,,,false,285156,285146.60000014305,273539.078,273779.2000000477,273539.078,284938.3,1,40,,
trial,html.Screen,6_1_0,2024-03-19T20:02:01.468Z,,,,1,1.1217390688497193,1.2276600934505035,,,true,ll,4537.200000000012,response,-1.2040551955011098,1.2,-1.2,-1.2664651062241792,1.2,-1.2,low,low,,ISIC_0026344.JPG,,ISIC_0068886.JPG,,41,true,0.15000000000000002,ll,keypress(f),0,false,289475.7999999523,289475.5,284921.956,285156.10000014305,284938.3,289238.534,1,40,2,
sequence,flow.Sequence,6_1,2024-03-19T20:02:01.468Z,,,,,,,,,,,4537.200000000012,completion,,,,,,,low,low,,,,,,,true,,,,,false,289476.2999999523,289475.5,284921.956,285156,284938.3,289238.534,1,40,,
trial,html.Screen,6_2_0,2024-03-19T20:02:10.268Z,,,,1,1.1990772227054871,1.1224329926844498,,,false,ll,9037.166000047699,response,-1.0698162624196283,1.2,-1.2,-1.0648460966097275,1.2,-1.2,low,low,,ISIC_3425388.JPG,,ISIC_0030552.JPG,,41,true,0.15000000000000002,lh,keypress(e),0,false,298276,298275.7000000477,289238.534,289476.40000009537,289238.534,298038.488,1,40,3,
sequence,flow.Sequence,6_2,2024-03-19T20:02:10.269Z,,,,,,,,,,,9037.166000047699,completion,,,,,,,low,low,,,,,,,true,,,,,false,298276.40000009537,298275.7000000477,289238.534,289476.40000009537,289238.534,298038.488,1,40,,
trial,html.Screen,6_3_0,2024-03-19T20:02:12.812Z,,,,1,1.1638334638021437,1.0846635401396965,,,true,ll,2781.011999999988,response,-1.2435042401134029,1.2,-1.2,-1.2939710463315144,1.2,-1.2,low,low,,ISIC_4718313.JPG,,ISIC_0056119.JPG,,41,true,0.15000000000000002,ll,keypress(f),0,false,300819.90000009537,300819.5,298038.488,298276.60000014305,298038.488,300621.9,1,40,4,
sequence,flow.Sequence,6_3,2024-03-19T20:02:12.813Z,,,,,,,,,,,2781.011999999988,completion,,,,,,,low,low,,,,,,,true,,,,,false,300820.5,300819.5,298038.488,298276.60000014305,298038.488,300621.9,1,40,,
trial,html.Screen,6_4_0,2024-03-19T20:02:19.420Z,,,,1,-0.9448560599810628,0.9099421612683488,,,true,hl,6805.599999999977,response,1.2838089642212804,1.2,-1.2,-0.8550527900640753,1.2,-1.2,high,low,,ISIC_9684318.JPG,,ISIC_0034187.JPG,,29,true,0.3600000000000002,hl,keypress(j),0,false,307427.7999999523,307427.5,300605.194,300820.7000000477,300621.9,307205.3,1,40,5,
sequence,flow.Sequence,6_4,2024-03-19T20:02:19.420Z,,,,,,,,,,,6805.599999999977,completion,,,,,,,high,low,,,,,,,true,,,,,false,307428.2000000477,307427.5,300605.194,300820.60000014305,300621.9,307205.3,1,40,,
trial,html.Screen,6_5_0,2024-03-19T20:02:34.284Z,,,,1,0.8591294258188253,-0.870797302150167,,,false,lh,15086.499999952328,response,-1.2609895831255231,1.2,-1.2,1.0687377724194886,1.2,-1.2,low,high,,ISIC_0055841.JPG,,ISIC_1367610.JPG,,26,true,0.3300000000000002,ll,keypress(f),0,false,322292.10000014305,322291.7999999523,307205.3,307428.40000009537,307205.3,322054.9,1,40,6,
sequence,flow.Sequence,6_5,2024-03-19T20:02:34.285Z,,,,,,,,,,,15086.499999952328,completion,,,,,,,low,high,,,,,,,true,,,,,false,322292.5,322291.7999999523,307205.3,307428.2999999523,307205.3,322054.9,1,40,,
trial,html.Screen,6_6_0,2024-03-19T20:02:38.044Z,,,,1,-1.189469386514313,-1.3008582067137853,,,true,hh,3996.5999999999767,response,1.4415613061437007,1.2,-1.2,1.271445950850942,1.2,-1.2,high,high,,ISIC_0010644.JPG,,ISIC_4863784.JPG,,157,true,0.3600000000000002,hh,keypress(i),0,false,326051.7999999523,326051.5,322054.846,322292.7000000477,322054.9,325838.722,1,40,7,
sequence,flow.Sequence,6_6,2024-03-19T20:02:38.044Z,,,,,,,,,,,3996.5999999999767,completion,,,,,,,high,high,,,,,,,true,,,,,false,326052.2000000477,326051.5,322054.846,322292.7000000477,322054.9,325838.722,1,40,,
trial,html.Screen,6_7_0,2024-03-19T20:02:43.324Z,,,,1,0.9013888878932071,-0.9328095253308732,,,false,lh,5492.777999999991,response,-1.2609895831255231,1.2,-1.2,1.0687377724194886,1.2,-1.2,low,high,,ISIC_0068259.JPG,,ISIC_1367610.JPG,,26,true,0.3300000000000002,hh,keypress(i),0,false,331331.7999999523,331331.5,325838.722,326052.40000009537,325838.722,331105.3,1,40,8,
sequence,flow.Sequence,6_7,2024-03-19T20:02:43.324Z,,,,,,,,,,,5492.777999999991,completion,,,,,,,low,high,,,,,,,true,,,,,false,331332.2000000477,331331.5,325838.722,326052.2999999523,325838.722,331105.3,1,40,,
trial,html.Screen,6_8_0,2024-03-19T20:02:48.205Z,,,,1,-1.2704198237183777,1.138121072015301,,,false,hl,5106.499999952328,response,1.1235224875125256,1.2,-1.2,-0.8641223012137988,1.2,-1.2,high,low,,ISIC_0501843.JPG,,ISIC_0033901.JPG,,29,true,0.3600000000000002,ll,keypress(f),0,false,336212,336211.7999999523,331105.22,331332.40000009537,331105.3,335988.6,1,40,9,
