sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-27T17:15:50.358Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,51464.67199990463,response,,,,,,,,,,,,,,,,,consent,click button,,,52317,52316.09999990463,834.705,1059.7999999523163,851.428,52101.487,,,,{}
Demography form,html.Form,1,2023-11-27T17:15:57.142Z,,,18,,,,,,,,6998.713000047683,form submission,,,,,,,,,male,,,,,,,,,,,,59100.39999985695,59100.200000047684,52084.812,52317.299999952316,52101.487,58884.579,,,,
Welcome,html.Screen,2,2023-11-27T17:16:05.583Z,,,,,,,"[""bor"",""col""]",,,,8655.421000000002,response,,,,,,,,,,,,,,,,,continue,click button,,,67540.5,67540,58867.968,59100.5,58884.579,67317.895,,,,
demo_instructions,html.Screen,3,2023-11-27T17:16:38.319Z,,,,,,,,,,,32958.104999999996,response,,,,,,,,,,,,,,,,,continue,click button,,,100276.5,100276,67301.309,67540.59999990463,67317.895,100051.102,,,,
trial,html.Screen,4_0_0,2023-11-27T17:16:51.794Z,,,,0,-1.0849202097813322,-1.0851127310415287,,,true,hh,13700.398000000001,response,1.109799097093339,1.2,-1.2,1.091507924157762,1.2,-1.2,high,high,,ISIC_0010289.JPG,,ISIC_0765584.JPG,,25,true,0.14,hh,keypress(i),100,false,113751.70000004768,113751.5,100034.678,100276.70000004768,100051.102,113534.689,1,16,1,
sequence,flow.Sequence,4_0,2023-11-27T17:16:51.801Z,,,,,,,,,,,13700.398000000001,completion,,,,,,,high,high,,,,,,,true,,,,,false,113759.09999990463,113751.5,100034.678,100276.70000004768,100051.102,113534.689,1,16,,
trial,html.Screen,4_1_0,2023-11-27T17:17:00.272Z,,,,0,-1.0849202097813322,-1.0851127310415287,,,true,hh,8693.910999904634,response,1.2600330864275875,1.2,-1.2,1.0958628838888655,1.2,-1.2,high,high,,ISIC_0010289.JPG,,ISIC_0026996.JPG,,25,true,0.14,hh,keypress(i),100,false,122229.09999990463,122228.59999990463,113517.778,113759.09999990463,113534.689,122017.928,1,16,2,
sequence,flow.Sequence,4_1,2023-11-27T17:17:00.273Z,,,,,,,,,,,8693.910999904634,completion,,,,,,,high,high,,,,,,,true,,,,,false,122229.79999995232,122228.59999990463,113517.778,113759.09999990463,113534.689,122017.928,1,16,,
trial,html.Screen,4_2_0,2023-11-27T17:17:18.113Z,,,,0,-1.0769708994456726,-1.2196503533725178,,,true,hh,18051.572,response,1.274752206258116,1.2,-1.2,1.2988509166163749,1.2,-1.2,high,high,,ISIC_0063824.JPG,,ISIC_6704623.JPG,,25,true,0.14,hh,keypress(i),100,false,140070,140069.5,122001.148,122230.09999990463,122017.928,139851.001,1,16,3,
sequence,flow.Sequence,4_2,2023-11-27T17:17:18.113Z,,,,,,,,,,,18051.572,completion,,,,,,,high,high,,,,,,,true,,,,,false,140070.59999990463,140069.5,122001.148,122230,122017.928,139851.001,1,16,,
trial,html.Screen,4_3_0,2023-11-27T17:17:22.018Z,,,,0,-1.0769708994456726,-1.2196503533725178,,,true,hh,4124.098999904643,response,1.2946277435220357,1.2,-1.2,1.255157480204324,1.2,-1.2,high,high,,ISIC_0063824.JPG,,ISIC_1870309.JPG,,25,true,0.14,hh,keypress(i),100,false,143975.59999990463,143975.09999990463,139834.433,140071,139851.001,143767.879,1,16,4,
sequence,flow.Sequence,4_3,2023-11-27T17:17:22.019Z,,,,,,,,,,,4124.098999904643,completion,,,,,,,high,high,,,,,,,true,,,,,false,143976.20000004768,143975.09999990463,139834.433,140070.89999985695,139851.001,143767.879,1,16,,
trial,html.Screen,4_4_0,2023-11-27T17:17:31.875Z,,,,0,1.077278111180185,1.1530533996184025,,,true,ll,10064.321000047697,response,-1.186629690487006,1.2,-1.2,-1.3269945600040771,1.2,-1.2,low,low,,ISIC_9525136.JPG,,ISIC_0015390.JPG,,30,true,0.13,ll,keypress(f),100,false,153832.59999990463,153832.20000004768,143751.086,143976.59999990463,143767.879,153617.852,1,16,5,
sequence,flow.Sequence,4_4,2023-11-27T17:17:31.876Z,,,,,,,,,,,10064.321000047697,completion,,,,,,,low,low,,,,,,,true,,,,,false,153833.29999995232,153832.20000004768,143751.086,143976.5,143767.879,153617.852,1,16,,
trial,html.Screen,4_5_0,2023-11-27T17:17:44.723Z,,,,0,1.2541318165695772,1.085289936617366,,,true,ll,13061.947999952303,response,-1.236306205926646,1.2,-1.2,-1.116612676102794,1.2,-1.2,low,low,,ISIC_4277207.JPG,,ISIC_0054341.JPG,,40,true,0.14,ll,keypress(f),100,false,166680.29999995232,166679.79999995232,153601.041,153833.59999990463,153617.852,166467.772,1,16,6,
sequence,flow.Sequence,4_5,2023-11-27T17:17:44.724Z,,,,,,,,,,,13061.947999952303,completion,,,,,,,low,low,,,,,,,true,,,,,false,166680.79999995232,166679.79999995232,153601.041,153833.5,153617.852,166467.772,1,16,,
trial,html.Screen,4_6_0,2023-11-27T17:17:50.354Z,,,,0,1.0659165756604234,1.0867497316848906,,,true,ll,5843.4280000476865,response,-1.3307612087763094,1.2,-1.2,-1.075775252699004,1.2,-1.2,low,low,,ISIC_5807608.JPG,,ISIC_0063601.JPG,,40,true,0.14,ll,keypress(f),100,false,172311.59999990463,172311.20000004768,166451.01,166681.09999990463,166467.772,172100.962,1,16,7,
sequence,flow.Sequence,4_6,2023-11-27T17:17:50.355Z,,,,,,,,,,,5843.4280000476865,completion,,,,,,,low,low,,,,,,,true,,,,,false,172312.20000004768,172311.20000004768,166451.01,166681,166467.772,172100.962,1,16,,
trial,html.Screen,4_7_0,2023-11-27T17:17:54.785Z,,,,0,1.2724293858920366,1.149360738769835,,,true,ll,4640.5380000000005,response,-1.071085024260525,1.2,-1.2,-1.3393124611420348,1.2,-1.2,low,low,,ISIC_1264725.JPG,,ISIC_0072496.JPG,,40,true,0.14,ll,keypress(f),100,false,176741.79999995232,176741.5,172084.328,172312.5,172100.962,176534.23,1,16,8,
sequence,flow.Sequence,4_7,2023-11-27T17:17:54.785Z,,,,,,,,,,,4640.5380000000005,completion,,,,,,,low,low,,,,,,,true,,,,,false,176742.5,176741.5,172084.328,172312.29999995232,172100.962,176534.23,1,16,,
trial,html.Screen,4_8_0,2023-11-27T17:18:04.236Z,,,,0,0.8110121381849364,-0.7563142141851558,,,true,lh,9657.369999904622,response,-0.9089402323867112,1.2,-1.2,0.8034544077281132,1.2,-1.2,low,high,,ISIC_0033605.JPG,,ISIC_3585381.JPG,,27,true,0.40000000000000024,lh,keypress(e),100,false,186191.89999985695,186191.59999990463,176517.642,176742.70000004768,176534.23,185984.22,1,16,9,
sequence,flow.Sequence,4_8,2023-11-27T17:18:04.237Z,,,,,,,,,,,9657.369999904622,completion,,,,,,,low,high,,,,,,,true,,,,,false,186192.59999990463,186191.59999990463,176517.642,176742.70000004768,176534.23,185984.22,1,16,,
trial,html.Screen,4_9_0,2023-11-27T17:18:10.734Z,,,,0,1.0329549150636406,-1.01584100839286,,,true,lh,6705.379999904631,response,-1.0685314915436992,1.2,-1.2,0.8203833713472237,1.2,-1.2,low,high,,ISIC_0054670.JPG,,ISIC_0029374.JPG,,40,true,0.4500000000000003,lh,keypress(e),100,false,192689.89999985695,192689.59999990463,185967.604,186192.89999985695,185984.22,192467.542,1,16,10,
sequence,flow.Sequence,4_9,2023-11-27T17:18:10.735Z,,,,,,,,,,,6705.379999904631,completion,,,,,,,low,high,,,,,,,true,,,,,false,192690.39999985695,192689.59999990463,185967.604,186192.89999985695,185984.22,192467.542,1,16,,
trial,html.Screen,4_10_0,2023-11-27T17:18:25.040Z,,,,0,0.9653573371180936,-0.854766800381037,,,true,lh,14528.25799995233,response,-0.8307508446051526,1.2,-1.2,1.1707575338936729,1.2,-1.2,low,high,,ISIC_9640145.JPG,,ISIC_0028606.JPG,,40,true,0.4500000000000003,lh,keypress(e),100,false,206996.09999990463,206995.79999995232,192451.077,192690.5,192467.542,206784.152,1,16,11,
sequence,flow.Sequence,4_10,2023-11-27T17:18:25.041Z,,,,,,,,,,,14528.25799995233,completion,,,,,,,low,high,,,,,,,true,,,,,false,206996.79999995232,206995.79999995232,192451.077,192690.5,192467.542,206784.152,1,16,,
