sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-20T20:29:12.537Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,,46727.26699995231,response,,,,,,,,,,,,,,,,,consent,click button,,,47665.39999997616,47656.799999952316,912.843,926.7999999523163,929.533,47670.595,,,,{}
Demography form,html.Form,1,2023-11-20T20:29:18.073Z,,,22,,,,,,,,5530.704999952315,form submission,,,,,,,,,male,,,,,,,,,,,,53201.5,53201.299999952316,47654.108,47665.5,47670.595,53214.741,,,,
Welcome,html.Screen,2,2023-11-20T20:29:50.649Z,,,,,,,"[""asym"",""col""]",,,,32562.259,response,,,,,,,,,,,,,,,,,continue,click button,,,85777.5,85777,53197.938,53201.59999990463,53214.741,85794.954,,,,
demo_instructions,html.Screen,3,2023-11-20T20:30:12.113Z,,,,,,,,,,,21445.94599997616,response,,,,,,,,,,,,,,,,,continue,click button,,,107241.5,107240.89999997616,85778.046,85777.69999992847,85794.954,107270.144,,,,
trial,html.Screen,4_0_0,2023-11-20T20:30:21.091Z,,,,0,-1.2872758518949912,-1.313723254903214,,,true,hh,8948.555999928474,response,1.073296525451802,1.2,-1.2,1.3454282740421717,1.2,-1.2,high,high,,ISIC_0064376.JPG,,ISIC_5787312.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,116219.29999995232,116218.69999992847,107253.207,107241.59999990463,107270.144,116237.357,1,16,1,
sequence,flow.Sequence,4_0,2023-11-20T20:30:21.092Z,,,,,,,,,,,8948.555999928474,completion,,,,,,,high,high,,,,,,,true,,,,,false,116220.09999990463,116218.69999992847,107253.207,107241.59999990463,107270.144,116237.357,1,16,,
trial,html.Screen,4_1_0,2023-11-20T20:30:26.829Z,,,,0,-1.2232482867978696,-1.2451219760556858,,,true,hh,5719.242999904629,response,1.301795918505203,1.2,-1.2,1.0518606632781424,1.2,-1.2,high,high,,ISIC_0030889.JPG,,ISIC_0027666.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,121957,121956.59999990463,116220.746,116220.5,116237.357,121981.888,1,16,2,
sequence,flow.Sequence,4_1,2023-11-20T20:30:26.830Z,,,,,,,,,,,5719.242999904629,completion,,,,,,,high,high,,,,,,,true,,,,,false,121957.59999990463,121956.59999990463,116220.746,116220.29999995232,116237.357,121981.888,1,16,,
trial,html.Screen,4_2_0,2023-11-20T20:30:33.315Z,,,,0,-1.2435042401134029,-1.2939710463315144,,,true,hh,6460.91199995231,response,1.1638334638021437,1.2,-1.2,1.0846635401396965,1.2,-1.2,high,high,,ISIC_0056119.JPG,,ISIC_4718313.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,128443.29999995232,128442.79999995232,121965.204,121957.89999997616,121981.888,128461.177,1,16,3,
sequence,flow.Sequence,4_2,2023-11-20T20:30:33.316Z,,,,,,,,,,,6460.91199995231,completion,,,,,,,high,high,,,,,,,true,,,,,false,128444,128442.79999995232,121965.204,121957.79999995232,121981.888,128461.177,1,16,,
