sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2024-03-05T20:10:31.599Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":2560,""screen_height"":1440,""scroll_width"":1265,""scroll_height"":1278,""window_innerWidth"":1265,""window_innerHeight"":1326,""devicePixelRatio"":1}",,,,,,,,,,66301.30000038147,response,,,,,,,,,,,,,,,,,consent,click button,,,66705.69999980927,66700.60000038147,399.02,488,399.3,66637.2,,,,{}
Demography form,html.Form,1,2024-03-05T20:10:37.451Z,,,19,,,,,,,,5920.7000005722075,form submission,,,,,,,,,female,,,,,,,,,,,,72558,72557.9000005722,66620.53,66705.9000005722,66637.2,72475.3,,,,
Welcome,html.Screen,2,2024-03-05T20:11:31.250Z,,,,,,,"[""asym"",""bor""]",,,,53881.00000019073,response,,,,,,,,,,,,,,,,,continue,click button,,,126356.80000019073,126356.30000019073,72458.7,72558.10000038147,72475.3,126286.4,,,,
demo_instructions,html.Screen,3,2024-03-05T20:12:12.378Z,,,,,,,,,,,41198.100000000006,response,,,,,,,,,,,,,,,,,continue,click button,,,167484.9000005722,167484.5,126269.666,126356.9000005722,126286.4,167403.5,,,,
trial,html.Screen,4_0_0,2024-03-05T20:12:24.742Z,,,,0,-1.2249552940807693,-1.1723015116910682,,,true,hh,12445.199999809265,response,1.0959058628476686,1.2,-1.2,1.1684835186766898,1.2,-1.2,high,high,,ISIC_0055251.JPG,,ISIC_5920470.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,179848.80000019073,179848.69999980927,167403.394,167484.9000005722,167403.5,179780.4,1,16,1,
sequence,flow.Sequence,4_0,2024-03-05T20:12:24.742Z,,,,,,,,,,,12445.199999809265,completion,,,,,,,high,high,,,,,,,true,,,,,false,179849,179848.69999980927,167403.394,167484.9000005722,167403.5,179780.4,1,16,,
trial,html.Screen,4_1_0,2024-03-05T20:12:29.705Z,,,,0,-1.1877026569952844,-1.1604367569896263,,,true,hh,5031.400000190741,response,1.2724584600905462,1.2,-1.2,1.1411016103695344,1.2,-1.2,high,high,,ISIC_0064589.JPG,,ISIC_0059625.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,184812,184811.80000019073,179763.7,179849,179780.4,184751.1,1,16,2,
sequence,flow.Sequence,4_1,2024-03-05T20:12:29.705Z,,,,,,,,,,,5031.400000190741,completion,,,,,,,high,high,,,,,,,true,,,,,false,184812,184811.80000019073,179763.7,179849,179780.4,184751.1,1,16,,
trial,html.Screen,4_2_0,2024-03-05T20:12:33.309Z,,,,0,-1.247270138097585,-1.1704704713504994,,,true,hh,3664.5999998092593,response,1.3411179702686655,1.2,-1.2,1.255103311449152,1.2,-1.2,high,high,,ISIC_0065774.JPG,,ISIC_5611010.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,188415.80000019073,188415.69999980927,184734.466,184812.10000038147,184751.1,188354.1,1,16,3,
sequence,flow.Sequence,4_2,2024-03-05T20:12:33.309Z,,,,,,,,,,,3664.5999998092593,completion,,,,,,,high,high,,,,,,,true,,,,,false,188416,188415.69999980927,184734.466,184812,184751.1,188354.1,1,16,,
trial,html.Screen,4_3_0,2024-03-05T20:12:36.497Z,,,,0,-1.1346217981791904,-1.1555132168806113,,,true,hh,3249.5999998092593,response,1.0959058628476686,1.2,-1.2,1.1684835186766898,1.2,-1.2,high,high,,ISIC_0032771.JPG,,ISIC_5920470.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,191603.80000019073,191603.69999980927,188337.4,188416,188354.1,191540.1,1,16,4,
sequence,flow.Sequence,4_3,2024-03-05T20:12:36.497Z,,,,,,,,,,,3249.5999998092593,completion,,,,,,,high,high,,,,,,,true,,,,,false,191604,191603.69999980927,188337.4,188416,188354.1,191540.1,1,16,,
trial,html.Screen,4_4_0,2024-03-05T20:12:45.331Z,,,,0,1.1388430156686884,1.2700552354887775,,,true,ll,8897.800000572199,response,-1.101214461533281,1.2,-1.2,-1.1849883512428183,1.2,-1.2,low,low,,ISIC_9939653.JPG,,ISIC_0064943.JPG,,30,true,0.1,ll,keypress(f),100,false,200438.10000038147,200437.9000005722,191523.4,191604,191540.1,200380.6,1,16,5,
sequence,flow.Sequence,4_4,2024-03-05T20:12:45.331Z,,,,,,,,,,,8897.800000572199,completion,,,,,,,low,low,,,,,,,true,,,,,false,200438.19999980927,200437.9000005722,191523.4,191604,191540.1,200380.6,1,16,,
trial,html.Screen,4_5_0,2024-03-05T20:12:50.983Z,,,,0,1.1653123206802332,1.2976858999596654,,,true,ll,5709.800000572199,response,-1.2974483548597415,1.2,-1.2,-1.34311625795084,1.2,-1.2,low,low,,ISIC_0071508.JPG,,ISIC_0011007.JPG,,53,true,0.15000000000000002,ll,keypress(f),100,false,206090.60000038147,206090.4000005722,200364.032,200438.30000019073,200380.6,206018.6,1,16,6,
sequence,flow.Sequence,4_5,2024-03-05T20:12:50.984Z,,,,,,,,,,,5709.800000572199,completion,,,,,,,low,low,,,,,,,true,,,,,false,206090.69999980927,206090.4000005722,200364.032,200438.30000019073,200380.6,206018.6,1,16,,
trial,html.Screen,4_6_0,2024-03-05T20:12:58.220Z,,,,0,1.086647361897092,1.1528935990320313,,,true,ll,7308.899999999994,response,-1.2923059965680113,1.2,-1.2,-1.222688159093534,1.2,-1.2,low,low,,ISIC_3505339.JPG,,ISIC_0072175.JPG,,53,true,0.15000000000000002,ll,keypress(f),100,false,213327.60000038147,213327.5,206002,206090.69999980927,206018.6,213257.9,1,16,7,
sequence,flow.Sequence,4_6,2024-03-05T20:12:58.221Z,,,,,,,,,,,7308.899999999994,completion,,,,,,,low,low,,,,,,,true,,,,,false,213327.69999980927,213327.5,206002,206090.69999980927,206018.6,213257.9,1,16,,
