sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2024-03-04T20:28:27.737Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":2560,""screen_height"":1440,""scroll_width"":1265,""scroll_height"":1278,""window_innerWidth"":1265,""window_innerHeight"":1326,""devicePixelRatio"":1}",,,,,,,,,,648846.1000003815,response,,,,,,,,,,,,,,,,,consent,click button,,,649250.3000001907,649244.6000003815,381.9,479.80000019073486,398.5,649150.1,,,,{}
Demography form,html.Form,1,2024-03-04T20:28:42.025Z,,,18,,,,,,,,14388.200000190758,form submission,,,,,,,,,female,,,,,,,,,,,,663538.4000000954,663538.3000001907,649150.062,649250.5,649150.1,663445.3,,,,
Welcome,html.Screen,2,2024-03-04T20:29:27.084Z,,,,,,,"[""asym"",""col""]",,,,45151.400000286056,response,,,,,,,,,,,,,,,,,continue,click button,,,708597.3000001907,708596.7000002861,663445.094,663538.5,663445.3,708515.8,,,,
demo_instructions,html.Screen,3,2024-03-04T20:29:29.244Z,,,,,,,,,,,2240.9000002860557,response,,,,,,,,,,,,,,,,,continue,click button,,,710757.4000000954,710756.7000002861,708499.2,708597.4000000954,708515.8,710667.6,,,,
trial,html.Screen,4_0_0,2024-03-04T20:29:38.547Z,,,,0,-1.2872758518949912,-1.313723254903214,,,true,hh,9392.30000009539,response,1.3045229691102764,1.2,-1.2,1.1781544075681951,1.2,-1.2,high,high,,ISIC_0064376.JPG,,ISIC_6148533.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,720060,720059.9000000954,710667.46,710757.4000000954,710667.6,719991.9,1,16,1,
sequence,flow.Sequence,4_0,2024-03-04T20:29:38.547Z,,,,,,,,,,,9392.30000009539,completion,,,,,,,high,high,,,,,,,true,,,,,false,720060.1000003815,720059.9000000954,710667.46,710757.4000000954,710667.6,719991.9,1,16,,
trial,html.Screen,4_1_0,2024-03-04T20:29:40.906Z,,,,0,-1.1715181192107684,-1.2251845559044463,,,true,hh,2426.5999999999767,response,1.1604734171556077,1.2,-1.2,1.0789312625280616,1.2,-1.2,high,high,,ISIC_0011957.JPG,,ISIC_3950753.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,722418.8000001907,722418.5,719975.3,720060.1000003815,719991.9,722343.8,1,16,2,
sequence,flow.Sequence,4_1,2024-03-04T20:29:40.906Z,,,,,,,,,,,2426.5999999999767,completion,,,,,,,high,high,,,,,,,true,,,,,false,722419.1000003815,722418.5,719975.3,720060.1000003815,719991.9,722343.8,1,16,,
trial,html.Screen,4_2_0,2024-03-04T20:29:42.770Z,,,,0,-1.250220052739973,-1.2967258992731714,,,true,hh,1939.3000003814232,response,1.0878102877901663,1.2,-1.2,1.3154097543539391,1.2,-1.2,high,high,,ISIC_0031368.JPG,,ISIC_1413242.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,724283.1000003815,724283.1000003815,722327.298,722419.3000001907,722343.8,724212.1,1,16,3,
sequence,flow.Sequence,4_2,2024-03-04T20:29:42.770Z,,,,,,,,,,,1939.3000003814232,completion,,,,,,,high,high,,,,,,,true,,,,,false,724283.4000000954,724283.1000003815,722327.298,722419.3000001907,722343.8,724212.1,1,16,,
trial,html.Screen,4_3_0,2024-03-04T20:29:49.416Z,,,,0,-1.1783311757907324,-1.266840220031473,,,true,hh,6716.800000095391,response,1.1727618800748076,1.2,-1.2,1.0636787813411093,1.2,-1.2,high,high,,ISIC_8241457.JPG,,ISIC_9690371.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,730929.2000002861,730928.9000000954,724195.4,724283.4000000954,724212.1,730851,1,16,4,
sequence,flow.Sequence,4_3,2024-03-04T20:29:49.416Z,,,,,,,,,,,6716.800000095391,completion,,,,,,,high,high,,,,,,,true,,,,,false,730929.4000000954,730928.9000000954,724195.4,724283.4000000954,724212.1,730851,1,16,,
trial,html.Screen,4_4_0,2024-03-04T20:29:51.713Z,,,,0,1.1604734171556077,1.0789312625280616,,,true,ll,2374.7000002861023,response,-1.1474466950560966,1.2,-1.2,-1.173734476257662,1.2,-1.2,low,low,,ISIC_3950753.JPG,,ISIC_5216586.JPG,,27,true,0.12,ll,keypress(f),100,false,733226.2000002861,733225.7000002861,730834.398,730929.4000000954,730851,733153.2,1,16,5,
sequence,flow.Sequence,4_4,2024-03-04T20:29:51.714Z,,,,,,,,,,,2374.7000002861023,completion,,,,,,,low,low,,,,,,,true,,,,,false,733226.7000002861,733225.7000002861,730834.398,730929.4000000954,730851,733153.2,1,16,,
trial,html.Screen,4_5_0,2024-03-04T20:29:52.987Z,,,,0,1.294521945180264,1.3078626540563885,,,true,ll,1346.6000001907814,response,-1.152619213055059,1.2,-1.2,-1.2957497771092716,1.2,-1.2,low,low,,ISIC_3601224.JPG,,ISIC_0061915.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,734499.9000000954,734499.8000001907,733136.598,733226.9000000954,733153.2,734420.5,1,16,6,
sequence,flow.Sequence,4_5,2024-03-04T20:29:52.987Z,,,,,,,,,,,1346.6000001907814,completion,,,,,,,low,low,,,,,,,true,,,,,false,734500.1000003815,734499.8000001907,733136.598,733226.9000000954,733153.2,734420.5,1,16,,
trial,html.Screen,4_6_0,2024-03-04T20:29:54.545Z,,,,0,1.1638334638021437,1.0846635401396965,,,true,ll,1637.3000001907349,response,-1.0621199008816968,1.2,-1.2,-1.3373040630511746,1.2,-1.2,low,low,,ISIC_4718313.JPG,,ISIC_0046361.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,736058,736057.8000001907,734403.9,734500.1000003815,734420.5,735988.5,1,16,7,
sequence,flow.Sequence,4_6,2024-03-04T20:29:54.545Z,,,,,,,,,,,1637.3000001907349,completion,,,,,,,low,low,,,,,,,true,,,,,false,736058.3000001907,736057.8000001907,734403.9,734500.1000003815,734420.5,735988.5,1,16,,
trial,html.Screen,4_7_0,2024-03-04T20:29:56.007Z,,,,0,1.1510001454240106,1.132540312667795,,,true,ll,1531.4000000953674,response,-1.0657476601009717,1.2,-1.2,-1.166572336354465,1.2,-1.2,low,low,,ISIC_0009959.JPG,,ISIC_0010778.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,737520.3000001907,737519.9000000954,735971.966,736058.3000001907,735988.5,737456.698,1,16,8,
sequence,flow.Sequence,4_7,2024-03-04T20:29:56.008Z,,,,,,,,,,,1531.4000000953674,completion,,,,,,,low,low,,,,,,,true,,,,,false,737520.8000001907,737519.9000000954,735971.966,736058.3000001907,735988.5,737456.698,1,16,,
