sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2024-03-19T19:06:16.074Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":2560,""screen_height"":1440,""scroll_width"":2560,""scroll_height"":1326,""window_innerWidth"":2560,""window_innerHeight"":1374,""devicePixelRatio"":1}",,,,,,,,,,5383415.300000096,response,,,,,,,,,,,,,,,,,consent,click button,,,5383823.099999905,5383813.400000095,381.4,498.2000000476837,398.1,5383720.198,,,,{}
Demography form,html.Form,1,2024-03-19T19:06:23.419Z,,,21,,,,,,,,7447.002000047825,form submission,,,,,,,,,female,,,,,,,,,,,,5391167.5,5391167.200000048,5383720.198,5383823.5,5383720.198,5391059.53,,,,
Welcome,html.Screen,2,2024-03-19T19:06:57.834Z,,,,,,,"[""asym"",""col""]",,,,34521.769999952056,response,,,,,,,,,,,,,,,,,continue,click button,,,5425582.099999905,5425581.299999952,5391059.53,5391167.5,5391059.53,5425487.8,,,,
demo_instructions,html.Screen,3,2024-03-19T19:07:23.249Z,,,,,,,,,,,25509.200000000186,response,,,,,,,,,,,,,,,,,continue,click button,,,5450997.700000048,5450997,5425471.228,5425582.299999952,5425487.8,5450908.964,,,,
trial,html.Screen,4_0_0,2024-03-19T19:07:35.144Z,,,,0,-1.3034518282811869,-1.0897657776277234,,,true,hh,11983.036000000313,response,1.212030980680325,1.2,-1.2,1.139863018685685,1.2,-1.2,high,high,,ISIC_0071988.JPG,,ISIC_0008510.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,5462892.200000048,5462892,5450908.964,5450997.900000095,5450908.964,5462801.7,1,16,1,
sequence,flow.Sequence,4_0,2024-03-19T19:07:35.144Z,,,,,,,,,,,11983.036000000313,completion,,,,,,,high,high,,,,,,,true,,,,,false,5462892.400000095,5462892,5450908.964,5450997.799999952,5450908.964,5462801.7,1,16,,
trial,html.Screen,4_1_0,2024-03-19T19:07:40.655Z,,,,0,-1.2315945866020412,-1.13226141421557,,,true,hh,5600.799999999814,response,1.0878102877901663,1.2,-1.2,1.3154097543539391,1.2,-1.2,high,high,,ISIC_0033595.JPG,,ISIC_1413242.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,5468403.099999905,5468402.5,5462785.132,5462892.599999905,5462801.7,5468323.1,1,16,2,
sequence,flow.Sequence,4_1,2024-03-19T19:07:40.656Z,,,,,,,,,,,5600.799999999814,completion,,,,,,,high,high,,,,,,,true,,,,,false,5468404.200000048,5468402.5,5462785.132,5462892.5,5462801.7,5468323.1,1,16,,
trial,html.Screen,4_2_0,2024-03-19T19:07:46.264Z,,,,0,-1.2232482867978696,-1.2451219760556858,,,true,hh,5689.30000009574,response,1.2200968917423711,1.2,-1.2,1.3183466064109373,1.2,-1.2,high,high,,ISIC_0030889.JPG,,ISIC_3624318.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,5474013,5474012.400000095,5468306.632,5468404.599999905,5468323.1,5473927.7,1,16,3,
sequence,flow.Sequence,4_2,2024-03-19T19:07:46.265Z,,,,,,,,,,,5689.30000009574,completion,,,,,,,high,high,,,,,,,true,,,,,false,5474013.599999905,5474012.400000095,5468306.632,5468404.5,5468323.1,5473927.7,1,16,,
trial,html.Screen,4_3_0,2024-03-19T19:07:50.594Z,,,,0,-1.238264833797662,-1.176099940770289,,,true,hh,4414.000000047497,response,1.053007132776416,1.2,-1.2,1.341217082060068,1.2,-1.2,high,high,,ISIC_0032861.JPG,,ISIC_0024208.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,5478342.299999952,5478341.700000048,5473911.298,5474013.900000095,5473927.7,5478248.2,1,16,4,
sequence,flow.Sequence,4_3,2024-03-19T19:07:50.594Z,,,,,,,,,,,4414.000000047497,completion,,,,,,,high,high,,,,,,,true,,,,,false,5478343.099999905,5478341.700000048,5473911.298,5474013.799999952,5473927.7,5478248.2,1,16,,
trial,html.Screen,4_4_0,2024-03-19T19:07:56.187Z,,,,0,1.1217390688497193,1.2276600934505035,,,true,ll,5687.000000047497,response,-1.1407514641016443,1.2,-1.2,-1.280017651202714,1.2,-1.2,low,low,,ISIC_0026344.JPG,,ISIC_0072507.JPG,,27,true,0.12,ll,keypress(f),100,false,5483935.5,5483935.200000048,5478231.5,5478343.299999952,5478248.2,5483852.6,1,16,5,
sequence,flow.Sequence,4_4,2024-03-19T19:07:56.188Z,,,,,,,,,,,5687.000000047497,completion,,,,,,,low,low,,,,,,,true,,,,,false,5483936.099999905,5483935.200000048,5478231.5,5478343.200000048,5478248.2,5483852.6,1,16,,
trial,html.Screen,4_5_0,2024-03-19T19:08:01.204Z,,,,0,1.0885984639975343,1.2042618719491294,,,true,ll,5099.999999905005,response,-1.2359980588867217,1.2,-1.2,-1.0529964469124329,1.2,-1.2,low,low,,ISIC_0012740.JPG,,ISIC_0032840.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,5488953,5488952.599999905,5483836.2,5483936.200000048,5483852.6,5488873.4,1,16,6,
sequence,flow.Sequence,4_5,2024-03-19T19:08:01.205Z,,,,,,,,,,,5099.999999905005,completion,,,,,,,low,low,,,,,,,true,,,,,false,5488953.599999905,5488952.599999905,5483836.2,5483936.200000048,5483852.6,5488873.4,1,16,,
trial,html.Screen,4_6_0,2024-03-19T19:08:10.541Z,,,,0,1.301795918505203,1.0518606632781424,,,true,ll,9415.800000047311,response,-1.238264833797662,1.2,-1.2,-1.176099940770289,1.2,-1.2,low,low,,ISIC_0027666.JPG,,ISIC_0032861.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,5498289.400000095,5498289.200000048,5488856.966,5488953.900000095,5488873.4,5498197.6,1,16,7,
sequence,flow.Sequence,4_6,2024-03-19T19:08:10.541Z,,,,,,,,,,,9415.800000047311,completion,,,,,,,low,low,,,,,,,true,,,,,false,5498289.5,5498289.200000048,5488856.966,5488953.799999952,5488873.4,5498197.6,1,16,,
trial,html.Screen,4_7_0,2024-03-19T19:08:13.907Z,,,,0,1.1168199061753437,1.212287319329914,,,true,ll,3457.30000009574,response,-1.0762260610050776,1.2,-1.2,-1.1184338818466155,1.2,-1.2,low,low,,ISIC_5919355.JPG,,ISIC_0058666.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,5501655.200000048,5501654.900000095,5498181.296,5498289.599999905,5498197.6,5501567.396,1,16,8,
sequence,flow.Sequence,4_7,2024-03-19T19:08:13.907Z,,,,,,,,,,,3457.30000009574,completion,,,,,,,low,low,,,,,,,true,,,,,false,5501655.799999952,5501654.900000095,5498181.296,5498289.599999905,5498197.6,5501567.396,1,16,,
trial,html.Screen,4_8_0,2024-03-19T19:08:28.251Z,,,,0,0.9013888878932071,-0.9328095253308732,,,true,lh,14431.9039999526,response,-0.8709576717420565,1.2,-1.2,1.2795156779072283,1.2,-1.2,low,high,,ISIC_0068259.JPG,,ISIC_1925632.JPG,,26,true,0.3300000000000002,lh,keypress(e),100,false,5515999.700000048,5515999.299999952,5501567.396,5501656,5501567.396,5515912.4,1,16,9,
sequence,flow.Sequence,4_8,2024-03-19T19:08:28.252Z,,,,,,,,,,,14431.9039999526,completion,,,,,,,low,high,,,,,,,true,,,,,false,5516000.299999952,5515999.299999952,5501567.396,5501656,5501567.396,5515912.4,1,16,,
trial,html.Screen,4_9_0,2024-03-19T19:08:32.907Z,,,,0,0.8534691366511764,-1.276663727068437,,,true,lh,4743.19999990426,response,-1.0700930503975157,1.2,-1.2,0.923753102263735,1.2,-1.2,low,high,,ISIC_0056788.JPG,,ISIC_0000022.JPG,,33,true,0.3600000000000002,lh,keypress(e),100,false,5520655.599999905,5520655.599999905,5515895.966,5516000.5,5515912.4,5520566,1,16,10,
sequence,flow.Sequence,4_9,2024-03-19T19:08:32.907Z,,,,,,,,,,,4743.19999990426,completion,,,,,,,low,high,,,,,,,true,,,,,false,5520655.700000048,5520655.599999905,5515895.966,5516000.5,5515912.4,5520566,1,16,,
trial,html.Screen,4_10_0,2024-03-19T19:08:40.594Z,,,,0,1.11329866545753,-1.2155631217348757,,,true,lh,7776.400000095367,response,-0.9670240379618178,1.2,-1.2,1.1806404773220665,1.2,-1.2,low,high,,ISIC_0032610.JPG,,ISIC_0002288.JPG,,33,true,0.3600000000000002,lh,keypress(e),100,false,5528342.5,5528342.400000095,5520549.364,5520655.799999952,5520566,5528255.9,1,16,11,
sequence,flow.Sequence,4_10,2024-03-19T19:08:40.594Z,,,,,,,,,,,7776.400000095367,completion,,,,,,,low,high,,,,,,,true,,,,,false,5528342.700000048,5528342.400000095,5520549.364,5520655.799999952,5520566,5528255.9,1,16,,
