sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2024-03-04T20:24:23.402Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":2560,""screen_height"":1440,""scroll_width"":1265,""scroll_height"":1278,""window_innerWidth"":1265,""window_innerHeight"":1326,""devicePixelRatio"":1}",,,,,,,,,,332176.10000038147,response,,,,,,,,,,,,,,,,,consent,click button,,,332682.9000005722,332677.10000038147,484.3,568.6000003814697,501,332608.2,,,,{}
Demography form,html.Form,1,2024-03-04T20:24:29.732Z,,,19,,,,,,,,6404.299999999988,form submission,,,,,,,,,male,,,,,,,,,,,,339012.60000038147,339012.5,332591.5,332683.10000038147,332608.2,338946.8,,,,
Welcome,html.Screen,2,2024-03-04T20:25:01.142Z,,,,,,,"[""bor"",""col""]",,,,31474.80000038148,response,,,,,,,,,,,,,,,,,continue,click button,,,370422.4000005722,370421.60000038147,338930.1,339012.70000076294,338946.8,370357.1,,,,
demo_instructions,html.Screen,3,2024-03-04T20:26:30.930Z,,,,,,,,,,,90096.30000057223,response,,,,,,,,,,,,,,,,,continue,click button,,,460453.9000005722,460453.4000005722,370339.362,370422.5,370357.1,460397.3,,,,
trial,html.Screen,4_0_0,2024-03-04T20:26:38.247Z,,,,0,-1.1746004947382946,-1.2207657619249948,,,true,hh,7373.200000000012,response,1.1409143352872226,1.2,-1.2,1.1323007949069106,1.2,-1.2,high,high,,ISIC_0012069.JPG,,ISIC_0030291.JPG,,25,true,0.14,hh,keypress(i),100,false,467771.20000076294,467770.5,460380.4,460454.10000038147,460397.3,467703.43,1,16,1,
sequence,flow.Sequence,4_0,2024-03-04T20:26:38.259Z,,,,,,,,,,,7373.200000000012,completion,,,,,,,high,high,,,,,,,true,,,,,false,467783.20000076294,467770.5,460380.4,460454.10000038147,460397.3,467703.43,1,16,,
trial,html.Screen,4_1_0,2024-03-04T20:26:41.449Z,,,,0,-1.14454137020797,-1.1082302786512033,,,true,hh,3268.7700007629464,response,1.0659165756604234,1.2,-1.2,1.0867497316848906,1.2,-1.2,high,high,,ISIC_0065128.JPG,,ISIC_5807608.JPG,,25,true,0.14,hh,keypress(i),100,false,470972.60000038147,470972.20000076294,467703.43,467783.30000019073,467703.43,470906,1,16,2,
sequence,flow.Sequence,4_1,2024-03-04T20:26:41.449Z,,,,,,,,,,,3268.7700007629464,completion,,,,,,,high,high,,,,,,,true,,,,,false,470973.30000019073,470972.20000076294,467703.43,467783.30000019073,467703.43,470906,1,16,,
trial,html.Screen,4_2_0,2024-03-04T20:26:44.209Z,,,,0,-1.1441767540243375,-1.0949087392471728,,,true,hh,2826.6000003814697,response,1.0943527860463682,1.2,-1.2,1.124481746658104,1.2,-1.2,high,high,,ISIC_0054146.JPG,,ISIC_0438136.JPG,,25,true,0.14,hh,keypress(i),100,false,473732.9000005722,473732.60000038147,470889.432,470973.60000038147,470906,473674.8,1,16,3,
sequence,flow.Sequence,4_2,2024-03-04T20:26:44.209Z,,,,,,,,,,,2826.6000003814697,completion,,,,,,,high,high,,,,,,,true,,,,,false,473733.10000038147,473732.60000038147,470889.432,470973.5,470906,473674.8,1,16,,
trial,html.Screen,4_3_0,2024-03-04T20:26:49.993Z,,,,0,-1.0769708994456726,-1.2196503533725178,,,true,hh,5841.300000381481,response,1.160746324899676,1.2,-1.2,1.1927876559115576,1.2,-1.2,high,high,,ISIC_0063824.JPG,,ISIC_8651053.JPG,,25,true,0.14,hh,keypress(i),100,false,479516.80000019073,479516.10000038147,473658.166,473733.20000076294,473674.8,479463,1,16,4,
sequence,flow.Sequence,4_3,2024-03-04T20:26:49.994Z,,,,,,,,,,,5841.300000381481,completion,,,,,,,high,high,,,,,,,true,,,,,false,479518.30000019073,479516.10000038147,473658.166,473733.20000076294,473674.8,479463,1,16,,
trial,html.Screen,4_4_0,2024-03-04T20:27:00.691Z,,,,0,1.1989130276493527,1.2666195460149832,,,true,ll,10751.70000076294,response,-1.2033647433750492,1.2,-1.2,-1.0718012192341555,1.2,-1.2,low,low,,ISIC_0031705.JPG,,ISIC_0061606.JPG,,30,true,0.13,ll,keypress(f),100,false,490215,490214.70000076294,479446.3,479518.60000038147,479463,490155.1,1,16,5,
sequence,flow.Sequence,4_4,2024-03-04T20:27:00.692Z,,,,,,,,,,,10751.70000076294,completion,,,,,,,low,low,,,,,,,true,,,,,false,490215.5,490214.70000076294,479446.3,479518.5,479463,490155.1,1,16,,
trial,html.Screen,4_5_0,2024-03-04T20:27:04.250Z,,,,0,1.109799097093339,1.091507924157762,,,true,ll,3618.800000572228,response,-1.2194553326562725,1.2,-1.2,-1.2381726989215684,1.2,-1.2,low,low,,ISIC_0765584.JPG,,ISIC_0068975.JPG,,40,true,0.14,ll,keypress(f),100,false,493774.4000005722,493773.9000005722,490138.4,490215.80000019073,490155.1,493708.2,1,16,6,
sequence,flow.Sequence,4_5,2024-03-04T20:27:04.251Z,,,,,,,,,,,3618.800000572228,completion,,,,,,,low,low,,,,,,,true,,,,,false,493775.10000038147,493773.9000005722,490138.4,490215.60000038147,490155.1,493708.2,1,16,,
trial,html.Screen,4_6_0,2024-03-04T20:27:10.372Z,,,,0,1.1870093485714288,1.3339880978442629,,,true,ll,6187.299999999988,response,-1.1048559518249943,1.2,-1.2,-1.2252457981338687,1.2,-1.2,low,low,,ISIC_8592235.JPG,,ISIC_0060817.JPG,,40,true,0.14,ll,keypress(f),100,false,499895.60000038147,499895.5,493691.664,493775.4000005722,493708.2,499829.7,1,16,7,
sequence,flow.Sequence,4_6,2024-03-04T20:27:10.372Z,,,,,,,,,,,6187.299999999988,completion,,,,,,,low,low,,,,,,,true,,,,,false,499895.80000019073,499895.5,493691.664,493775.4000005722,493708.2,499829.7,1,16,,
trial,html.Screen,4_7_0,2024-03-04T20:27:20.745Z,,,,0,1.1409143352872226,1.1323007949069106,,,true,ll,10438.600000190723,response,-1.0773466327271526,1.2,-1.2,-1.1601445610079184,1.2,-1.2,low,low,,ISIC_0030291.JPG,,ISIC_0055169.JPG,,40,true,0.14,ll,keypress(f),100,false,510268.60000038147,510268.30000019073,499813.33,499895.9000005722,499829.7,510205.198,1,16,8,
