sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-14T19:38:02.083Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,22221.03600001192,response,,,,,,,,,,,,,,,consent,click button,,,23080,23073.30000001192,835.583,960.5,852.264,22952.222,,,,{}
Demography form,html.Form,1,2023-11-14T19:38:09.507Z,,,19,,,,,,,7551.578000011919,form submission,,,,,,,,,male,,,,,,,,,,30504,30503.80000001192,22935.49,23080.30000001192,22952.222,30368.798,,,,
Welcome,html.Screen,2,2023-11-14T19:38:23.365Z,,,,,,,"[""asym"",""bor""]",,,13992.702000000001,response,,,,,,,,,,,,,,,continue,click button,,,44362.09999996424,44361.5,30352.406,30504,30368.798,44235.621,,,,
demo_instructions,html.Screen,3,2023-11-14T19:38:43.189Z,,,,,,,,,,19949.879,response,,,,,,,,,,,,,,,continue,click button,,,64186.19999998808,64185.5,44219.082,44362.30000001192,44235.621,64052.089,,,,
trial,html.Screen,4_0_0,2023-11-14T19:39:04.244Z,,,,0,0.991146183030456,-0.9949639823722534,,true,lh,21188.911,response,-0.8534691366511764,1.0499999999999998,-1.0499999999999998,1.03975580494588,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_6342224.JPG,,ISIC_0056788.JPG,21,true,lh,keypress(e),100,false,85241.09999996424,85241,64035.43,64186.5,64052.089,85118.743,1,16,1,
sequence,flow.Sequence,4_0,2023-11-14T19:39:04.244Z,,,,,,,,,,21188.911,completion,,,,,,,low,high,,,,,,true,,,,false,85241.39999997616,85241,64035.43,64186.5,64052.089,85118.743,1,16,,
trial,html.Screen,4_1_0,2023-11-14T19:39:24.793Z,,,,0,0.9235571765207048,-1.0008081653938232,,true,lh,20671.256999999998,response,-0.9696118525781644,1.0499999999999998,-1.0499999999999998,0.9244148283103414,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_8796632.JPG,,ISIC_7927525.JPG,21,true,lh,keypress(e),100,false,105790.30000001192,105790,85102.095,85241.5,85118.743,105669.154,1,16,2,
sequence,flow.Sequence,4_1,2023-11-14T19:39:24.793Z,,,,,,,,,,20671.256999999998,completion,,,,,,,low,high,,,,,,true,,,,false,105790.5,105790,85102.095,85241.5,85118.743,105669.154,1,16,,
trial,html.Screen,4_2_0,2023-11-14T19:39:42.957Z,,,,0,0.991146183030456,-0.9949639823722534,,true,lh,18284.146000011926,response,-0.9433720631499012,1.0499999999999998,-1.0499999999999998,1.0582071940347648,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_6342224.JPG,,ISIC_4890201.JPG,21,true,lh,keypress(e),100,false,123953.5,123953.30000001192,105652.033,105790.5,105669.154,123835.368,1,16,3,
sequence,flow.Sequence,4_2,2023-11-14T19:39:42.958Z,,,,,,,,,,18284.146000011926,completion,,,,,,,low,high,,,,,,true,,,,false,123953.69999998808,123953.30000001192,105652.033,105790.5,105669.154,123835.368,1,16,,
trial,html.Screen,4_3_0,2023-11-14T19:39:53.984Z,,,,0,0.8655167308525522,-0.9298580423306444,,true,lh,11144.831999988077,response,-1.0865333402803938,1.0499999999999998,-1.0499999999999998,1.0542635307358266,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_4603706.JPG,,ISIC_0034006.JPG,21,true,lh,keypress(e),100,false,134980.39999997616,134980.19999998808,123819.139,123953.69999998808,123835.368,134868.681,1,16,4,
sequence,flow.Sequence,4_3,2023-11-14T19:39:53.985Z,,,,,,,,,,11144.831999988077,completion,,,,,,,low,high,,,,,,true,,,,false,134980.5,134980.19999998808,123819.139,123953.69999998808,123835.368,134868.681,1,16,,
trial,html.Screen,4_4_0,2023-11-14T19:40:01.764Z,,,,0,1.2282561398079586,1.210457198775374,,true,ll,7890.918999964226,response,-0.913084438298574,1.0499999999999998,-1.0499999999999998,-1.135180301076722,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_9141817.JPG,,ISIC_8637134.JPG,111,true,ll,keypress(f),100,false,142759.69999998808,142759.59999996424,134852.104,134980.69999998808,134868.681,142652.053,1,16,5,
sequence,flow.Sequence,4_4,2023-11-14T19:40:01.764Z,,,,,,,,,,7890.918999964226,completion,,,,,,,low,low,,,,,,true,,,,false,142759.89999997616,142759.59999996424,134852.104,134980.69999998808,134868.681,142652.053,1,16,,
trial,html.Screen,4_5_0,2023-11-14T19:40:05.866Z,,,,0,0.943978570218156,0.9420387258741144,,true,ll,4209.546999964223,response,-0.964746248973834,1.0499999999999998,-1.0499999999999998,-0.9069353065857808,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_0011642.JPG,,ISIC_9896801.JPG,111,true,ll,keypress(f),100,false,146862.5,146861.59999996424,142635.602,142759.89999997616,142652.053,146752.075,1,16,6,
sequence,flow.Sequence,4_5,2023-11-14T19:40:05.867Z,,,,,,,,,,4209.546999964223,completion,,,,,,,low,low,,,,,,true,,,,false,146862.80000001192,146861.59999996424,142635.602,142759.89999997616,142652.053,146752.075,1,16,,
trial,html.Screen,4_6_0,2023-11-14T19:40:19.534Z,,,,0,1.1783311757907324,1.0915173513546716,,true,ll,13778.024999964226,response,-0.8513702094329779,1.0499999999999998,-1.0499999999999998,-0.8646686295881743,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_8241457.JPG,,ISIC_1881133.JPG,111,true,ll,keypress(f),100,false,160530.30000001192,160530.09999996424,146735.594,146862.80000001192,146752.075,160418.911,1,16,7,
sequence,flow.Sequence,4_6,2023-11-14T19:40:19.534Z,,,,,,,,,,13778.024999964226,completion,,,,,,,low,low,,,,,,true,,,,false,160530.5,160530.09999996424,146735.594,146862.80000001192,146752.075,160418.911,1,16,,
trial,html.Screen,4_7_0,2023-11-14T19:40:26.689Z,,,,0,1.1135119625680223,0.8824045702297937,,true,ll,7266.188999964244,response,-1.0270718265914571,1.0499999999999998,-1.0499999999999998,-0.9536353804316964,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_6899527.JPG,,ISIC_3431915.JPG,111,true,ll,keypress(f),100,false,167685.19999998808,167685.09999996424,160402.028,160530.5,160418.911,167568.804,1,16,8,
sequence,flow.Sequence,4_7,2023-11-14T19:40:26.689Z,,,,,,,,,,7266.188999964244,completion,,,,,,,low,low,,,,,,true,,,,false,167685.39999997616,167685.09999996424,160402.028,160530.5,160418.911,167568.804,1,16,,
trial,html.Screen,4_8_0,2023-11-14T19:40:46.918Z,,,,0,-0.9433720631499012,1.0582071940347648,,true,hl,20344.595999976154,response,0.8947611078712571,0.9499999999999997,-0.9499999999999997,-0.8960964505004638,0.9499999999999997,-0.9499999999999997,high,low,,ISIC_4890201.JPG,,ISIC_6441128.JPG,26,true,hl,keypress(j),100,false,187913.5,187913.39999997616,167552.192,167685.5,167568.804,187802.241,1,16,9,
sequence,flow.Sequence,4_8,2023-11-14T19:40:46.918Z,,,,,,,,,,20344.595999976154,completion,,,,,,,high,low,,,,,,true,,,,false,187913.69999998808,187913.39999997616,167552.192,167685.39999997616,167568.804,187802.241,1,16,,
trial,html.Screen,4_9_0,2023-11-14T19:40:57.369Z,,,,0,-1.1181734135756094,0.944560381774994,,true,hl,10561.858999964228,response,0.991146183030456,0.9499999999999997,-0.9499999999999997,-0.9949639823722534,0.9499999999999997,-0.9499999999999997,high,low,,ISIC_9688534.JPG,,ISIC_6342224.JPG,26,true,hl,keypress(j),100,false,198364.30000001192,198364.09999996424,187785.541,187913.69999998808,187802.241,198251.975,1,16,10,
sequence,flow.Sequence,4_9,2023-11-14T19:40:57.369Z,,,,,,,,,,10561.858999964228,completion,,,,,,,high,low,,,,,,true,,,,false,198364.5,198364.09999996424,187785.541,187913.69999998808,187802.241,198251.975,1,16,,
trial,html.Screen,4_10_0,2023-11-14T19:41:10.876Z,,,,0,-0.8860551570327019,0.8067116931297591,,true,hl,13619.024999999994,response,0.8816288864119318,0.9499999999999997,-0.9499999999999997,-0.801867301188093,0.9499999999999997,-0.9499999999999997,high,low,,ISIC_1457687.JPG,,ISIC_9196783.JPG,26,true,hl,keypress(j),100,false,211871.19999998808,211871,198235.452,198364.5,198251.975,211751.938,1,16,11,
sequence,flow.Sequence,4_10,2023-11-14T19:41:10.876Z,,,,,,,,,,13619.024999999994,completion,,,,,,,high,low,,,,,,true,,,,false,211871.39999997616,211871,198235.452,198364.5,198251.975,211751.938,1,16,,
trial,html.Screen,4_11_0,2023-11-14T19:41:19.855Z,,,,0,-1.0865333402803938,1.0542635307358266,,true,hl,9098.862000011926,response,1.0164576835546473,0.9499999999999997,-0.9499999999999997,-0.8120626538423016,0.9499999999999997,-0.9499999999999997,high,low,,ISIC_0034006.JPG,,ISIC_6002694.JPG,26,true,hl,keypress(j),100,false,220851,220850.80000001192,211735.36,211871.39999997616,211751.938,220735.339,1,16,12,
sequence,flow.Sequence,4_11,2023-11-14T19:41:19.855Z,,,,,,,,,,9098.862000011926,completion,,,,,,,high,low,,,,,,true,,,,false,220851.09999996424,220850.80000001192,211735.36,211871.39999997616,211751.938,220735.339,1,16,,
trial,html.Screen,4_12_0,2023-11-14T19:41:27.410Z,,,,0,-0.952434586184464,-0.870679752281305,,true,hh,7670.360999988072,response,0.7606790040467306,0.9499999999999997,-0.9499999999999997,0.915501688019354,0.9499999999999997,-0.9499999999999997,high,high,,ISIC_5791954.JPG,,ISIC_6557194.JPG,167,true,hh,keypress(i),100,false,228405.80000001192,228405.69999998808,220719.015,220851.19999998808,220735.339,228285.391,1,16,13,
sequence,flow.Sequence,4_12,2023-11-14T19:41:27.410Z,,,,,,,,,,7670.360999988072,completion,,,,,,,high,high,,,,,,true,,,,false,228406,228405.69999998808,220719.015,220851.09999996424,220735.339,228285.391,1,16,,
trial,html.Screen,4_13_0,2023-11-14T19:41:31.861Z,,,,0,-0.8513702094329779,-0.8646686295881743,,true,hh,4570.909000011918,response,0.944066353660726,0.9499999999999997,-0.9499999999999997,0.7979057924454982,0.9499999999999997,-0.9499999999999997,high,high,,ISIC_1881133.JPG,,ISIC_0060696.JPG,167,true,hh,keypress(i),100,false,232856.5,232856.30000001192,228268.571,228406.09999996424,228285.391,232735.501,1,16,14,
sequence,flow.Sequence,4_13,2023-11-14T19:41:31.861Z,,,,,,,,,,4570.909000011918,completion,,,,,,,high,high,,,,,,true,,,,false,232856.59999996424,232856.30000001192,228268.571,228406,228285.391,232735.501,1,16,,
trial,html.Screen,4_14_0,2023-11-14T19:41:35.047Z,,,,0,-0.9962130178668478,-1.0198919808587756,,true,hh,3307.098999964248,response,0.9106525024234248,0.9499999999999997,-0.9499999999999997,0.944391889009556,0.9499999999999997,-0.9499999999999997,high,high,,ISIC_0595080.JPG,,ISIC_0058676.JPG,167,true,hh,keypress(i),100,false,236042.69999998808,236042.59999996424,232718.571,232856.69999998808,232735.501,235935.43,1,16,15,
sequence,flow.Sequence,4_14,2023-11-14T19:41:35.047Z,,,,,,,,,,3307.098999964248,completion,,,,,,,high,high,,,,,,true,,,,false,236042.89999997616,236042.59999996424,232718.571,232856.69999998808,232735.501,235935.43,1,16,,
trial,html.Screen,4_15_0,2023-11-14T19:41:37.420Z,,,,0,-1.1011373150916248,-0.7816231038128233,,true,hh,2479.969999976165,response,1.021420495018506,0.9499999999999997,-0.9499999999999997,0.8195763659090913,0.9499999999999997,-0.9499999999999997,high,high,,ISIC_8477065.JPG,,ISIC_0011493.JPG,167,true,hh,keypress(i),100,false,238415.5,238415.39999997616,235918.815,236042.89999997616,235935.43,238302.331,1,16,16,
sequence,flow.Sequence,4_15,2023-11-14T19:41:37.420Z,,,,,,,,,,2479.969999976165,completion,,,,,,,high,high,,,,,,true,,,,false,238415.69999998808,238415.39999997616,235918.815,236042.89999997616,235935.43,238302.331,1,16,,
demonstration_loop,flow.Loop,4,2023-11-14T19:41:37.420Z,,,,,,,,,,174363.31099997615,completion,,,,,,,,,,,,,,true,,,,false,238415.80000001192,238415.39999997616,64035.43,64186.39999997616,64052.089,238302.331,1,16,,
practice_instructions,html.Screen,5,2023-11-14T19:42:10.213Z,,,,,,,,,,32898.76899996423,response,,,,,,,,,,,,,,,continue,click button,,,271207.8000000119,271201.09999996424,238285.237,238415.80000001192,238302.331,271068.505,,,,
trial,html.Screen,6_0_0,2023-11-14T19:42:21.199Z,,,,1,0.7911024675435955,-0.7975977016137676,,,,11016.684999999998,timeout,-0.8534691366511764,0.9499999999999997,-0.9499999999999997,1.03975580494588,0.9499999999999997,-0.9499999999999997,low,high,,ISIC_5813642.JPG,,ISIC_0056788.JPG,28,true,,,0,false,282194.09999996424,282194,271052.061,271208.09999996424,271068.505,282085.19,1,20,1,
