sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-14T20:10:04.959Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,257232.72499999776,response,,,,,,,,,,,,,,,consent,click button,,,259185.30000000075,259177.09999999776,769.755,2125.300000000745,1944.375,259000.913,,,,{}
Demography form,html.Form,1,2023-11-14T20:10:18.159Z,,,18,,,,,,,13384.786999999254,form submission,,,,,,,,,transgender,,,,,,,,,,272385.80000000075,272385.69999999925,258984.226,259185.5,259000.913,272214.1,,,,
Welcome,html.Screen,2,2023-11-14T20:11:35.247Z,,,,,,,"[""asym"",""col""]",,,77258.99999999779,response,,,,,,,,,,,,,,,continue,click button,,,349473.69999999925,349473.09999999776,272181.013,272385.80000000075,272214.1,349324.376,,,,
demo_instructions,html.Screen,3,2023-11-14T20:11:59.863Z,,,,,,,,,,24764.823999999266,response,,,,,,,,,,,,,,,continue,click button,,,374089.69999999925,374089.19999999925,349307.948,349473.80000000075,349324.376,373932.351,,,,
trial,html.Screen,4_0_0,2023-11-14T20:12:20.186Z,,,,0,1.0700930503975157,-0.923753102263735,,true,lh,20479.94900000072,response,-0.8152354890677903,0.9999999999999998,-0.9999999999999998,1.10470584815077,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_0000022.JPG,,ISIC_0010283.JPG,24,true,lh,keypress(e),100,false,394412.8999999985,394412.30000000075,373915.572,374089.80000000075,373932.351,394252.547,1,16,1,
sequence,flow.Sequence,4_0,2023-11-14T20:12:20.211Z,,,,,,,,,,20479.94900000072,completion,,,,,,,low,high,,,,,,true,,,,false,394438.19999999925,394412.30000000075,373915.572,374089.80000000075,373932.351,394252.547,1,16,,
trial,html.Screen,4_1_0,2023-11-14T20:12:29.208Z,,,,0,0.9566823908868002,-0.9602125665128364,,true,lh,9181.552999997744,response,-1.1501717278509027,0.9999999999999998,-0.9999999999999998,0.8228936373136835,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_0056784.JPG,,ISIC_8398000.JPG,24,true,lh,keypress(e),100,false,403434.69999999925,403434.09999999776,394235.939,394438.30000000075,394252.547,403278.484,1,16,2,
sequence,flow.Sequence,4_1,2023-11-14T20:12:29.208Z,,,,,,,,,,9181.552999997744,completion,,,,,,,low,high,,,,,,true,,,,false,403435.5,403434.09999999776,394235.939,394438.30000000075,394252.547,403278.484,1,16,,
trial,html.Screen,4_2_0,2023-11-14T20:12:37.269Z,,,,0,0.8620516892494489,-1.1108509340502866,,true,lh,8216.516000000003,response,-0.8479396253253069,0.9999999999999998,-0.9999999999999998,1.011054319516718,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_5557806.JPG,,ISIC_0063521.JPG,24,true,lh,keypress(e),100,false,411495.5,411495,403261.594,403435.8999999985,403278.484,411336.272,1,16,3,
sequence,flow.Sequence,4_2,2023-11-14T20:12:37.270Z,,,,,,,,,,8216.516000000003,completion,,,,,,,low,high,,,,,,true,,,,false,411496.3999999985,411495,403261.594,403435.69999999925,403278.484,411336.272,1,16,,
