sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-14T19:37:14.437Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,24556.131000047684,response,,,,,,,,,,,,,,,consent,click button,,,25393.800000071526,25384.200000047684,811.111,802.1000000238419,828.069,25394.461,,,,{}
Demography form,html.Form,1,2023-11-14T19:37:19.877Z,,,18,,,,,,,5439.439000095368,form submission,,,,,,,,,female,,,,,,,,,,30834.100000023842,30833.900000095367,25379.034,25394,25394.461,30844.489,,,,
Welcome,html.Screen,2,2023-11-14T19:37:40.108Z,,,,,,,"[""asym"",""bor""]",,,20219.511,response,,,,,,,,,,,,,,,continue,click button,,,51064.5,51064,30827.929,30834.200000047684,30844.489,51077.931,,,,
demo_instructions,html.Screen,3,2023-11-14T19:38:05.164Z,,,,,,,,,,25042.46900009537,response,,,,,,,,,,,,,,,continue,click button,,,76121.5,76120.40000009537,51061.178,51064.60000002384,51077.931,76127.878,,,,
trial,html.Screen,4_0_0,2023-11-14T19:38:20.321Z,,,,0,0.991146183030456,-0.9949639823722534,,true,lh,15150.222000023845,response,-1.0751036484083878,1.0499999999999998,-1.0499999999999998,1.143906455483852,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_6342224.JPG,,ISIC_0064406.JPG,21,true,lh,keypress(e),100,false,91278.30000007153,91278.10000002384,76111.228,76121.70000004768,76127.878,91294.61,1,16,1,
sequence,flow.Sequence,4_0,2023-11-14T19:38:20.322Z,,,,,,,,,,15150.222000023845,completion,,,,,,,low,high,,,,,,true,,,,false,91278.60000002384,91278.10000002384,76111.228,76121.70000004768,76127.878,91294.61,1,16,,
trial,html.Screen,4_1_0,2023-11-14T19:38:23.655Z,,,,0,0.8947611078712571,-0.8960964505004638,,true,lh,3316.790000095367,response,-1.2364994561934892,1.0499999999999998,-1.0499999999999998,0.9174173651516624,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_6441128.JPG,,ISIC_3481133.JPG,21,true,lh,keypress(e),100,false,94611.60000002384,94611.40000009537,91277.918,91278.70000004768,91294.61,94627.978,1,16,2,
sequence,flow.Sequence,4_1,2023-11-14T19:38:23.655Z,,,,,,,,,,3316.790000095367,completion,,,,,,,low,high,,,,,,true,,,,false,94611.90000009537,94611.40000009537,91277.918,91278.70000004768,91294.61,94627.978,1,16,,
trial,html.Screen,4_2_0,2023-11-14T19:38:26.924Z,,,,0,0.8655167308525522,-0.9298580423306444,,true,lh,3253.222000047681,response,-1.0865333402803938,1.0499999999999998,-1.0499999999999998,1.0542635307358266,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_4603706.JPG,,ISIC_0034006.JPG,21,true,lh,keypress(e),100,false,97881.40000009537,97881.20000004768,94611.274,94612,94627.978,97911.48,1,16,3,
sequence,flow.Sequence,4_2,2023-11-14T19:38:26.925Z,,,,,,,,,,3253.222000047681,completion,,,,,,,low,high,,,,,,true,,,,false,97881.70000004768,97881.20000004768,94611.274,94612,94627.978,97911.48,1,16,,
