sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-13T22:01:19.826Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":2560,""screen_height"":1440,""scroll_width"":2560,""scroll_height"":1326,""window_innerWidth"":2560,""window_innerHeight"":1374,""devicePixelRatio"":1}",,,,,,,,,3966030.0270000715,response,,,,,,,,,,,,,,,consent,click button,,,3966440.5,3966429.3000000715,382.612,483.39999997615814,399.273,3966340.45,,,,{}
Demography form,html.Form,1,2023-11-13T22:01:35.100Z,,,19,,,,,,,15373.750000047497,form submission,,,,,,,,,female,,,,,,,,,,3981714.2000000477,3981714.2000000477,3966324.096,3966440.899999976,3966340.45,3981636.343,,,,
Welcome,html.Screen,2,2023-11-13T22:01:40.784Z,,,,,,,"[""bor"",""sym""]",,,5760.9570000716485,response,,,,,,,,,,,,,,,continue,click button,,,3987398,3987397.3000000715,3981619.693,3981714.3000000715,3981636.343,3987307.784,,,,
demo_instructions,html.Screen,3,2023-11-13T22:01:44.967Z,,,,,,,,,,4273.416000047699,response,,,,,,,,,,,,,,,continue,click button,,,3991581.8000000715,3991581.2000000477,3987291.43,3987398.2000000477,3987307.784,3991511.289,,,,
trial,html.Screen,4_0_0,2023-11-13T22:01:50.637Z,,,,0,0.9633172970727744,-0.8579451262594331,,false,lh,5739.8110000239685,response,-0.7991077882008257,0.9499999999999997,-0.9499999999999997,0.9873794329144926,0.9499999999999997,-0.9499999999999997,low,high,,ISIC_0067172.JPG,,ISIC_0013498.JPG,26,true,hh,keypress(i),100,false,3997251.7000000477,3997251.100000024,3991494.601,3991582,3991511.289,3997182.687,1,16,1,
sequence,flow.Sequence,4_0,2023-11-13T22:01:50.638Z,,,,,,,,,,5739.8110000239685,completion,,,,,,,low,high,,,,,,true,,,,false,3997252.399999976,3997251.100000024,3991494.601,3991582,3991511.289,3997182.687,1,16,,
trial,html.Screen,4_1_0,2023-11-13T22:02:08.773Z,,,,0,0.9397921099839784,-0.991282840649944,,false,lh,18203.613000071608,response,-1.088524359911891,0.9499999999999997,-0.9499999999999997,1.0213365328004047,0.9499999999999997,-0.9499999999999997,low,high,,ISIC_0000463.JPG,,ISIC_5434229.JPG,26,true,ll,keypress(f),100,false,4015387.100000024,4015386.3000000715,3997166,3997252.8000000715,3997182.687,4015314.614,1,16,2,
sequence,flow.Sequence,4_1,2023-11-13T22:02:08.774Z,,,,,,,,,,18203.613000071608,completion,,,,,,,low,high,,,,,,true,,,,false,4015388,4015386.3000000715,3997166,3997252.7000000477,3997182.687,4015314.614,1,16,,
trial,html.Screen,4_2_0,2023-11-13T22:02:14.127Z,,,,0,0.944560381774994,-1.1181734135756094,,true,lh,5425.586000047624,response,-0.9298580423306444,0.9499999999999997,-0.9499999999999997,0.8655167308525522,0.9499999999999997,-0.9499999999999997,low,high,,ISIC_9688534.JPG,,ISIC_4603706.JPG,26,true,lh,keypress(e),100,false,4020741,4020740.2000000477,4015297.724,4015388.5,4015314.614,4020668.627,1,16,3,
sequence,flow.Sequence,4_2,2023-11-13T22:02:14.128Z,,,,,,,,,,5425.586000047624,completion,,,,,,,low,high,,,,,,true,,,,false,4020742.100000024,4020740.2000000477,4015297.724,4015388.399999976,4015314.614,4020668.627,1,16,,
trial,html.Screen,4_3_0,2023-11-13T22:02:18.981Z,,,,0,0.7692916291112835,-0.7933921755497018,,true,lh,5108.673000071663,response,-0.79533948698576,0.9499999999999997,-0.9499999999999997,0.9388660854518424,0.9499999999999997,-0.9499999999999997,low,high,,ISIC_7844825.JPG,,ISIC_9291926.JPG,26,true,lh,keypress(e),100,false,4025777.899999976,4025777.3000000715,4020651.958,4020742.8000000715,4020668.627,4025706.54,1,16,4,
sequence,flow.Sequence,4_3,2023-11-13T22:02:18.982Z,,,,,,,,,,5108.673000071663,completion,,,,,,,low,high,,,,,,true,,,,false,4025778.8000000715,4025777.3000000715,4020651.958,4020742.600000024,4020668.627,4025706.54,1,16,,
trial,html.Screen,4_4_0,2023-11-13T22:02:24.415Z,,,,0,0.7951271207785265,0.964474443901612,,true,ll,5505.1600000476465,response,-0.8493817247965978,0.9499999999999997,-0.9499999999999997,-1.007248440493079,0.9499999999999997,-0.9499999999999997,low,low,,ISIC_8325260.JPG,,ISIC_0030219.JPG,142,true,ll,keypress(f),100,false,4031212.3000000715,4031211.7000000477,4025689.641,4025779.100000024,4025706.54,4031144.09,1,16,5,
sequence,flow.Sequence,4_4,2023-11-13T22:02:24.416Z,,,,,,,,,,5505.1600000476465,completion,,,,,,,low,low,,,,,,true,,,,false,4031213.100000024,4031211.7000000477,4025689.641,4025779,4025706.54,4031144.09,1,16,,
trial,html.Screen,4_5_0,2023-11-13T22:02:28.568Z,,,,0,0.8498834948129796,1.0865311574527308,,true,ll,4220.710000071675,response,-0.8723650867900061,0.9499999999999997,-0.9499999999999997,-0.9612329482175124,0.9499999999999997,-0.9499999999999997,low,low,,ISIC_0000296.JPG,,ISIC_4563766.JPG,142,true,ll,keypress(f),100,false,4035365.399999976,4035364.8000000715,4031127.387,4031213.399999976,4031144.09,4035297.663,1,16,6,
sequence,flow.Sequence,4_5,2023-11-13T22:02:28.569Z,,,,,,,,,,4220.710000071675,completion,,,,,,,low,low,,,,,,true,,,,false,4035366,4035364.8000000715,4031127.387,4031213.3000000715,4031144.09,4035297.663,1,16,,
trial,html.Screen,4_6_0,2023-11-13T22:02:35.074Z,,,,0,0.8525034055687026,0.9303508808523768,,true,ll,6573.1370000713505,response,-0.8258046477520162,0.9499999999999997,-0.9499999999999997,-0.8995154199215303,0.9499999999999997,-0.9499999999999997,low,low,,ISIC_0029909.JPG,,ISIC_6345354.JPG,142,true,ll,keypress(f),100,false,4041871,4041870.8000000715,4035280.842,4035366.2000000477,4035297.663,4041802.891,1,16,7,
sequence,flow.Sequence,4_6,2023-11-13T22:02:35.074Z,,,,,,,,,,6573.1370000713505,completion,,,,,,,low,low,,,,,,true,,,,false,4041871.3000000715,4041870.8000000715,4035280.842,4035366.100000024,4035297.663,4041802.891,1,16,,
trial,html.Screen,4_7_0,2023-11-13T22:02:47.465Z,,,,0,1.0694936015783003,1.0005520482328611,,true,ll,12458.50899997633,response,-1.0355093302574103,0.9499999999999997,-0.9499999999999997,-0.8323753563397326,0.9499999999999997,-0.9499999999999997,low,low,,ISIC_0059891.JPG,,ISIC_0046729.JPG,142,true,ll,keypress(f),100,false,4054261.7000000477,4054261.399999976,4041786.2,4041871.399999976,4041802.891,4054196.586,1,16,8,
sequence,flow.Sequence,4_7,2023-11-13T22:02:47.465Z,,,,,,,,,,12458.50899997633,completion,,,,,,,low,low,,,,,,true,,,,false,4054262,4054261.399999976,4041786.2,4041871.3000000715,4041802.891,4054196.586,1,16,,
trial,html.Screen,4_8_0,2023-11-13T22:02:52.991Z,,,,0,-0.801867301188093,0.8816288864119318,,true,hl,5591.413999999873,response,0.944560381774994,0.9499999999999997,-0.9499999999999997,-1.1181734135756094,0.9499999999999997,-0.9499999999999997,high,low,,ISIC_9196783.JPG,,ISIC_9688534.JPG,28,true,hl,keypress(j),100,false,4059788.5,4059788,4054180.065,4054262.2000000477,4054196.586,4059717.976,1,16,9,
sequence,flow.Sequence,4_8,2023-11-13T22:02:52.992Z,,,,,,,,,,5591.413999999873,completion,,,,,,,high,low,,,,,,true,,,,false,4059789.100000024,4059788,4054180.065,4054262.100000024,4054196.586,4059717.976,1,16,,
trial,html.Screen,4_9_0,2023-11-13T22:03:04.697Z,,,,0,-0.7991077882008257,0.9873794329144926,,true,hl,11775.524000000209,response,0.8082541692781954,0.9499999999999997,-0.9499999999999997,-1.0656673213158945,0.9499999999999997,-0.9499999999999997,high,low,,ISIC_0013498.JPG,,ISIC_0033985.JPG,28,true,hl,keypress(j),100,false,4071493.899999976,4071493.5,4059701.05,4059789.399999976,4059717.976,4071427.377,1,16,10,
sequence,flow.Sequence,4_9,2023-11-13T22:03:04.697Z,,,,,,,,,,11775.524000000209,completion,,,,,,,high,low,,,,,,true,,,,false,4071494.3000000715,4071493.5,4059701.05,4059789.3000000715,4059717.976,4071427.377,1,16,,
trial,html.Screen,4_10_0,2023-11-13T22:03:11.728Z,,,,0,-1.005337148078696,0.809764442462202,,true,hl,7097.123000000138,response,0.8880533324432531,0.9499999999999997,-0.9499999999999997,-0.869932994914832,0.9499999999999997,-0.9499999999999997,high,low,,ISIC_2379379.JPG,,ISIC_8617084.JPG,28,true,hl,keypress(j),100,false,4078525,4078524.5,4071410.958,4071494.600000024,4071427.377,4078450.116,1,16,11,
sequence,flow.Sequence,4_10,2023-11-13T22:03:11.729Z,,,,,,,,,,7097.123000000138,completion,,,,,,,high,low,,,,,,true,,,,false,4078525.899999976,4078524.5,4071410.958,4071494.5,4071427.377,4078450.116,1,16,,
