sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-14T21:34:58.922Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,54064.61699996424,response,,,,,,,,,,,,,,,consent,click button,,,54603.59999996424,54597.09999996424,515.78,511.0999999642372,532.483,54615.927,,,,{}
Demography form,html.Form,1,2023-11-14T21:35:05.970Z,,,18,,,,,,,7035.373000011918,form submission,,,,,,,,,male,,,,,,,,,,61651.39999997616,61651.30000001192,54599.063,54603.89999997616,54615.927,61649.064,,,,
Welcome,html.Screen,2,2023-11-14T21:35:38.668Z,,,,,,,"[""asym"",""bor""]",,,32700.13599998808,response,,,,,,,,,,,,,,,continue,click button,,,94349.89999997616,94349.19999998808,61632.509,61651.5,61649.064,94366.161,,,,
demo_instructions,html.Screen,3,2023-11-14T21:36:04.060Z,,,,,,,,,,25375.038999988086,response,,,,,,,,,,,,,,,continue,click button,,,119741.80000001192,119741.19999998808,94349.464,94350,94366.161,119765.931,,,,
trial,html.Screen,4_0_0,2023-11-14T21:36:27.929Z,,,,0,0.991146183030456,-0.9949639823722534,,true,lh,23845.069000000003,response,-1.011737552725394,1.0499999999999998,-1.0499999999999998,0.8500530224490773,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_6342224.JPG,,ISIC_2998367.JPG,21,true,lh,keypress(e),100,false,143611.09999996424,143611,119749.005,119741.89999997616,119765.931,143632.288,1,16,1,
sequence,flow.Sequence,4_0,2023-11-14T21:36:27.929Z,,,,,,,,,,23845.069000000003,completion,,,,,,,low,high,,,,,,true,,,,false,143611.30000001192,143611,119749.005,119741.89999997616,119765.931,143632.288,1,16,,
trial,html.Screen,4_1_0,2023-11-14T21:36:39.500Z,,,,0,0.8947611078712571,-0.8960964505004638,,true,lh,11549.311999964237,response,-1.0026266089287914,1.0499999999999998,-1.0499999999999998,1.0913275913920335,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_6441128.JPG,,ISIC_0033520.JPG,21,true,lh,keypress(e),100,false,155181.80000001192,155181.59999996424,143615.843,143611.39999997616,143632.288,155199.221,1,16,2,
sequence,flow.Sequence,4_1,2023-11-14T21:36:39.500Z,,,,,,,,,,11549.311999964237,completion,,,,,,,low,high,,,,,,true,,,,false,155182,155181.59999996424,143615.843,143611.39999997616,143632.288,155199.221,1,16,,
trial,html.Screen,4_2_0,2023-11-14T21:36:50.784Z,,,,0,0.8947611078712571,-0.8960964505004638,,true,lh,11266.178999976168,response,-0.8979276789594874,1.0499999999999998,-1.0499999999999998,0.925374811016654,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_6441128.JPG,,ISIC_4208361.JPG,21,true,lh,keypress(e),100,false,166465.59999996424,166465.39999997616,155182.308,155182.09999996424,155199.221,166482.285,1,16,3,
sequence,flow.Sequence,4_2,2023-11-14T21:36:50.784Z,,,,,,,,,,11266.178999976168,completion,,,,,,,low,high,,,,,,true,,,,false,166465.89999997616,166465.39999997616,155182.308,155182.09999996424,155199.221,166482.285,1,16,,
trial,html.Screen,4_3_0,2023-11-14T21:36:57.205Z,,,,0,1.0213365328004047,-1.088524359911891,,true,lh,6403.515000011917,response,-0.9433720631499012,1.0499999999999998,-1.0499999999999998,1.0582071940347648,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_5434229.JPG,,ISIC_4890201.JPG,21,true,lh,keypress(e),100,false,172886.5,172885.80000001192,166465.632,166466,166482.285,172915.766,1,16,4,
sequence,flow.Sequence,4_3,2023-11-14T21:36:57.205Z,,,,,,,,,,6403.515000011917,completion,,,,,,,low,high,,,,,,true,,,,false,172886.69999998808,172885.80000001192,166465.632,166466,166482.285,172915.766,1,16,,
trial,html.Screen,4_4_0,2023-11-14T21:37:02.568Z,,,,0,1.2493792664822851,1.1336008561684745,,false,ll,5333.733999999997,response,-1.056824784611021,1.0499999999999998,-1.0499999999999998,-0.8736902702135552,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_0061475.JPG,,ISIC_0014026.JPG,111,true,lh,keypress(e),100,false,178249.69999998808,178249.5,172899.125,172886.89999997616,172915.766,178265.871,1,16,5,
sequence,flow.Sequence,4_4,2023-11-14T21:37:02.568Z,,,,,,,,,,5333.733999999997,completion,,,,,,,low,low,,,,,,true,,,,false,178249.80000001192,178249.5,172899.125,172886.89999997616,172915.766,178265.871,1,16,,
trial,html.Screen,4_5_0,2023-11-14T21:37:20.875Z,,,,0,1.1877026569952844,1.1604367569896263,,true,ll,18291.128999999986,response,-0.8513702094329779,1.0499999999999998,-1.0499999999999998,-0.8646686295881743,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_0064589.JPG,,ISIC_1881133.JPG,111,true,ll,keypress(f),100,false,196557.19999998808,196557,178248.984,178250,178265.871,196582.419,1,16,6,
sequence,flow.Sequence,4_5,2023-11-14T21:37:20.876Z,,,,,,,,,,18291.128999999986,completion,,,,,,,low,low,,,,,,true,,,,false,196557.39999997616,196557,178248.984,178249.89999997616,178265.871,196582.419,1,16,,
trial,html.Screen,4_6_0,2023-11-14T21:37:29.407Z,,,,0,0.9787884514439864,1.139528725910855,,true,ll,8505.881000011927,response,-0.9191486333136276,1.0499999999999998,-1.0499999999999998,-1.001866590114321,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_0032726.JPG,,ISIC_0663941.JPG,111,true,ll,keypress(f),100,false,205088.39999997616,205088.30000001192,196565.967,196557.39999997616,196582.419,205115.898,1,16,7,
sequence,flow.Sequence,4_6,2023-11-14T21:37:29.407Z,,,,,,,,,,8505.881000011927,completion,,,,,,,low,low,,,,,,true,,,,false,205088.59999996424,205088.30000001192,196565.967,196557.39999997616,196582.419,205115.898,1,16,,
trial,html.Screen,4_7_0,2023-11-14T21:37:38.321Z,,,,0,1.189469386514313,0.8968175956070027,,true,ll,8887.20199996425,response,-0.8689515664606163,1.0499999999999998,-1.0499999999999998,-1.0538817435713148,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_0010644.JPG,,ISIC_7333928.JPG,111,true,ll,keypress(f),100,false,214003.19999998808,214003.09999996424,205099.056,205088.59999996424,205115.898,214032.507,1,16,8,
sequence,flow.Sequence,4_7,2023-11-14T21:37:38.321Z,,,,,,,,,,8887.20199996425,completion,,,,,,,low,low,,,,,,true,,,,false,214003.30000001192,214003.09999996424,205099.056,205088.59999996424,205115.898,214032.507,1,16,,
trial,html.Screen,4_8_0,2023-11-14T21:37:46.069Z,,,,0,-1.0026266089287914,1.0913275913920335,,false,hl,7718.293000011909,response,0.7870237732709365,0.9499999999999997,-0.9499999999999997,-0.9172955251119376,0.9499999999999997,-0.9499999999999997,high,low,,ISIC_0033520.JPG,,ISIC_0057716.JPG,26,true,ll,keypress(f),100,false,221750.89999997616,221750.80000001192,214015.975,214003.39999997616,214032.507,221782.466,1,16,9,
sequence,flow.Sequence,4_8,2023-11-14T21:37:46.069Z,,,,,,,,,,7718.293000011909,completion,,,,,,,high,low,,,,,,true,,,,false,221751.09999996424,221750.80000001192,214015.975,214003.39999997616,214032.507,221782.466,1,16,,
