sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-14T20:37:21.595Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,160070.83799999778,response,,,,,,,,,,,,,,,consent,click button,,,160749.59999999776,160741.09999999776,653.658,841,670.262,160553.166,,,,{}
Demography form,html.Form,1,2023-11-14T20:37:31.164Z,,,18,,,,,,,9764.433999997767,form submission,,,,,,,,,transgender,,,,,,,,,,170317.69999999925,170317.59999999776,160536.614,160749.8999999985,160553.166,170119.811,,,,
Welcome,html.Screen,2,2023-11-14T20:38:08.680Z,,,,,,,"[""asym"",""col""]",,,37702.58899999852,response,,,,,,,,,,,,,,,continue,keypress(Space),,,207834.19999999925,207822.3999999985,170103.342,170317.80000000075,170119.811,207636.376,,,,
demo_instructions,html.Screen,3,2023-11-14T20:38:44.988Z,,,,,,,,,,36505.424000000756,response,,,,,,,,,,,,,,,continue,keypress(Space),,,244142.19999999925,244141.80000000075,207619.477,207834.3999999985,207636.376,243952.945,,,,
trial,html.Screen,4_0_0,2023-11-14T20:38:58.749Z,,,,0,0.8087127179888679,-0.8480635840272462,,true,lh,13950.355000000738,response,-0.9013888878932071,0.9999999999999998,-0.9999999999999998,0.9328095253308732,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_3941147.JPG,,ISIC_0068259.JPG,24,true,lh,keypress(e),100,false,257903.80000000075,257903.30000000075,243935.168,244142.30000000075,243952.945,257719.641,1,16,1,
sequence,flow.Sequence,4_0,2023-11-14T20:38:58.771Z,,,,,,,,,,13950.355000000738,completion,,,,,,,low,high,,,,,,true,,,,false,257926.09999999776,257903.30000000075,243935.168,244142.30000000075,243952.945,257719.641,1,16,,
trial,html.Screen,4_1_0,2023-11-14T20:39:10.618Z,,,,0,1.127346631538643,-0.8080854255453543,,true,lh,12052.659000000742,response,-1.0143509683988825,0.9999999999999998,-0.9999999999999998,1.0281980567462463,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_0011045.JPG,,ISIC_0062031.JPG,24,true,lh,keypress(e),100,false,269772.69999999925,269772.30000000075,257703.006,257926.19999999925,257719.641,269603.004,1,16,2,
sequence,flow.Sequence,4_1,2023-11-14T20:39:10.619Z,,,,,,,,,,12052.659000000742,completion,,,,,,,low,high,,,,,,true,,,,false,269773.5,269772.30000000075,257703.006,257926.19999999925,257719.641,269603.004,1,16,,
trial,html.Screen,4_2_0,2023-11-14T20:39:17.301Z,,,,0,1.082730232773217,-0.8833175387485132,,true,lh,6852.495999999985,response,-0.8070820195894357,0.9999999999999998,-0.9999999999999998,0.8958120092147633,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_0011933.JPG,,ISIC_0060585.JPG,24,true,lh,keypress(e),100,false,276455.8999999985,276455.5,269586.227,269773.80000000075,269603.004,276286.343,1,16,3,
sequence,flow.Sequence,4_2,2023-11-14T20:39:17.302Z,,,,,,,,,,6852.495999999985,completion,,,,,,,low,high,,,,,,true,,,,false,276456.69999999925,276455.5,269586.227,269773.69999999925,269603.004,276286.343,1,16,,
trial,html.Screen,4_3_0,2023-11-14T20:39:25.438Z,,,,0,0.9566823908868002,-0.9602125665128364,,true,lh,8305.856999999261,response,-1.064425982109969,0.9999999999999998,-0.9999999999999998,0.958564243697126,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_0056784.JPG,,ISIC_3203344.JPG,24,true,lh,keypress(e),100,false,284592.30000000075,284592.19999999925,276269.724,276457.09999999776,276286.343,284419.535,1,16,4,
sequence,flow.Sequence,4_3,2023-11-14T20:39:25.438Z,,,,,,,,,,8305.856999999261,completion,,,,,,,low,high,,,,,,true,,,,false,284592.59999999776,284592.19999999925,276269.724,276456.8999999985,276286.343,284419.535,1,16,,
trial,html.Screen,4_4_0,2023-11-14T20:39:29.715Z,,,,0,0.8161955089001555,0.8163157349016503,,true,ll,4449.465000000026,response,-0.8626849314423831,0.9999999999999998,-0.9999999999999998,-1.0374085478567705,0.9999999999999998,-0.9999999999999998,low,low,,ISIC_0030139.JPG,,ISIC_0026371.JPG,111,true,ll,keypress(f),100,false,288869.3999999985,288869,284403.036,284592.69999999925,284419.535,288686.223,1,16,5,
sequence,flow.Sequence,4_4,2023-11-14T20:39:29.715Z,,,,,,,,,,4449.465000000026,completion,,,,,,,low,low,,,,,,true,,,,false,288870.09999999776,288869,284403.036,284592.69999999925,284419.535,288686.223,1,16,,
trial,html.Screen,4_5_0,2023-11-14T20:39:38.542Z,,,,0,1.0931477426281198,0.8421248340065566,,true,ll,9009.876999997767,response,-1.1510001454240106,0.9999999999999998,-0.9999999999999998,-1.132540312667795,0.9999999999999998,-0.9999999999999998,low,low,,ISIC_0026531.JPG,,ISIC_0009959.JPG,111,true,ll,keypress(f),100,false,297696.59999999776,297696.09999999776,288669.58,288870.3999999985,288686.223,297519.604,1,16,6,
sequence,flow.Sequence,4_5,2023-11-14T20:39:38.543Z,,,,,,,,,,9009.876999997767,completion,,,,,,,low,low,,,,,,true,,,,false,297697.19999999925,297696.09999999776,288669.58,288870.19999999925,288686.223,297519.604,1,16,,
trial,html.Screen,4_6_0,2023-11-14T20:39:42.664Z,,,,0,0.8050443016688825,0.9509237118003132,,true,ll,4299.196000000753,response,-0.8653812021405652,0.9999999999999998,-0.9999999999999998,-0.8152936881018393,0.9999999999999998,-0.9999999999999998,low,low,,ISIC_0000554.JPG,,ISIC_4631711.JPG,111,true,ll,keypress(f),100,false,301819.09999999776,301818.80000000075,297502.845,297697.5,297519.604,301636.409,1,16,7,
sequence,flow.Sequence,4_6,2023-11-14T20:39:42.665Z,,,,,,,,,,4299.196000000753,completion,,,,,,,low,low,,,,,,true,,,,false,301819.5,301818.80000000075,297502.845,297697.30000000075,297519.604,301636.409,1,16,,
trial,html.Screen,4_7_0,2023-11-14T20:39:51.761Z,,,,0,1.0857873435995111,0.8502716010726371,,true,ll,9277.990999998525,response,-0.9112756881807856,0.9999999999999998,-0.9999999999999998,-0.87743267531148,0.9999999999999998,-0.9999999999999998,low,low,,ISIC_2784664.JPG,,ISIC_0000387.JPG,111,true,ll,keypress(f),100,false,310914.8999999985,310914.3999999985,301619.545,301819.69999999925,301636.409,310736.135,1,16,8,
sequence,flow.Sequence,4_7,2023-11-14T20:39:51.762Z,,,,,,,,,,9277.990999998525,completion,,,,,,,low,low,,,,,,true,,,,false,310915.5,310914.3999999985,301619.545,301819.59999999776,301636.409,310736.135,1,16,,
trial,html.Screen,4_8_0,2023-11-14T20:40:00.189Z,,,,0,-1.1890109863264902,0.8867825318561365,,true,hl,8606.665000000736,response,0.8588347582642082,0.9999999999999998,-0.9999999999999998,-0.8899503828496784,0.9999999999999998,-0.9999999999999998,high,low,,ISIC_0072576.JPG,,ISIC_0174983.JPG,24,true,hl,keypress(j),100,false,319343.19999999925,319342.80000000075,310719.477,310915.69999999925,310736.135,319169.54,1,16,9,
sequence,flow.Sequence,4_8,2023-11-14T20:40:00.190Z,,,,,,,,,,8606.665000000736,completion,,,,,,,high,low,,,,,,true,,,,false,319343.69999999925,319342.80000000075,310719.477,310915.69999999925,310736.135,319169.54,1,16,,
