sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-14T19:36:09.545Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,19689.583000002982,response,,,,,,,,,,,,,,,consent,click button,,,20328.60000000894,20319.70000000298,613.357,609.6000000089407,630.117,20335.129,,,,{}
Demography form,html.Form,1,2023-11-14T19:36:16.985Z,,,20,,,,,,,7433.27100000596,form submission,,,,,,,,,male,,,,,,,,,,27768.5,27768.40000000596,20318.466,20328.79999999702,20335.129,27766.196,,,,
Welcome,html.Screen,2,2023-11-14T19:36:37.569Z,,,,,,,"[""bor"",""col""]",,,20585.60399999702,response,,,,,,,,,,,,,,,continue,click button,,,48352.29999999702,48351.79999999702,27749.597,27768.60000000894,27766.196,48356.278,,,,
demo_instructions,html.Screen,3,2023-11-14T19:37:03.074Z,,,,,,,,,,25499.52199999702,response,,,,,,,,,,,,,,,continue,click button,,,73856.29999999702,73855.79999999702,48339.779,48352.40000000596,48356.278,73872.634,,,,
trial,html.Screen,4_0_0,2023-11-14T19:37:18.312Z,,,,0,0.7438008784971919,-0.7701607600068142,,true,lh,15220.865999999995,response,-0.7308116448711435,0.8999999999999997,-0.8999999999999997,0.908713834988551,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_8493108.JPG,,ISIC_7811951.JPG,29,true,lh,keypress(e),100,false,89094,89093.5,73856.142,73856.5,73872.634,89118.973,1,16,1,
sequence,flow.Sequence,4_0,2023-11-14T19:37:18.312Z,,,,,,,,,,15220.865999999995,completion,,,,,,,low,high,,,,,,true,,,,false,89095,89093.5,73856.142,73856.40000000596,73872.634,89118.973,1,16,,
trial,html.Screen,4_1_0,2023-11-14T19:37:26.143Z,,,,0,0.8987343013179191,-0.8149073454566363,,true,lh,7805.826999997022,response,-0.8110121381849364,0.8999999999999997,-0.8999999999999997,0.7563142141851558,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_0472513.JPG,,ISIC_0033605.JPG,29,true,lh,keypress(e),100,false,96925.29999999702,96924.79999999702,89102.25,89095.40000000596,89118.973,96950.899,1,16,2,
sequence,flow.Sequence,4_1,2023-11-14T19:37:26.144Z,,,,,,,,,,7805.826999997022,completion,,,,,,,low,high,,,,,,true,,,,false,96926,96924.79999999702,89102.25,89095.20000000298,89118.973,96950.899,1,16,,
trial,html.Screen,4_2_0,2023-11-14T19:37:36.712Z,,,,0,0.7629099401226335,-0.8515956627075536,,true,lh,10543.001000005956,response,-0.989300717252516,0.8999999999999997,-0.8999999999999997,0.7908280206937478,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_0028718.JPG,,ISIC_6416533.JPG,29,true,lh,keypress(e),100,false,107494.5,107493.90000000596,96934.289,96926.5,96950.899,107521.703,1,16,3,
sequence,flow.Sequence,4_2,2023-11-14T19:37:36.713Z,,,,,,,,,,10543.001000005956,completion,,,,,,,low,high,,,,,,true,,,,false,107495.40000000596,107493.90000000596,96934.289,96926.29999999702,96950.899,107521.703,1,16,,
