sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-14T21:57:03.301Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,21780.295999999256,response,,,,,,,,,,,,,,,consent,click button,,,22420,22412.199999999255,615.153,820.8999999985099,631.904,22231.918,,,,{}
Demography form,html.Form,1,2023-11-14T21:57:08.501Z,,,20,,,,,,,5388.0819999999985,form submission,,,,,,,,,male,,,,,,,,,,27620.099999997765,27620,22215.406,22420.199999999255,22231.918,27448.677,,,,
Welcome,html.Screen,2,2023-11-14T21:57:29.447Z,,,,,,,"[""asym"",""col""]",,,21115.522999999255,response,,,,,,,,,,,,,,,continue,click button,,,48564.89999999851,48564.199999999255,27432.101,27620.300000000745,27448.677,48381.868,,,,
demo_instructions,html.Screen,3,2023-11-14T21:57:41.375Z,,,,,,,,,,12110.432000000743,response,,,,,,,,,,,,,,,continue,click button,,,60492.89999999851,60492.300000000745,48365.187,48564.89999999851,48381.868,60298.564,,,,
trial,html.Screen,4_0_0,2023-11-14T21:57:55.259Z,,,,0,1.155796217969438,-1.1646564121743912,,true,lh,14078.236000000747,response,-0.8150886811691144,0.9999999999999998,-0.9999999999999998,0.862416038462147,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_2685523.JPG,,ISIC_0058079.JPG,24,true,lh,keypress(e),100,false,74377.19999999925,74376.80000000075,60281.918,60493.099999997765,60298.564,74198.741,1,16,1,
sequence,flow.Sequence,4_0,2023-11-14T21:57:55.259Z,,,,,,,,,,14078.236000000747,completion,,,,,,,low,high,,,,,,true,,,,false,74377.69999999925,74376.80000000075,60281.918,60493.099999997765,60298.564,74198.741,1,16,,
trial,html.Screen,4_1_0,2023-11-14T21:58:12.419Z,,,,0,1.0700930503975157,-0.923753102263735,,true,lh,17338.45899999926,response,-0.8069690440362255,0.9999999999999998,-0.9999999999999998,0.8262727717500657,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_0000022.JPG,,ISIC_0028469.JPG,24,true,lh,keypress(e),100,false,91537.5,91537.19999999925,74181.931,74377.89999999851,74198.741,91365.412,1,16,2,
sequence,flow.Sequence,4_1,2023-11-14T21:58:12.420Z,,,,,,,,,,17338.45899999926,completion,,,,,,,low,high,,,,,,true,,,,false,91537.89999999851,91537.19999999925,74181.931,74377.80000000075,74198.741,91365.412,1,16,,
trial,html.Screen,4_2_0,2023-11-14T21:58:16.060Z,,,,0,1.0088376543442317,-0.8023075994977575,,true,lh,3812.187999997768,response,-0.9013888878932071,0.9999999999999998,-0.9999999999999998,0.9328095253308732,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_7619234.JPG,,ISIC_0068259.JPG,24,true,lh,keypress(e),100,false,95177.80000000075,95177.59999999776,91348.658,91538.09999999776,91365.412,94998.77,1,16,3,
sequence,flow.Sequence,4_2,2023-11-14T21:58:16.060Z,,,,,,,,,,3812.187999997768,completion,,,,,,,low,high,,,,,,true,,,,false,95178,95177.59999999776,91348.658,91538,91365.412,94998.77,1,16,,
