sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-14T19:37:15.841Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,20775.699999999255,response,,,,,,,,,,,,,,,consent,click button,,,21445,21436.199999999255,643.877,633.1999999992549,660.5,21443.795,,,,{}
Demography form,html.Form,1,2023-11-14T19:37:22.609Z,,,20,,,,,,,6768.705000000002,form submission,,,,,,,,,female,,,,,,,,,,28212.699999999255,28212.5,21427.374,21445.300000000745,21443.795,28227.326,,,,
Welcome,html.Screen,2,2023-11-14T19:37:43.921Z,,,,,,,"[""bor"",""col""]",,,21296.474000000744,response,,,,,,,,,,,,,,,continue,click button,,,49524.300000000745,49523.800000000745,28210.432,28212.800000000745,28227.326,49543.748,,,,
demo_instructions,html.Screen,3,2023-11-14T19:38:19.802Z,,,,,,,,,,35860.052000000745,response,,,,,,,,,,,,,,,continue,click button,,,85404.39999999851,85403.80000000075,49527.02,49524.5,49543.748,85410.247,,,,
trial,html.Screen,4_0_0,2023-11-14T19:38:37.118Z,,,,0,0.9662688541319592,-0.929746784178986,,true,lh,17309.652999998507,response,-0.8472024037189965,0.8999999999999997,-0.8999999999999997,0.986370061404882,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_0011077.JPG,,ISIC_0054355.JPG,29,true,lh,keypress(e),100,false,102720.39999999851,102719.89999999851,85393.837,85404.5,85410.247,102743.679,1,16,1,
sequence,flow.Sequence,4_0,2023-11-14T19:38:37.118Z,,,,,,,,,,17309.652999998507,completion,,,,,,,low,high,,,,,,true,,,,false,102721,102719.89999999851,85393.837,85404.5,85410.247,102743.679,1,16,,
trial,html.Screen,4_1_0,2023-11-14T19:38:49.880Z,,,,0,0.8500530224490773,-1.0893360711742854,,true,lh,12738.921000001486,response,-0.8954803463300026,0.8999999999999997,-0.8999999999999997,0.7071819047913821,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_2998367.JPG,,ISIC_0033071.JPG,29,true,lh,keypress(e),100,false,115483,115482.60000000149,102726.947,102721.19999999925,102743.679,115510.286,1,16,2,
sequence,flow.Sequence,4_1,2023-11-14T19:38:49.881Z,,,,,,,,,,12738.921000001486,completion,,,,,,,low,high,,,,,,true,,,,false,115483.60000000149,115482.60000000149,102726.947,102721.19999999925,102743.679,115510.286,1,16,,
trial,html.Screen,4_2_0,2023-11-14T19:39:00.770Z,,,,0,0.7079689798840642,-0.9053957126199562,,true,lh,10862.113999998517,response,-0.7411887874358276,0.8999999999999997,-0.8999999999999997,0.7869222465141029,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_0058863.JPG,,ISIC_6255113.JPG,29,true,lh,keypress(e),100,false,126372.89999999851,126372.39999999851,115493.631,115484,115510.286,126393.672,1,16,3,
sequence,flow.Sequence,4_2,2023-11-14T19:39:00.771Z,,,,,,,,,,10862.113999998517,completion,,,,,,,low,high,,,,,,true,,,,false,126373.60000000149,126372.39999999851,115493.631,115483.80000000075,115510.286,126393.672,1,16,,
trial,html.Screen,4_3_0,2023-11-14T19:39:06.589Z,,,,0,0.7468466922606799,-0.7486692996330936,,true,lh,5797.527999999249,response,-0.8034318937720549,0.8999999999999997,-0.8999999999999997,1.0024917298189338,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_0025508.JPG,,ISIC_0032766.JPG,29,true,lh,keypress(e),100,false,132191.69999999925,132191.19999999925,126376.875,126374,126393.672,132210.293,1,16,4,
sequence,flow.Sequence,4_3,2023-11-14T19:39:06.590Z,,,,,,,,,,5797.527999999249,completion,,,,,,,low,high,,,,,,true,,,,false,132192.3999999985,132191.19999999925,126376.875,126373.80000000075,126393.672,132210.293,1,16,,
trial,html.Screen,4_4_0,2023-11-14T19:39:18.296Z,,,,0,0.969783065011348,0.7406267166574104,,true,ll,11688.706999999995,response,-1.0190532895055715,0.8999999999999997,-0.8999999999999997,-0.7834576930584719,0.8999999999999997,-0.8999999999999997,low,low,,ISIC_0064907.JPG,,ISIC_5798015.JPG,169,true,ll,keypress(f),100,false,143899.5,143899,132193.585,132192.80000000075,132210.293,143926.791,1,16,5,
sequence,flow.Sequence,4_4,2023-11-14T19:39:18.297Z,,,,,,,,,,11688.706999999995,completion,,,,,,,low,low,,,,,,true,,,,false,143900.1000000015,143899,132193.585,132192.69999999925,132210.293,143926.791,1,16,,
trial,html.Screen,4_5_0,2023-11-14T19:39:22.243Z,,,,0,1.0679712388489528,1.0509600192807842,,true,ll,3919.1089999985124,response,-0.9402130139680346,0.8999999999999997,-0.8999999999999997,-0.7812904751512695,0.8999999999999997,-0.8999999999999997,low,low,,ISIC_0015180.JPG,,ISIC_8956001.JPG,169,true,ll,keypress(f),100,false,147846.30000000075,147845.8999999985,143910.127,143900.3999999985,143926.791,147876.855,1,16,6,
sequence,flow.Sequence,4_5,2023-11-14T19:39:22.244Z,,,,,,,,,,3919.1089999985124,completion,,,,,,,low,low,,,,,,true,,,,false,147846.69999999925,147845.8999999985,143910.127,143900.30000000075,143926.791,147876.855,1,16,,
