sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-14T21:44:36.471Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,85245.17099999926,response,,,,,,,,,,,,,,,consent,click button,,,85917.60000000149,85909.19999999925,647.384,631.5,664.029,85930.489,,,,{}
Demography form,html.Form,1,2023-11-14T21:44:42.760Z,,,18,,,,,,,6276.010999999999,form submission,,,,,,,,,female,,,,,,,,,,92206.60000000149,92206.5,85913.839,85917.80000000075,85930.489,92230.665,,,,
Welcome,html.Screen,2,2023-11-14T21:45:04.967Z,,,,,,,"[""asym"",""bor""]",,,22182.435000001497,response,,,,,,,,,,,,,,,continue,click button,,,114413.69999999925,114413.10000000149,92213.985,92206.80000000075,92230.665,114430.735,,,,
demo_instructions,html.Screen,3,2023-11-14T21:47:19.087Z,,,,,,,,,,134102.46499999927,response,,,,,,,,,,,,,,,continue,click button,,,248533.69999999925,248533.19999999925,114397.3,114413.80000000075,114430.735,248546.643,,,,
trial,html.Screen,4_0_0,2023-11-14T21:47:48.128Z,,,,0,0.991146183030456,-0.9949639823722534,,true,lh,29028.157000000734,response,-1.0026266089287914,1.0499999999999998,-1.0499999999999998,1.0913275913920335,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_6342224.JPG,,ISIC_0033520.JPG,21,true,lh,keypress(e),100,false,277574.80000000075,277574.80000000075,248530.168,248533.8999999985,248546.643,277596.619,1,16,1,
sequence,flow.Sequence,4_0,2023-11-14T21:47:48.128Z,,,,,,,,,,29028.157000000734,completion,,,,,,,low,high,,,,,,true,,,,false,277575.1000000015,277574.80000000075,248530.168,248533.80000000075,248546.643,277596.619,1,16,,
trial,html.Screen,4_1_0,2023-11-14T21:49:20.262Z,,,,0,0.991146183030456,-0.9949639823722534,,true,lh,92109.98100000148,response,-0.9696118525781644,1.0499999999999998,-1.0499999999999998,0.9244148283103414,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_6342224.JPG,,ISIC_7927525.JPG,21,true,lh,keypress(e),100,false,369707.69999999925,369706.6000000015,277579.955,277575.19999999925,277596.619,369729.711,1,16,2,
sequence,flow.Sequence,4_1,2023-11-14T21:49:20.263Z,,,,,,,,,,92109.98100000148,completion,,,,,,,low,high,,,,,,true,,,,false,369708.80000000075,369706.6000000015,277579.955,277575.19999999925,277596.619,369729.711,1,16,,
trial,html.Screen,4_2_0,2023-11-14T21:49:32.060Z,,,,0,0.8947611078712571,-0.8960964505004638,,true,lh,11775.88900000148,response,-1.1181734135756094,1.0499999999999998,-1.0499999999999998,0.944560381774994,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_6441128.JPG,,ISIC_9688534.JPG,21,true,lh,keypress(e),100,false,381506.1000000015,381505.6000000015,369713.025,369709.1000000015,369729.711,381529.819,1,16,3,
sequence,flow.Sequence,4_2,2023-11-14T21:49:32.061Z,,,,,,,,,,11775.88900000148,completion,,,,,,,low,high,,,,,,true,,,,false,381506.69999999925,381505.6000000015,369713.025,369709,369729.711,381529.819,1,16,,
trial,html.Screen,4_3_0,2023-11-14T21:49:38.937Z,,,,0,1.0213365328004047,-1.088524359911891,,true,lh,6852.580999998492,response,-1.0751036484083878,1.0499999999999998,-1.0499999999999998,1.143906455483852,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_5434229.JPG,,ISIC_0064406.JPG,21,true,lh,keypress(e),100,false,388382.80000000075,388382.3999999985,381513.052,381506.8999999985,381529.819,388413.051,1,16,4,
sequence,flow.Sequence,4_3,2023-11-14T21:49:38.938Z,,,,,,,,,,6852.580999998492,completion,,,,,,,low,high,,,,,,true,,,,false,388383.6000000015,388382.3999999985,381513.052,381506.8999999985,381529.819,388413.051,1,16,,
trial,html.Screen,4_4_0,2023-11-14T21:49:53.316Z,,,,0,1.2296334397777855,1.022420086815287,,true,ll,14348.449000000022,response,-0.9684792294535484,1.0499999999999998,-1.0499999999999998,-0.9741930282015964,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_0073173.JPG,,ISIC_3372750.JPG,111,true,ll,keypress(f),100,false,402761.8999999985,402761.5,388396.508,388384,388413.051,402779.641,1,16,5,
sequence,flow.Sequence,4_4,2023-11-14T21:49:53.317Z,,,,,,,,,,14348.449000000022,completion,,,,,,,low,low,,,,,,true,,,,false,402762.6000000015,402761.5,388396.508,388383.8999999985,388413.051,402779.641,1,16,,
trial,html.Screen,4_5_0,2023-11-14T21:50:06.799Z,,,,0,1.0910404089869363,1.119702461098404,,true,ll,13464.758999998507,response,-1.030423594637164,1.0499999999999998,-1.0499999999999998,-0.9418036199165556,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_0067097.JPG,,ISIC_0010299.JPG,111,true,ll,keypress(f),100,false,416244.8999999985,416244.3999999985,402763.026,402762.80000000075,402779.641,416262.936,1,16,6,
sequence,flow.Sequence,4_5,2023-11-14T21:50:06.800Z,,,,,,,,,,13464.758999998507,completion,,,,,,,low,low,,,,,,true,,,,false,416245.6000000015,416244.3999999985,402763.026,402762.80000000075,402779.641,416262.936,1,16,,
trial,html.Screen,4_6_0,2023-11-14T21:50:17.898Z,,,,0,0.958609763811768,1.0650939066726144,,true,ll,11080.963999998523,response,-0.8985413691921805,1.0499999999999998,-1.0499999999999998,-1.1177351920180405,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_0070163.JPG,,ISIC_2805573.JPG,111,true,ll,keypress(f),100,false,427344.3999999985,427343.8999999985,416246.323,416245.80000000075,416262.936,427362.923,1,16,7,
sequence,flow.Sequence,4_6,2023-11-14T21:50:17.899Z,,,,,,,,,,11080.963999998523,completion,,,,,,,low,low,,,,,,true,,,,false,427344.8999999985,427343.8999999985,416246.323,416245.80000000075,416262.936,427362.923,1,16,,
trial,html.Screen,4_7_0,2023-11-14T21:50:25.766Z,,,,0,1.24994064298842,0.8554516937538746,,true,ll,7848.4769999985,response,-0.8856899178393457,1.0499999999999998,-1.0499999999999998,-1.1903131706835868,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_0061829.JPG,,ISIC_1233104.JPG,111,true,ll,keypress(f),100,false,435211.69999999925,435211.3999999985,427346.241,427345.19999999925,427362.923,435229.504,1,16,8,
sequence,flow.Sequence,4_7,2023-11-14T21:50:25.766Z,,,,,,,,,,7848.4769999985,completion,,,,,,,low,low,,,,,,true,,,,false,435212.3999999985,435211.3999999985,427346.241,427345.1000000015,427362.923,435229.504,1,16,,
trial,html.Screen,4_8_0,2023-11-14T21:50:35.957Z,,,,0,-0.8979276789594874,0.925374811016654,,true,hl,10173.19599999924,response,1.0022829373011404,0.9499999999999997,-0.9499999999999997,-0.8311726972863814,0.9499999999999997,-0.9499999999999997,high,low,,ISIC_4208361.JPG,,ISIC_0033287.JPG,26,true,hl,keypress(j),100,false,445402.8999999985,445402.69999999925,435212.926,435212.6000000015,435229.504,445429.541,1,16,9,
sequence,flow.Sequence,4_8,2023-11-14T21:50:35.957Z,,,,,,,,,,10173.19599999924,completion,,,,,,,high,low,,,,,,true,,,,false,445403.1000000015,445402.69999999925,435212.926,435212.5,435229.504,445429.541,1,16,,
trial,html.Screen,4_9_0,2023-11-14T21:50:48.490Z,,,,0,-1.011737552725394,0.8500530224490773,,true,hl,12505.658999999228,response,0.7911024675435955,0.9499999999999997,-0.9499999999999997,-0.7975977016137676,0.9499999999999997,-0.9499999999999997,high,low,,ISIC_2998367.JPG,,ISIC_5813642.JPG,26,true,hl,keypress(j),100,false,457935.6000000015,457935.19999999925,445412.901,445403.19999999925,445429.541,457962.842,1,16,10,
sequence,flow.Sequence,4_9,2023-11-14T21:50:48.490Z,,,,,,,,,,12505.658999999228,completion,,,,,,,high,low,,,,,,true,,,,false,457936.1000000015,457935.19999999925,445412.901,445403.1000000015,445429.541,457962.842,1,16,,
