sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-14T18:45:15.619Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,60644.95899997616,response,,,,,,,,,,,,,,,consent,click button,,,61438.10000002384,61429.39999997616,767.783,940.3000000119209,784.441,61285.621,,,,{}
Demography form,html.Form,1,2023-11-14T18:45:23.154Z,,,18,,,,,,,7687.479000023843,form submission,,,,,,,,,female,,,,,,,,,,68973.30000001192,68973.10000002384,61268.782,61438.39999997616,61285.621,68800.072,,,,
Welcome,html.Screen,2,2023-11-14T18:47:01.259Z,,,,,,,"[""bor"",""col""]",,,98277.12799998808,response,,,,,,,,,,,,,,,continue,click button,,,167077.80000001192,167077.19999998808,68783.471,68973.30000001192,68800.072,166907.535,,,,
demo_instructions,html.Screen,3,2023-11-14T18:48:15.403Z,,,,,,,,,,74313.66499998808,response,,,,,,,,,,,,,,,continue,click button,,,241221.60000002384,241221.19999998808,166891.053,167077.89999997616,166907.535,241068.427,,,,
trial,html.Screen,4_0_0,2023-11-14T18:48:48.691Z,,,,0,0.8350129142228142,-0.8172547818270586,,true,lh,33437.47299997616,response,-0.84290786638064,0.8999999999999997,-0.8999999999999997,0.7332521189371746,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_0301568.JPG,,ISIC_4708642.JPG,29,true,lh,keypress(e),100,false,274506.39999997616,274505.89999997616,241035.234,241221.80000001192,241068.427,274349.919,1,16,1,
sequence,flow.Sequence,4_0,2023-11-14T18:48:48.692Z,,,,,,,,,,33437.47299997616,completion,,,,,,,low,high,,,,,,true,,,,false,274507.8000000119,274505.89999997616,241035.234,241221.80000001192,241068.427,274349.919,1,16,,
trial,html.Screen,4_1_0,2023-11-14T18:48:58.962Z,,,,0,0.7714570894008278,-0.9113656554657036,,true,lh,10427.381000011927,response,-0.8075741539776473,0.8999999999999997,-0.8999999999999997,0.7326891894107508,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_4529092.JPG,,ISIC_3428523.JPG,29,true,lh,keypress(e),100,false,284777.5,284777.3000000119,274333.242,274508.3000000119,274349.919,284636.631,1,16,2,
sequence,flow.Sequence,4_1,2023-11-14T18:48:58.962Z,,,,,,,,,,10427.381000011927,completion,,,,,,,low,high,,,,,,true,,,,false,284777.6999999881,284777.3000000119,274333.242,274508.10000002384,274349.919,284636.631,1,16,,
trial,html.Screen,4_2_0,2023-11-14T18:49:05.639Z,,,,0,0.9089402323867112,-0.8034544077281132,,true,lh,6817.768999976164,response,-0.8075741539776473,0.8999999999999997,-0.8999999999999997,0.7326891894107508,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_3585381.JPG,,ISIC_3428523.JPG,29,true,lh,keypress(e),100,false,291455,291454.39999997616,284619.837,284777.8000000119,284636.631,291299.483,1,16,3,
sequence,flow.Sequence,4_2,2023-11-14T18:49:05.640Z,,,,,,,,,,6817.768999976164,completion,,,,,,,low,high,,,,,,true,,,,false,291455.89999997616,291454.39999997616,284619.837,284777.8000000119,284636.631,291299.483,1,16,,
