pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
68,ac,1,1,ll,ll,TRUE,3353.2,18,female
68,ac,1,2,hl,ll,FALSE,2525.858,18,female
68,ac,1,3,ll,ll,TRUE,1337.9,18,female
68,ac,1,4,ll,ll,TRUE,3398.2,18,female
68,ac,1,5,hl,hl,TRUE,3646.96,18,female
68,ac,1,6,lh,ll,FALSE,8222.842,18,female
68,ac,1,7,hh,hh,TRUE,2902.7,18,female
68,ac,1,8,hh,hh,TRUE,931.74,18,female
68,ac,1,9,ll,ll,TRUE,1887.594,18,female
68,ac,1,10,hh,hl,FALSE,5638.2,18,female
68,ac,1,11,hl,lh,FALSE,5925.36,18,female
68,ac,1,12,lh,lh,TRUE,2328.238,18,female
68,ac,1,13,hh,hh,TRUE,3245.3,18,female
68,ac,1,14,hh,hh,TRUE,5980.8,18,female
68,ac,1,15,ll,ll,TRUE,1374.6999999999998,18,female
68,ac,1,16,ll,ll,TRUE,1096.5,18,female
68,ac,1,17,hh,hh,TRUE,1389.6999999999998,18,female
68,ac,1,18,hh,hh,TRUE,983.546,18,female
68,ac,1,19,ll,ll,TRUE,1057.616,18,female
68,ac,1,20,hl,hh,FALSE,1032.6,18,female
68,ac,1,21,hl,hh,FALSE,2752.732,18,female
68,ac,1,22,lh,ll,FALSE,1539.6,18,female
68,ac,1,23,hl,hh,FALSE,1542.4180000000001,18,female
68,ac,1,24,ll,ll,TRUE,4619.2,18,female
68,ac,1,25,hh,hl,FALSE,5684.376,18,female
68,ac,1,26,ll,ll,TRUE,1424.79,18,female
68,ac,1,27,hl,ll,FALSE,3817.8,18,female
68,ac,1,28,ll,ll,TRUE,3826.6000000000004,18,female
68,ac,1,29,ll,ll,TRUE,3722.5,18,female
68,ac,1,30,lh,ll,FALSE,1798.35,18,female
68,ac,1,31,hl,ll,FALSE,2319.562,18,female
68,ac,1,32,ll,ll,TRUE,4789.16,18,female
68,ac,1,33,hh,hh,TRUE,9414.282,18,female
68,ac,1,34,lh,lh,TRUE,4592.044,18,female
68,ac,1,35,ll,ll,TRUE,1577.4,18,female
68,ac,1,36,hh,hh,TRUE,1387.1999999999998,18,female
68,ac,1,37,ll,ll,TRUE,1589.478,18,female
68,ac,1,38,hl,ll,FALSE,3302.3999999999996,18,female
68,ac,1,39,lh,hh,FALSE,1155.996,18,female
68,ac,1,40,ll,ll,TRUE,1062,18,female
68,ac,1,41,hh,hh,TRUE,972.8,18,female
68,ac,1,42,ll,ll,TRUE,1928.6999999999998,18,female
68,ac,1,43,hh,ll,FALSE,2284.7,18,female
68,ac,1,44,ll,ll,TRUE,1522.426,18,female
