pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
40,ac,1,1,hh,hl,FALSE,8266.763,18,male
40,ac,1,2,hh,hl,FALSE,2781.228,18,male
40,ac,1,3,hl,ll,FALSE,3679.178,18,male
40,ac,1,4,lh,lh,TRUE,3378.727,18,male
40,ac,1,5,ll,ll,TRUE,3163.0510000000004,18,male
40,ac,1,6,hl,ll,FALSE,3572.585,18,male
40,ac,1,7,hl,lh,FALSE,4140.894,18,male
40,ac,1,8,hl,lh,FALSE,4981.379,18,male
40,ac,1,9,ll,ll,TRUE,2282.539,18,male
40,ac,1,10,hh,hl,FALSE,7736.912,18,male
40,ac,1,11,lh,ll,FALSE,8978.364,18,male
40,ac,1,12,lh,ll,FALSE,3912.3459999999995,18,male
40,ac,1,13,lh,hh,FALSE,1864.83,18,male
40,ac,1,14,lh,ll,FALSE,3657.2889999999998,18,male
40,ac,1,15,hh,hh,TRUE,1909.775,18,male
40,ac,1,16,lh,hh,FALSE,6579.074,18,male
40,ac,1,17,lh,lh,TRUE,4501.476,18,male
40,ac,1,18,lh,hh,FALSE,3830.683,18,male
40,ac,1,19,hh,ll,FALSE,7132.29,18,male
40,ac,1,20,lh,hl,FALSE,11151.32,18,male
40,ac,1,21,hl,ll,FALSE,2417.948,18,male
40,ac,1,22,ll,lh,FALSE,6955.13,18,male
40,ac,1,23,hl,hh,FALSE,5093.471,18,male
40,ac,1,24,ll,lh,FALSE,8324.742,18,male
40,ac,1,25,hl,hl,TRUE,4326.235,18,male
40,ac,1,26,hl,hh,FALSE,2878.428,18,male
40,ac,1,27,ll,ll,TRUE,5940.288,18,male
40,ac,1,28,hl,hl,TRUE,8641.173,18,male
40,ac,1,29,hh,hh,TRUE,5829.434,18,male
40,ac,1,30,hh,lh,FALSE,8790.202,18,male
40,ac,1,31,hh,ll,FALSE,3396.714,18,male
40,ac,1,32,lh,ll,FALSE,4075.116,18,male
40,ac,1,33,hh,lh,FALSE,4996.705,18,male
40,ac,1,34,ll,ll,TRUE,2186.709,18,male
40,ac,1,35,hh,lh,FALSE,3621.133,18,male
40,ac,1,36,lh,ll,FALSE,2523.351,18,male
40,ac,1,37,hh,hh,TRUE,4143.345,18,male
40,ac,1,38,hl,hl,TRUE,2135.031,18,male
40,ac,1,39,hh,hh,TRUE,2115.302,18,male
40,ac,1,40,hl,hl,TRUE,4288.599,18,male
40,ac,1,41,hl,ll,FALSE,3307.0730000000003,18,male
40,ac,1,42,lh,ll,FALSE,5508.353,18,male
40,ac,1,43,lh,ll,FALSE,6493.314,18,male
40,ac,1,44,lh,lh,TRUE,8707.263,18,male
40,ac,1,45,ll,ll,TRUE,11316.424,18,male
40,ac,1,46,hh,hh,TRUE,1800.4099999999999,18,male
40,ac,1,47,hh,hl,FALSE,3370.9889999999996,18,male
40,ac,1,48,hh,ll,FALSE,4131.784,18,male
40,ac,1,49,lh,ll,FALSE,4220.296,18,male
40,ac,1,50,hh,hh,TRUE,2905.541,18,male
40,ac,1,51,ll,hl,FALSE,5950.022,18,male
40,ac,1,52,ll,ll,TRUE,7491.044,18,male
40,ac,1,53,hl,hl,TRUE,13102.674,18,male
40,ac,1,54,ll,ll,TRUE,3023.216,18,male
40,ac,1,55,hl,ll,FALSE,5350.436,18,male
40,ac,1,56,ll,lh,FALSE,5964.205,18,male
40,ac,1,57,lh,lh,TRUE,1295.5439999999999,18,male
40,ac,1,58,hl,hh,FALSE,3040.071,18,male
40,ac,1,59,hl,ll,FALSE,3157.446,18,male
40,ac,1,60,lh,ll,FALSE,1878.5369999999998,18,male
40,ac,1,61,hl,ll,FALSE,2614.285,18,male
40,ac,1,62,hl,hl,TRUE,5605.731,18,male
40,ac,1,63,lh,lh,TRUE,2553.523,18,male
40,ac,1,64,hl,ll,FALSE,10900.343,18,male
40,ac,1,65,ll,lh,FALSE,7146.863,18,male
