sender,timestamp,pID,condition,blockNo,practice,trialNo,img_left,img_right,winner,loser,duration,response,ended_on,subject
trial,2023-09-02T01:00:56.431Z,,colourful,1.0,False,1.0,ISIC_0032447,ISIC_9008095,ISIC_0032447,ISIC_9008095,1647.6550000000861,0,response,7
trial,2023-09-02T01:01:00.712Z,,colourful,1.0,False,2.0,ISIC_0057762,ISIC_7053271,ISIC_0057762,ISIC_7053271,2882.346000000107,0,response,7
trial,2023-09-02T01:01:08.864Z,,colourful,1.0,False,3.0,ISIC_0015079,ISIC_0033530,ISIC_0033530,ISIC_0015079,6748.249999999709,1,response,7
trial,2023-09-02T01:01:16.074Z,,colourful,1.0,False,4.0,ISIC_0054744,ISIC_0046597,ISIC_0054744,ISIC_0046597,5810.993000000104,0,response,7
trial,2023-09-02T01:01:19.278Z,,colourful,1.0,False,5.0,ISIC_0033612,ISIC_0026655,ISIC_0033612,ISIC_0026655,1788.3340000000026,0,response,7
trial,2023-09-02T01:01:26.982Z,,colourful,1.0,False,6.0,ISIC_0561634,ISIC_0033954,ISIC_0033954,ISIC_0561634,6305.464000000007,1,response,7
trial,2023-09-02T01:01:33.018Z,,colourful,1.0,False,7.0,ISIC_9509757,ISIC_2856521,ISIC_2856521,ISIC_9509757,4637.634999999893,1,response,7
trial,2023-09-02T01:01:36.605Z,,colourful,1.0,False,8.0,ISIC_0064863,ISIC_0031074,ISIC_0064863,ISIC_0031074,2172.031999999919,0,response,7
trial,2023-09-02T01:01:45.632Z,,colourful,1.0,False,9.0,ISIC_0024380,ISIC_7839741,ISIC_0024380,ISIC_7839741,7611.3399999999965,0,response,7
trial,2023-09-02T01:01:51.459Z,,colourful,1.0,False,10.0,ISIC_0070679,ISIC_0070585,ISIC_0070585,ISIC_0070679,4422.647999999725,1,response,7
trial,2023-09-02T01:01:54.651Z,,colourful,1.0,False,11.0,ISIC_8024841,ISIC_9449365,ISIC_8024841,ISIC_9449365,1793.9130000000878,0,response,7
trial,2023-09-02T01:01:58.831Z,,colourful,1.0,False,12.0,ISIC_0056017,ISIC_0062762,ISIC_0062762,ISIC_0056017,2781.5069999997213,1,response,7
trial,2023-09-02T01:02:05.542Z,,colourful,1.0,False,13.0,ISIC_3039880,ISIC_3509838,ISIC_3509838,ISIC_3039880,5311.932999999815,1,response,7
trial,2023-09-02T01:02:09.225Z,,colourful,1.0,False,14.0,ISIC_0073156,ISIC_0450295,ISIC_0073156,ISIC_0450295,2284.716999999713,0,response,7
trial,2023-09-02T01:02:13.517Z,,colourful,1.0,False,15.0,ISIC_2141003,ISIC_0034232,ISIC_0034232,ISIC_2141003,2888.2739999999176,1,response,7
trial,2023-09-02T01:02:17.733Z,,colourful,1.0,False,16.0,ISIC_7312977,ISIC_4708642,ISIC_7312977,ISIC_4708642,2817.3769999999204,0,response,7
trial,2023-09-02T01:02:20.937Z,,colourful,1.0,False,17.0,ISIC_0009713,ISIC_0068950,ISIC_0068950,ISIC_0009713,1805.3199999998037,1,response,7
trial,2023-09-02T01:02:25.308Z,,colourful,1.0,False,18.0,ISIC_6381852,ISIC_5910595,ISIC_6381852,ISIC_5910595,2972.767999999807,0,response,7
trial,2023-09-02T01:02:28.033Z,,colourful,1.0,False,19.0,ISIC_0011215,ISIC_6995731,ISIC_6995731,ISIC_0011215,1326.6340000001078,1,response,7
trial,2023-09-02T01:02:31.053Z,,colourful,1.0,False,20.0,ISIC_0005062,ISIC_3568218,ISIC_3568218,ISIC_0005062,1621.260999999708,1,response,7
trial,2023-09-02T01:02:34.246Z,,colourful,1.0,False,21.0,ISIC_0911264,ISIC_0066733,ISIC_0066733,ISIC_0911264,1789.4949999999958,1,response,7
trial,2023-09-02T01:02:37.105Z,,colourful,1.0,False,22.0,ISIC_2241388,ISIC_3305055,ISIC_3305055,ISIC_2241388,1460.3400000000838,1,response,7
trial,2023-09-02T01:02:39.957Z,,colourful,1.0,False,23.0,ISIC_0034265,ISIC_0033538,ISIC_0034265,ISIC_0033538,1435.7249999997439,0,response,7
trial,2023-09-02T01:02:42.969Z,,colourful,1.0,False,24.0,ISIC_8496052,ISIC_5049165,ISIC_8496052,ISIC_5049165,1613.2110000000685,0,response,7
trial,2023-09-02T01:02:46.353Z,,colourful,1.0,False,25.0,ISIC_2379379,ISIC_0033412,ISIC_0033412,ISIC_2379379,1985.3649999997,1,response,7
trial,2023-09-02T01:02:48.933Z,,colourful,1.0,False,26.0,ISIC_0034133,ISIC_7630831,ISIC_0034133,ISIC_7630831,1181.640000000014,0,response,7
trial,2023-09-02T01:02:52.891Z,,colourful,1.0,False,27.0,ISIC_4846741,ISIC_0014291,ISIC_0014291,ISIC_4846741,2547.2230000001146,1,response,7
trial,2023-09-02T01:03:00.773Z,,colourful,1.0,False,28.0,ISIC_0006624,ISIC_2768787,ISIC_2768787,ISIC_0006624,6462.752000000095,1,response,7
trial,2023-09-02T01:03:06.410Z,,colourful,1.0,False,29.0,ISIC_0025169,ISIC_3043475,ISIC_0025169,ISIC_3043475,4230.822000000102,0,response,7
trial,2023-09-02T01:03:10.703Z,,colourful,1.0,False,30.0,ISIC_0032248,ISIC_0010416,ISIC_0032248,ISIC_0010416,2893.7349999998114,0,response,7
trial,2023-09-02T01:03:14.503Z,,colourful,1.0,False,31.0,ISIC_7043369,ISIC_0013141,ISIC_0013141,ISIC_7043369,2378.216999999713,1,response,7
trial,2023-09-02T01:03:24.555Z,,colourful,1.0,False,32.0,ISIC_0059423,ISIC_7587513,ISIC_0059423,ISIC_7587513,8650.718999999925,0,response,7
trial,2023-09-02T01:03:27.263Z,,colourful,1.0,False,33.0,ISIC_0031611,ISIC_0033708,ISIC_0033708,ISIC_0031611,1296.2619999996969,1,response,7
trial,2023-09-02T01:03:30.211Z,,colourful,1.0,False,34.0,ISIC_0028415,ISIC_4699989,ISIC_0028415,ISIC_4699989,1549.4149999998044,0,response,7
trial,2023-09-02T01:03:36.542Z,,colourful,1.0,False,35.0,ISIC_4899386,ISIC_7253401,ISIC_7253401,ISIC_4899386,4932.388000000094,1,response,7
trial,2023-09-02T01:03:40.994Z,,colourful,1.0,False,36.0,ISIC_0026115,ISIC_0064936,ISIC_0064936,ISIC_0026115,3053.7210000000778,1,response,7
trial,2023-09-02T01:03:43.959Z,,colourful,1.0,False,37.0,ISIC_3632419,ISIC_3401631,ISIC_3401631,ISIC_3632419,1548.3779999999097,1,response,7
trial,2023-09-02T01:03:47.010Z,,colourful,1.0,False,38.0,ISIC_0032420,ISIC_4708642,ISIC_0032420,ISIC_4708642,1652.292999999714,0,response,7
trial,2023-09-02T01:03:50.949Z,,colourful,1.0,False,39.0,ISIC_5929687,ISIC_0030404,ISIC_0030404,ISIC_5929687,2524.37699999992,1,response,7
trial,2023-09-02T01:03:53.993Z,,colourful,1.0,False,40.0,ISIC_0009236,ISIC_0069257,ISIC_0069257,ISIC_0009236,1620.985999999917,1,response,7
trial,2023-09-02T01:04:00.451Z,,colourful,1.0,False,41.0,ISIC_0070601,ISIC_1638436,ISIC_0070601,ISIC_1638436,5046.684999999823,0,response,7
trial,2023-09-02T01:04:03.226Z,,colourful,1.0,False,42.0,ISIC_0029944,ISIC_5961333,ISIC_0029944,ISIC_5961333,1374.984999999986,0,response,7
trial,2023-09-02T01:04:06.739Z,,colourful,1.0,False,43.0,ISIC_0000550,ISIC_0059349,ISIC_0000550,ISIC_0059349,2114.7739999999176,0,response,7
trial,2023-09-02T01:04:09.559Z,,colourful,1.0,False,44.0,ISIC_0057495,ISIC_0054528,ISIC_0054528,ISIC_0057495,1421.5420000000158,1,response,7
trial,2023-09-02T01:04:12.539Z,,colourful,1.0,False,45.0,ISIC_7024807,ISIC_4433832,ISIC_4433832,ISIC_7024807,1575.6729999998352,1,response,7
trial,2023-09-02T01:04:19.423Z,,colourful,1.0,False,46.0,ISIC_4548995,ISIC_9572761,ISIC_4548995,ISIC_9572761,5478.663999999932,0,response,7
trial,2023-09-02T01:04:22.588Z,,colourful,1.0,False,47.0,ISIC_3392451,ISIC_0011779,ISIC_0011779,ISIC_3392451,1745.4270000000838,1,response,7
trial,2023-09-02T01:04:25.664Z,,colourful,1.0,False,48.0,ISIC_9014786,ISIC_0010231,ISIC_0010231,ISIC_9014786,1673.5620000000927,1,response,7
trial,2023-09-02T01:04:31.991Z,,colourful,1.0,False,49.0,ISIC_0002162,ISIC_0068798,ISIC_0068798,ISIC_0002162,4928.98899999971,1,response,7
trial,2023-09-02T01:04:35.036Z,,colourful,1.0,False,50.0,ISIC_0071733,ISIC_0063544,ISIC_0063544,ISIC_0071733,1640.1879999997327,1,response,7
trial,2023-09-02T01:04:58.853Z,,colourful,2.0,False,1.0,ISIC_0004691,ISIC_0000161,ISIC_0000161,ISIC_0004691,1362.844999999797,1,response,7
trial,2023-09-02T01:05:02.138Z,,colourful,2.0,False,2.0,ISIC_8440070,ISIC_0065582,ISIC_0065582,ISIC_8440070,1870.4719999998924,1,response,7
trial,2023-09-02T01:05:05.118Z,,colourful,2.0,False,3.0,ISIC_0028467,ISIC_6710082,ISIC_0028467,ISIC_6710082,1581.1769999997923,0,response,7
trial,2023-09-02T01:05:09.186Z,,colourful,2.0,False,4.0,ISIC_0070046,ISIC_0025231,ISIC_0025231,ISIC_0070046,2669.431999999797,1,response,7
trial,2023-09-02T01:05:12.253Z,,colourful,2.0,False,5.0,ISIC_3653492,ISIC_0027304,ISIC_3653492,ISIC_0027304,1651.371000000101,0,response,7
trial,2023-09-02T01:05:15.062Z,,colourful,2.0,False,6.0,ISIC_4329176,ISIC_0068837,ISIC_0068837,ISIC_4329176,1406.4969999999162,1,response,7
trial,2023-09-02T01:05:19.449Z,,colourful,2.0,False,7.0,ISIC_0958701,ISIC_5510604,ISIC_0958701,ISIC_5510604,2968.2619999998133,0,response,7
trial,2023-09-02T01:05:24.068Z,,colourful,2.0,False,8.0,ISIC_4329176,ISIC_0074311,ISIC_0074311,ISIC_4329176,3220.125,1,response,7
trial,2023-09-02T01:05:31.128Z,,colourful,2.0,False,9.0,ISIC_0000483,ISIC_9134453,ISIC_0000483,ISIC_9134453,5661.626999999804,0,response,7
trial,2023-09-02T01:05:34.380Z,,colourful,2.0,False,10.0,ISIC_0030898,ISIC_0056228,ISIC_0030898,ISIC_0056228,1849.1029999998864,0,response,7
trial,2023-09-02T01:05:42.548Z,,colourful,2.0,False,11.0,ISIC_0000358,ISIC_8282404,ISIC_8282404,ISIC_0000358,6769.306999999913,1,response,7
trial,2023-09-02T01:05:49.901Z,,colourful,2.0,False,12.0,ISIC_4623351,ISIC_7693611,ISIC_4623351,ISIC_7693611,5954.402000000118,0,response,7
trial,2023-09-02T01:05:55.815Z,,colourful,2.0,False,13.0,ISIC_0553565,ISIC_0030981,ISIC_0030981,ISIC_0553565,4516.005000000121,1,response,7
trial,2023-09-02T01:05:59.102Z,,colourful,2.0,False,14.0,ISIC_2332127,ISIC_0029363,ISIC_0029363,ISIC_2332127,1888.016999999701,1,response,7
trial,2023-09-02T01:06:07.986Z,,colourful,2.0,False,15.0,ISIC_0016161,ISIC_0047022,ISIC_0047022,ISIC_0016161,7468.098999999696,1,response,7
trial,2023-09-02T01:06:11.766Z,,colourful,2.0,False,16.0,ISIC_3277722,ISIC_0057881,ISIC_3277722,ISIC_0057881,2381.500999999815,0,response,7
trial,2023-09-02T01:06:14.986Z,,colourful,2.0,False,17.0,ISIC_0952221,ISIC_0062530,ISIC_0062530,ISIC_0952221,1807.3699999997043,1,response,7
trial,2023-09-02T01:06:19.824Z,,colourful,2.0,False,18.0,ISIC_0013972,ISIC_7835257,ISIC_7835257,ISIC_0013972,3439.5719999999274,1,response,7
trial,2023-09-02T01:06:22.968Z,,colourful,2.0,False,19.0,ISIC_0072136,ISIC_0068299,ISIC_0072136,ISIC_0068299,1746.043000000121,0,response,7
trial,2023-09-02T01:06:26.076Z,,colourful,2.0,False,20.0,ISIC_3225754,ISIC_0033300,ISIC_3225754,ISIC_0033300,1695.6250000001164,0,response,7
trial,2023-09-02T01:06:29.520Z,,colourful,2.0,False,21.0,ISIC_0001103,ISIC_0064877,ISIC_0001103,ISIC_0064877,2040.7589999997872,0,response,7
trial,2023-09-02T01:06:33.411Z,,colourful,2.0,False,22.0,ISIC_4631711,ISIC_2506200,ISIC_2506200,ISIC_4631711,2492.137999999744,1,response,7
trial,2023-09-02T01:06:36.951Z,,colourful,2.0,False,23.0,ISIC_0034260,ISIC_1175170,ISIC_0034260,ISIC_1175170,2124.231000000029,0,response,7
trial,2023-09-02T01:06:42.026Z,,colourful,2.0,False,24.0,ISIC_0016103,ISIC_4024062,ISIC_0016103,ISIC_4024062,3676.7709999998333,0,response,7
trial,2023-09-02T01:06:44.781Z,,colourful,2.0,False,25.0,ISIC_0054673,ISIC_4348579,ISIC_0054673,ISIC_4348579,1356.5439999999944,0,response,7
trial,2023-09-02T01:06:52.577Z,,colourful,2.0,False,26.0,ISIC_7172145,ISIC_5198780,ISIC_5198780,ISIC_7172145,6396.862000000081,1,response,7
trial,2023-09-02T01:06:59.299Z,,colourful,2.0,False,27.0,ISIC_0010241,ISIC_5110505,ISIC_0010241,ISIC_5110505,5323.950999999826,0,response,7
trial,2023-09-02T01:07:04.986Z,,colourful,2.0,False,28.0,ISIC_1568268,ISIC_2341100,ISIC_1568268,ISIC_2341100,4287.9099999998,0,response,7
trial,2023-09-02T01:07:09.045Z,,colourful,2.0,False,29.0,ISIC_0063745,ISIC_6557642,ISIC_6557642,ISIC_0063745,2657.2039999996778,1,response,7
trial,2023-09-02T01:07:14.808Z,,colourful,2.0,False,30.0,ISIC_9409255,ISIC_0030072,ISIC_0030072,ISIC_9409255,4362.413999999757,1,response,7
trial,2023-09-02T01:07:20.556Z,,colourful,2.0,False,31.0,ISIC_0016033,ISIC_0025155,ISIC_0025155,ISIC_0016033,4344.712999999989,1,response,7
trial,2023-09-02T01:07:23.475Z,,colourful,2.0,False,32.0,ISIC_0010895,ISIC_0071957,ISIC_0010895,ISIC_0071957,1520.3170000000391,0,response,7
trial,2023-09-02T01:07:26.647Z,,colourful,2.0,False,33.0,ISIC_5116614,ISIC_8851038,ISIC_8851038,ISIC_5116614,1773.8700000001122,1,response,7
trial,2023-09-02T01:07:29.324Z,,colourful,2.0,False,34.0,ISIC_0013472,ISIC_0009975,ISIC_0009975,ISIC_0013472,1277.6159999999218,1,response,7
trial,2023-09-02T01:07:32.005Z,,colourful,2.0,False,35.0,ISIC_0030194,ISIC_1739667,ISIC_0030194,ISIC_1739667,1270.9439999997849,0,response,7
trial,2023-09-02T01:07:35.183Z,,colourful,2.0,False,36.0,ISIC_7292983,ISIC_0014788,ISIC_7292983,ISIC_0014788,1778.4740000000456,0,response,7
trial,2023-09-02T01:07:38.050Z,,colourful,2.0,False,37.0,ISIC_7203184,ISIC_9445196,ISIC_7203184,ISIC_9445196,1468.332000000053,0,response,7
trial,2023-09-02T01:07:40.822Z,,colourful,2.0,False,38.0,ISIC_0004961,ISIC_0067808,ISIC_0067808,ISIC_0004961,1374.0420000000158,1,response,7
trial,2023-09-02T01:07:43.564Z,,colourful,2.0,False,39.0,ISIC_4834687,ISIC_0027238,ISIC_0027238,ISIC_4834687,1342.923999999999,1,response,7
trial,2023-09-02T01:07:46.565Z,,colourful,2.0,False,40.0,ISIC_9351418,ISIC_1752943,ISIC_1752943,ISIC_9351418,1585.2260000000242,1,response,7
trial,2023-09-02T01:07:54.683Z,,colourful,2.0,False,41.0,ISIC_0062712,ISIC_0033562,ISIC_0062712,ISIC_0033562,6719.9700000000885,0,response,7
trial,2023-09-02T01:08:00.991Z,,colourful,2.0,False,42.0,ISIC_0029905,ISIC_0029453,ISIC_0029453,ISIC_0029905,4908.812999999849,1,response,7
trial,2023-09-02T01:08:04.961Z,,colourful,2.0,False,43.0,ISIC_4723378,ISIC_0071783,ISIC_0071783,ISIC_4723378,2563.636999999988,1,response,7
trial,2023-09-02T01:08:07.577Z,,colourful,2.0,False,44.0,ISIC_0062525,ISIC_5569091,ISIC_0062525,ISIC_5569091,1217.1349999997765,0,response,7
trial,2023-09-02T01:08:10.939Z,,colourful,2.0,False,45.0,ISIC_6766153,ISIC_0031477,ISIC_6766153,ISIC_0031477,1963.9050000001444,0,response,7
trial,2023-09-02T01:08:13.630Z,,colourful,2.0,False,46.0,ISIC_0033636,ISIC_7738955,ISIC_0033636,ISIC_7738955,1268.294999999925,0,response,7
trial,2023-09-02T01:08:17.065Z,,colourful,2.0,False,47.0,ISIC_0057988,ISIC_7623407,ISIC_7623407,ISIC_0057988,2036.0199999996694,1,response,7
trial,2023-09-02T01:08:19.725Z,,colourful,2.0,False,48.0,ISIC_0060341,ISIC_0027964,ISIC_0027964,ISIC_0060341,1260.97799999977,1,response,7
trial,2023-09-02T01:08:22.449Z,,colourful,2.0,False,49.0,ISIC_2687641,ISIC_0000146,ISIC_0000146,ISIC_2687641,1326.1959999997634,1,response,7
trial,2023-09-02T01:08:28.935Z,,colourful,2.0,False,50.0,ISIC_7764987,ISIC_0028405,ISIC_0028405,ISIC_7764987,5084.976999999955,1,response,7
trial,2023-09-02T01:09:07.471Z,,colourful,3.0,False,1.0,ISIC_0028041,ISIC_4069836,ISIC_0028041,ISIC_4069836,1412.1520000001183,0,response,7
trial,2023-09-02T01:09:16.867Z,,colourful,3.0,False,2.0,ISIC_5370803,ISIC_0027797,ISIC_0027797,ISIC_5370803,7997.304999999702,1,response,7
trial,2023-09-02T01:09:21.877Z,,colourful,3.0,False,3.0,ISIC_0294399,ISIC_0010837,ISIC_0010837,ISIC_0294399,3609.1619999998948,1,response,7
trial,2023-09-02T01:09:24.473Z,,colourful,3.0,False,4.0,ISIC_0027881,ISIC_0027306,ISIC_0027306,ISIC_0027881,1197.78199999989,1,response,7
trial,2023-09-02T01:09:31.825Z,,colourful,3.0,False,5.0,ISIC_1264576,ISIC_6546903,ISIC_6546903,ISIC_1264576,5953.390999999829,1,response,7
trial,2023-09-02T01:09:34.809Z,,colourful,3.0,False,6.0,ISIC_5580000,ISIC_0029089,ISIC_0029089,ISIC_5580000,1562.0090000000782,1,response,7
trial,2023-09-02T01:09:41.503Z,,colourful,3.0,False,7.0,ISIC_5703909,ISIC_0015258,ISIC_0015258,ISIC_5703909,5285.274000000092,1,response,7
trial,2023-09-02T01:09:46.802Z,,colourful,3.0,False,8.0,ISIC_9470876,ISIC_1858237,ISIC_9470876,ISIC_1858237,3900.658999999985,0,response,7
trial,2023-09-02T01:09:49.485Z,,colourful,3.0,False,9.0,ISIC_0057669,ISIC_7062293,ISIC_0057669,ISIC_7062293,1284.5080000001471,0,response,7
trial,2023-09-02T01:09:53.505Z,,colourful,3.0,False,10.0,ISIC_7340926,ISIC_2023592,ISIC_7340926,ISIC_2023592,2621.0889999998044,0,response,7
trial,2023-09-02T01:09:56.948Z,,colourful,3.0,False,11.0,ISIC_0011564,ISIC_4044751,ISIC_0011564,ISIC_4044751,2044.340999999782,0,response,7
trial,2023-09-02T01:10:00.430Z,,colourful,3.0,False,12.0,ISIC_8679617,ISIC_0010750,ISIC_0010750,ISIC_8679617,2083.7619999998715,1,response,7
trial,2023-09-02T01:10:03.616Z,,colourful,3.0,False,13.0,ISIC_4619789,ISIC_0010171,ISIC_0010171,ISIC_4619789,1783.9149999999208,1,response,7
trial,2023-09-02T01:10:06.201Z,,colourful,3.0,False,14.0,ISIC_0062997,ISIC_0059216,ISIC_0059216,ISIC_0062997,1173.3579999997746,1,response,7
trial,2023-09-02T01:10:09.230Z,,colourful,3.0,False,15.0,ISIC_0097500,ISIC_0054671,ISIC_0054671,ISIC_0097500,1631.3009999998608,1,response,7
trial,2023-09-02T01:10:12.722Z,,colourful,3.0,False,16.0,ISIC_6358752,ISIC_0033492,ISIC_0033492,ISIC_6358752,2093.26399999985,1,response,7
trial,2023-09-02T01:10:15.412Z,,colourful,3.0,False,17.0,ISIC_3836576,ISIC_0031545,ISIC_0031545,ISIC_3836576,1275.8090000000084,1,response,7
trial,2023-09-02T01:10:19.814Z,,colourful,3.0,False,18.0,ISIC_0030360,ISIC_0011227,ISIC_0030360,ISIC_0011227,2992.076999999932,0,response,7
trial,2023-09-02T01:10:24.640Z,,colourful,3.0,False,19.0,ISIC_0010514,ISIC_0011779,ISIC_0010514,ISIC_0011779,3426.9969999998575,0,response,7
trial,2023-09-02T01:10:27.459Z,,colourful,3.0,False,20.0,ISIC_0579047,ISIC_0027126,ISIC_0027126,ISIC_0579047,1404.1149999999907,1,response,7
trial,2023-09-02T01:10:30.247Z,,colourful,3.0,False,21.0,ISIC_6888402,ISIC_0015189,ISIC_0015189,ISIC_6888402,1389.094999999972,1,response,7
trial,2023-09-02T01:10:32.969Z,,colourful,3.0,False,22.0,ISIC_0055747,ISIC_0055086,ISIC_0055747,ISIC_0055086,1324.0509999999776,0,response,7
trial,2023-09-02T01:10:36.147Z,,colourful,3.0,False,23.0,ISIC_0009048,ISIC_0069093,ISIC_0069093,ISIC_0009048,1779.7359999998007,1,response,7
trial,2023-09-02T01:10:41.269Z,,colourful,3.0,False,24.0,ISIC_0024516,ISIC_0033392,ISIC_0033392,ISIC_0024516,3724.6770000001416,1,response,7
trial,2023-09-02T01:10:44.137Z,,colourful,3.0,False,25.0,ISIC_7507286,ISIC_4529092,ISIC_4529092,ISIC_7507286,1469.538999999757,1,response,7
trial,2023-09-02T01:10:47.325Z,,colourful,3.0,False,26.0,ISIC_0008162,ISIC_0011512,ISIC_0011512,ISIC_0008162,1783.794999999925,1,response,7
trial,2023-09-02T01:10:50.687Z,,colourful,3.0,False,27.0,ISIC_0002622,ISIC_6099476,ISIC_6099476,ISIC_0002622,1947.3689999999478,1,response,7
trial,2023-09-02T01:10:53.570Z,,colourful,3.0,False,28.0,ISIC_0025520,ISIC_5237059,ISIC_0025520,ISIC_5237059,1466.9869999997318,0,response,7
trial,2023-09-02T01:10:56.251Z,,colourful,3.0,False,29.0,ISIC_5868291,ISIC_3234908,ISIC_5868291,ISIC_3234908,1265.9340000000084,0,response,7
trial,2023-09-02T01:10:59.118Z,,colourful,3.0,False,30.0,ISIC_0057395,ISIC_6488658,ISIC_0057395,ISIC_6488658,1461.3319999997038,0,response,7
trial,2023-09-02T01:11:01.939Z,,colourful,3.0,False,31.0,ISIC_8246858,ISIC_0033843,ISIC_0033843,ISIC_8246858,1404.480999999796,1,response,7
trial,2023-09-02T01:11:05.974Z,,colourful,3.0,False,32.0,ISIC_5568834,ISIC_2293230,ISIC_5568834,ISIC_2293230,2637.1419999999925,0,response,7
trial,2023-09-02T01:11:08.890Z,,colourful,3.0,False,33.0,ISIC_0510617,ISIC_0033526,ISIC_0033526,ISIC_0510617,1517.48600000015,1,response,7
trial,2023-09-02T01:11:11.698Z,,colourful,3.0,False,34.0,ISIC_0024792,ISIC_0011793,ISIC_0024792,ISIC_0011793,1390.7959999998566,0,response,7
trial,2023-09-02T01:11:14.805Z,,colourful,3.0,False,35.0,ISIC_4614604,ISIC_0012082,ISIC_0012082,ISIC_4614604,1694.7039999996778,1,response,7
trial,2023-09-02T01:11:18.014Z,,colourful,3.0,False,36.0,ISIC_9779803,ISIC_9072034,ISIC_9779803,ISIC_9072034,1810.979999999865,0,response,7
trial,2023-09-02T01:11:21.078Z,,colourful,3.0,False,37.0,ISIC_0033625,ISIC_1883330,ISIC_0033625,ISIC_1883330,1648.4719999997178,0,response,7
trial,2023-09-02T01:11:28.059Z,,colourful,3.0,False,38.0,ISIC_9119549,ISIC_2987630,ISIC_9119549,ISIC_2987630,5582.096999999718,0,response,7
trial,2023-09-02T01:11:31.406Z,,colourful,3.0,False,39.0,ISIC_9472209,ISIC_0061972,ISIC_0061972,ISIC_9472209,1919.3289999996778,1,response,7
trial,2023-09-02T01:11:34.199Z,,colourful,3.0,False,40.0,ISIC_7329395,ISIC_2635051,ISIC_7329395,ISIC_2635051,1394.5550000000512,0,response,7
trial,2023-09-02T01:11:39.770Z,,colourful,3.0,False,41.0,ISIC_4166490,ISIC_0025243,ISIC_0025243,ISIC_4166490,4171.773999999859,1,response,7
trial,2023-09-02T01:11:43.363Z,,colourful,3.0,False,42.0,ISIC_3084322,ISIC_0000387,ISIC_3084322,ISIC_0000387,2194.692999999854,0,response,7
trial,2023-09-02T01:11:49.612Z,,colourful,3.0,False,43.0,ISIC_2192973,ISIC_0013530,ISIC_2192973,ISIC_0013530,4844.857999999775,0,response,7
trial,2023-09-02T01:11:52.862Z,,colourful,3.0,False,44.0,ISIC_5039895,ISIC_0033289,ISIC_0033289,ISIC_5039895,1836.7989999997662,1,response,7
trial,2023-09-02T01:11:55.841Z,,colourful,3.0,False,45.0,ISIC_0054480,ISIC_9865097,ISIC_9865097,ISIC_0054480,1580.1619999997783,1,response,7
trial,2023-09-02T01:12:00.025Z,,colourful,3.0,False,46.0,ISIC_0068950,ISIC_0060153,ISIC_0068950,ISIC_0060153,2786.1040000000503,0,response,7
trial,2023-09-02T01:12:03.724Z,,colourful,3.0,False,47.0,ISIC_0026879,ISIC_2977718,ISIC_0026879,ISIC_2977718,2300.413999999757,0,response,7
trial,2023-09-02T01:12:06.864Z,,colourful,3.0,False,48.0,ISIC_0741694,ISIC_0056692,ISIC_0056692,ISIC_0741694,1741.1030000000028,1,response,7
trial,2023-09-02T01:12:12.307Z,,colourful,3.0,False,49.0,ISIC_0016137,ISIC_7980339,ISIC_0016137,ISIC_7980339,4044.8369999999413,0,response,7
trial,2023-09-02T01:12:15.734Z,,colourful,3.0,False,50.0,ISIC_4838916,ISIC_0313507,ISIC_0313507,ISIC_4838916,2028.2010000001173,1,response,7
trial,2023-09-02T01:13:39.722Z,,colourful,4.0,False,1.0,ISIC_1369273,ISIC_6317162,ISIC_1369273,ISIC_6317162,1358.6399999996647,0,response,7
trial,2023-09-02T01:13:42.483Z,,colourful,4.0,False,2.0,ISIC_0011336,ISIC_5546806,ISIC_0011336,ISIC_5546806,1362.8279999997467,0,response,7
trial,2023-09-02T01:13:46.295Z,,colourful,4.0,False,3.0,ISIC_0032258,ISIC_5320483,ISIC_0032258,ISIC_5320483,2391.452000000048,0,response,7
trial,2023-09-02T01:13:50.747Z,,colourful,4.0,False,4.0,ISIC_8127578,ISIC_7283084,ISIC_7283084,ISIC_8127578,3053.315999999875,1,response,7
trial,2023-09-02T01:13:58.687Z,,colourful,4.0,False,5.0,ISIC_0024779,ISIC_0068218,ISIC_0024779,ISIC_0068218,6540.9819999998435,0,response,7
trial,2023-09-02T01:14:03.417Z,,colourful,4.0,False,6.0,ISIC_0370008,ISIC_0060508,ISIC_0370008,ISIC_0060508,3317.206000000122,0,response,7
trial,2023-09-02T01:14:08.671Z,,colourful,4.0,False,7.0,ISIC_0033103,ISIC_0010995,ISIC_0033103,ISIC_0010995,3855.2450000001118,0,response,7
trial,2023-09-02T01:14:12.003Z,,colourful,4.0,False,8.0,ISIC_0028698,ISIC_0001505,ISIC_0028698,ISIC_0001505,1909.121999999741,0,response,7
trial,2023-09-02T01:14:15.942Z,,colourful,4.0,False,9.0,ISIC_2977718,ISIC_1838876,ISIC_2977718,ISIC_1838876,2530.554999999702,0,response,7
trial,2023-09-02T01:14:19.306Z,,colourful,4.0,False,10.0,ISIC_0032413,ISIC_0013988,ISIC_0032413,ISIC_0013988,1965.5919999998296,0,response,7
trial,2023-09-02T01:14:22.607Z,,colourful,4.0,False,11.0,ISIC_4118762,ISIC_3380212,ISIC_3380212,ISIC_4118762,1902.222000000067,1,response,7
trial,2023-09-02T01:14:27.812Z,,colourful,4.0,False,12.0,ISIC_0465476,ISIC_0029740,ISIC_0029740,ISIC_0465476,3805.807999999961,1,response,7
trial,2023-09-02T01:14:32.186Z,,colourful,4.0,False,13.0,ISIC_9239093,ISIC_4153542,ISIC_4153542,ISIC_9239093,2959.265999999712,1,response,7
